Step,TP2 after fix,TP2 after fix__MIN,TP2 after fix__MAX,TP2,TP=2__MIN,TP=2__MAX,TP1,TP=1__MIN,TP=1__MAX
5894,2.9291346073150635,2.9291346073150635,2.9291346073150635,2.9628849029541016,2.9628849029541016,2.9628849029541016,,,
5895,,,,2.9399330615997314,2.9399330615997314,2.9399330615997314,2.899712085723877,2.899712085723877,2.899712085723877
5896,,,,3.001070976257324,3.001070976257324,3.001070976257324,,,
5897,,,,2.931502342224121,2.931502342224121,2.931502342224121,,,
5898,2.9329051971435547,2.9329051971435547,2.9329051971435547,2.966799736022949,2.966799736022949,2.966799736022949,,,
5899,,,,2.9791054725646973,2.9791054725646973,2.9791054725646973,,,
5900,,,,2.9190735816955566,2.9190735816955566,2.9190735816955566,2.8785316944122314,2.8785316944122314,2.8785316944122314
5901,,,,2.9943108558654785,2.9943108558654785,2.9943108558654785,,,
5902,2.895977258682251,2.895977258682251,2.895977258682251,,,,,,
5903,2.8913702964782715,2.8913702964782715,2.8913702964782715,2.925708532333374,2.925708532333374,2.925708532333374,,,
5904,,,,2.957155227661133,2.957155227661133,2.957155227661133,,,
5905,2.957486391067505,2.957486391067505,2.957486391067505,2.9920098781585693,2.9920098781585693,2.9920098781585693,,,
5906,,,,2.9646530151367188,2.9646530151367188,2.9646530151367188,2.922323703765869,2.922323703765869,2.922323703765869
5907,,,,2.9822475910186768,2.9822475910186768,2.9822475910186768,2.9403538703918457,2.9403538703918457,2.9403538703918457
5908,,,,2.9701600074768066,2.9701600074768066,2.9701600074768066,2.9277780055999756,2.9277780055999756,2.9277780055999756
5909,,,,,,,2.9584364891052246,2.9584364891052246,2.9584364891052246
5910,,,,3.0262115001678467,3.0262115001678467,3.0262115001678467,2.984443187713623,2.984443187713623,2.984443187713623
5911,2.9251272678375244,2.9251272678375244,2.9251272678375244,2.958057403564453,2.958057403564453,2.958057403564453,2.915898084640503,2.915898084640503,2.915898084640503
5912,,,,,,,2.880566120147705,2.880566120147705,2.880566120147705
5913,,,,3.0115854740142822,3.0115854740142822,3.0115854740142822,2.969350814819336,2.969350814819336,2.969350814819336
5914,,,,3.0177230834960938,3.0177230834960938,3.0177230834960938,,,
5915,2.927417755126953,2.927417755126953,2.927417755126953,2.9605674743652344,2.9605674743652344,2.9605674743652344,2.9166979789733887,2.9166979789733887,2.9166979789733887
5916,,,,2.9950850009918213,2.9950850009918213,2.9950850009918213,2.9546189308166504,2.9546189308166504,2.9546189308166504
5917,2.924283981323242,2.924283981323242,2.924283981323242,2.9582102298736572,2.9582102298736572,2.9582102298736572,,,
5918,,,,2.989819288253784,2.989819288253784,2.989819288253784,,,
5919,2.9145846366882324,2.9145846366882324,2.9145846366882324,2.9483697414398193,2.9483697414398193,2.9483697414398193,2.9066007137298584,2.9066007137298584,2.9066007137298584
5920,,,,2.7980918884277344,2.7980918884277344,2.7980918884277344,2.7529525756835938,2.7529525756835938,2.7529525756835938
5921,2.92094087600708,2.92094087600708,2.92094087600708,2.9560484886169434,2.9560484886169434,2.9560484886169434,2.9135961532592773,2.9135961532592773,2.9135961532592773
5922,,,,2.9447989463806152,2.9447989463806152,2.9447989463806152,,,
5923,2.936565637588501,2.936565637588501,2.936565637588501,2.971848487854004,2.971848487854004,2.971848487854004,,,
5924,,,,2.956224203109741,2.956224203109741,2.956224203109741,2.9137706756591797,2.9137706756591797,2.9137706756591797
5925,2.905599355697632,2.905599355697632,2.905599355697632,2.9407947063446045,2.9407947063446045,2.9407947063446045,2.8984785079956055,2.8984785079956055,2.8984785079956055
5926,,,,2.9825165271759033,2.9825165271759033,2.9825165271759033,2.9396657943725586,2.9396657943725586,2.9396657943725586
5927,,,,2.948539972305298,2.948539972305298,2.948539972305298,,,
5928,,,,2.9970080852508545,2.9970080852508545,2.9970080852508545,2.9545814990997314,2.9545814990997314,2.9545814990997314
5929,2.9085445404052734,2.9085445404052734,2.9085445404052734,2.942521095275879,2.942521095275879,2.942521095275879,2.9018635749816895,2.9018635749816895,2.9018635749816895
5930,2.927708148956299,2.927708148956299,2.927708148956299,2.962048053741455,2.962048053741455,2.962048053741455,,,
5931,2.9481682777404785,2.9481682777404785,2.9481682777404785,2.98114275932312,2.98114275932312,2.98114275932312,2.9395806789398193,2.9395806789398193,2.9395806789398193
5932,,,,2.9796292781829834,2.9796292781829834,2.9796292781829834,2.935565948486328,2.935565948486328,2.935565948486328
5933,,,,2.9827187061309814,2.9827187061309814,2.9827187061309814,2.9403905868530273,2.9403905868530273,2.9403905868530273
5934,2.9599175453186035,2.9599175453186035,2.9599175453186035,2.993421792984009,2.993421792984009,2.993421792984009,,,
5935,2.9462695121765137,2.9462695121765137,2.9462695121765137,2.9789669513702393,2.9789669513702393,2.9789669513702393,2.9384734630584717,2.9384734630584717,2.9384734630584717
5936,2.946457862854004,2.946457862854004,2.946457862854004,2.980692148208618,2.980692148208618,2.980692148208618,2.936908006668091,2.936908006668091,2.936908006668091
5937,,,,,,,2.8869595527648926,2.8869595527648926,2.8869595527648926
5938,2.978449821472168,2.978449821472168,2.978449821472168,3.0125558376312256,3.0125558376312256,3.0125558376312256,2.9690468311309814,2.9690468311309814,2.9690468311309814
5939,,,,,,,2.911630153656006,2.911630153656006,2.911630153656006
5940,,,,2.961043357849121,2.961043357849121,2.961043357849121,2.919835090637207,2.919835090637207,2.919835090637207
5941,,,,2.9556620121002197,2.9556620121002197,2.9556620121002197,,,
5942,,,,2.940768003463745,2.940768003463745,2.940768003463745,2.8990612030029297,2.8990612030029297,2.8990612030029297
5943,,,,,,,2.852727174758911,2.852727174758911,2.852727174758911
5944,,,,2.993058919906616,2.993058919906616,2.993058919906616,,,
5945,2.8964176177978516,2.8964176177978516,2.8964176177978516,2.930084705352783,2.930084705352783,2.930084705352783,2.8883092403411865,2.8883092403411865,2.8883092403411865
5946,,,,2.9385950565338135,2.9385950565338135,2.9385950565338135,2.897190809249878,2.897190809249878,2.897190809249878
5947,,,,2.951975107192993,2.951975107192993,2.951975107192993,2.910935640335083,2.910935640335083,2.910935640335083
5948,2.9326236248016357,2.9326236248016357,2.9326236248016357,2.965520143508911,2.965520143508911,2.965520143508911,2.9242990016937256,2.9242990016937256,2.9242990016937256
5949,,,,2.9638655185699463,2.9638655185699463,2.9638655185699463,,,
5950,,,,2.968061685562134,2.968061685562134,2.968061685562134,,,
5951,2.947709321975708,2.947709321975708,2.947709321975708,2.9813272953033447,2.9813272953033447,2.9813272953033447,,,
5952,,,,2.9451980590820312,2.9451980590820312,2.9451980590820312,,,
5953,,,,2.905454635620117,2.905454635620117,2.905454635620117,2.8646700382232666,2.8646700382232666,2.8646700382232666
5954,2.932197093963623,2.932197093963623,2.932197093963623,2.9645283222198486,2.9645283222198486,2.9645283222198486,2.9240195751190186,2.9240195751190186,2.9240195751190186
5955,2.9001834392547607,2.9001834392547607,2.9001834392547607,2.9332351684570312,2.9332351684570312,2.9332351684570312,,,
5956,2.954256057739258,2.954256057739258,2.954256057739258,2.9867446422576904,2.9867446422576904,2.9867446422576904,,,
5957,2.903439521789551,2.903439521789551,2.903439521789551,2.938037395477295,2.938037395477295,2.938037395477295,2.8938894271850586,2.8938894271850586,2.8938894271850586
5958,,,,2.901925563812256,2.901925563812256,2.901925563812256,2.859917163848877,2.859917163848877,2.859917163848877
5959,,,,2.9881367683410645,2.9881367683410645,2.9881367683410645,,,
5960,2.893873691558838,2.893873691558838,2.893873691558838,2.9274349212646484,2.9274349212646484,2.9274349212646484,2.8871207237243652,2.8871207237243652,2.8871207237243652
5961,,,,2.9144277572631836,2.9144277572631836,2.9144277572631836,,,
5962,,,,2.930868625640869,2.930868625640869,2.930868625640869,2.8905866146087646,2.8905866146087646,2.8905866146087646
5963,2.880577325820923,2.880577325820923,2.880577325820923,2.9178481101989746,2.9178481101989746,2.9178481101989746,2.87300705909729,2.87300705909729,2.87300705909729
5964,,,,2.976870059967041,2.976870059967041,2.976870059967041,,,
5965,,,,2.9737377166748047,2.9737377166748047,2.9737377166748047,,,
5966,,,,2.9717750549316406,2.9717750549316406,2.9717750549316406,,,
5967,,,,2.8735568523406982,2.8735568523406982,2.8735568523406982,,,
5968,2.9203450679779053,2.9203450679779053,2.9203450679779053,2.9531822204589844,2.9531822204589844,2.9531822204589844,2.9116287231445312,2.9116287231445312,2.9116287231445312
5969,,,,,,,2.9198458194732666,2.9198458194732666,2.9198458194732666
5970,2.994182586669922,2.994182586669922,2.994182586669922,3.0260612964630127,3.0260612964630127,3.0260612964630127,,,
5971,2.9129958152770996,2.9129958152770996,2.9129958152770996,2.9453654289245605,2.9453654289245605,2.9453654289245605,,,
5972,2.9161791801452637,2.9161791801452637,2.9161791801452637,2.9486587047576904,2.9486587047576904,2.9486587047576904,,,
5973,,,,2.927462339401245,2.927462339401245,2.927462339401245,2.8879003524780273,2.8879003524780273,2.8879003524780273
5974,2.9562735557556152,2.9562735557556152,2.9562735557556152,2.98728346824646,2.98728346824646,2.98728346824646,2.9466967582702637,2.9466967582702637,2.9466967582702637
5975,,,,3.008183479309082,3.008183479309082,3.008183479309082,,,
5976,,,,2.94277024269104,2.94277024269104,2.94277024269104,2.9015464782714844,2.9015464782714844,2.9015464782714844
5977,,,,2.946065902709961,2.946065902709961,2.946065902709961,,,
5978,2.976860761642456,2.976860761642456,2.976860761642456,3.012145757675171,3.012145757675171,3.012145757675171,2.9724841117858887,2.9724841117858887,2.9724841117858887
5979,,,,2.9447991847991943,2.9447991847991943,2.9447991847991943,,,
5980,,,,2.9568848609924316,2.9568848609924316,2.9568848609924316,2.9156277179718018,2.9156277179718018,2.9156277179718018
5981,,,,2.9832849502563477,2.9832849502563477,2.9832849502563477,2.9393489360809326,2.9393489360809326,2.9393489360809326
5982,2.9479806423187256,2.9479806423187256,2.9479806423187256,2.9808878898620605,2.9808878898620605,2.9808878898620605,,,
5983,,,,2.9881479740142822,2.9881479740142822,2.9881479740142822,2.946591854095459,2.946591854095459,2.946591854095459
5984,2.947446584701538,2.947446584701538,2.947446584701538,2.980196475982666,2.980196475982666,2.980196475982666,2.9387047290802,2.9387047290802,2.9387047290802
5985,,,,2.9805238246917725,2.9805238246917725,2.9805238246917725,,,
5986,,,,2.9756929874420166,2.9756929874420166,2.9756929874420166,2.934443473815918,2.934443473815918,2.934443473815918
5987,,,,2.9470107555389404,2.9470107555389404,2.9470107555389404,,,
5988,,,,2.9710867404937744,2.9710867404937744,2.9710867404937744,2.9304778575897217,2.9304778575897217,2.9304778575897217
5989,2.936737298965454,2.936737298965454,2.936737298965454,2.9693236351013184,2.9693236351013184,2.9693236351013184,2.9290201663970947,2.9290201663970947,2.9290201663970947
5990,,,,2.9854533672332764,2.9854533672332764,2.9854533672332764,2.9449076652526855,2.9449076652526855,2.9449076652526855
5991,2.951198101043701,2.951198101043701,2.951198101043701,2.9830727577209473,2.9830727577209473,2.9830727577209473,2.9413793087005615,2.9413793087005615,2.9413793087005615
5992,,,,2.9585933685302734,2.9585933685302734,2.9585933685302734,,,
5993,2.9620630741119385,2.9620630741119385,2.9620630741119385,2.992722749710083,2.992722749710083,2.992722749710083,2.9545605182647705,2.9545605182647705,2.9545605182647705
5994,2.897006034851074,2.897006034851074,2.897006034851074,2.9306182861328125,2.9306182861328125,2.9306182861328125,,,
5995,,,,2.9734578132629395,2.9734578132629395,2.9734578132629395,,,
5996,,,,2.9840803146362305,2.9840803146362305,2.9840803146362305,,,
5997,2.8975138664245605,2.8975138664245605,2.8975138664245605,2.9316444396972656,2.9316444396972656,2.9316444396972656,2.888457775115967,2.888457775115967,2.888457775115967
5998,,,,2.963290214538574,2.963290214538574,2.963290214538574,2.921877145767212,2.921877145767212,2.921877145767212
5999,2.952314853668213,2.952314853668213,2.952314853668213,2.9846184253692627,2.9846184253692627,2.9846184253692627,2.9435575008392334,2.9435575008392334,2.9435575008392334
6000,2.942253828048706,2.942253828048706,2.942253828048706,2.972111225128174,2.972111225128174,2.972111225128174,,,
6001,,,,2.9806365966796875,2.9806365966796875,2.9806365966796875,,,
6002,,,,2.9537510871887207,2.9537510871887207,2.9537510871887207,,,
6003,,,,2.933039426803589,2.933039426803589,2.933039426803589,2.891514301300049,2.891514301300049,2.891514301300049
6004,2.9555511474609375,2.9555511474609375,2.9555511474609375,2.987621545791626,2.987621545791626,2.987621545791626,2.9462637901306152,2.9462637901306152,2.9462637901306152
6005,,,,2.9569809436798096,2.9569809436798096,2.9569809436798096,2.915090560913086,2.915090560913086,2.915090560913086
6006,2.9331278800964355,2.9331278800964355,2.9331278800964355,2.966418743133545,2.966418743133545,2.966418743133545,,,
6007,,,,2.943135976791382,2.943135976791382,2.943135976791382,2.900569438934326,2.900569438934326,2.900569438934326
6008,2.921722888946533,2.921722888946533,2.921722888946533,2.954549551010132,2.954549551010132,2.954549551010132,2.913404703140259,2.913404703140259,2.913404703140259
6009,2.9405055046081543,2.9405055046081543,2.9405055046081543,2.9752137660980225,2.9752137660980225,2.9752137660980225,,,
6010,,,,2.950073480606079,2.950073480606079,2.950073480606079,2.9077465534210205,2.9077465534210205,2.9077465534210205
6011,,,,2.989655017852783,2.989655017852783,2.989655017852783,2.9478907585144043,2.9478907585144043,2.9478907585144043
6012,2.9609827995300293,2.9609827995300293,2.9609827995300293,2.99324631690979,2.99324631690979,2.99324631690979,,,
6013,2.91750431060791,2.91750431060791,2.91750431060791,2.950629949569702,2.950629949569702,2.950629949569702,2.9098517894744873,2.9098517894744873,2.9098517894744873
6014,,,,2.959552526473999,2.959552526473999,2.959552526473999,2.9175407886505127,2.9175407886505127,2.9175407886505127
6015,,,,2.976905584335327,2.976905584335327,2.976905584335327,2.935455322265625,2.935455322265625,2.935455322265625
6016,,,,3.108192205429077,3.108192205429077,3.108192205429077,3.066124439239502,3.066124439239502,3.066124439239502
6017,2.933058977127075,2.933058977127075,2.933058977127075,2.9645938873291016,2.9645938873291016,2.9645938873291016,2.9232184886932373,2.9232184886932373,2.9232184886932373
6018,,,,2.9663026332855225,2.9663026332855225,2.9663026332855225,2.9240756034851074,2.9240756034851074,2.9240756034851074
6019,2.95535945892334,2.95535945892334,2.95535945892334,2.9865007400512695,2.9865007400512695,2.9865007400512695,2.944908618927002,2.944908618927002,2.944908618927002
6020,,,,,,,2.920398473739624,2.920398473739624,2.920398473739624
6021,2.9468741416931152,2.9468741416931152,2.9468741416931152,2.9793198108673096,2.9793198108673096,2.9793198108673096,2.936250686645508,2.936250686645508,2.936250686645508
6022,,,,2.950111150741577,2.950111150741577,2.950111150741577,,,
6023,,,,2.9435617923736572,2.9435617923736572,2.9435617923736572,2.900299549102783,2.900299549102783,2.900299549102783
6024,,,,,,,2.9431352615356445,2.9431352615356445,2.9431352615356445
6025,,,,2.9906229972839355,2.9906229972839355,2.9906229972839355,,,
6026,,,,2.9449989795684814,2.9449989795684814,2.9449989795684814,2.9038658142089844,2.9038658142089844,2.9038658142089844
6027,2.9034011363983154,2.9034011363983154,2.9034011363983154,2.9350039958953857,2.9350039958953857,2.9350039958953857,,,
6028,,,,2.790886163711548,2.790886163711548,2.790886163711548,2.753972291946411,2.753972291946411,2.753972291946411
6029,2.919393539428711,2.919393539428711,2.919393539428711,2.9516804218292236,2.9516804218292236,2.9516804218292236,2.910050392150879,2.910050392150879,2.910050392150879
6030,,,,2.9552907943725586,2.9552907943725586,2.9552907943725586,,,
6031,,,,2.939345359802246,2.939345359802246,2.939345359802246,2.898864984512329,2.898864984512329,2.898864984512329
6032,,,,2.9537243843078613,2.9537243843078613,2.9537243843078613,2.9127447605133057,2.9127447605133057,2.9127447605133057
6033,,,,2.972114086151123,2.972114086151123,2.972114086151123,2.9300808906555176,2.9300808906555176,2.9300808906555176
6034,,,,2.9814867973327637,2.9814867973327637,2.9814867973327637,2.940293312072754,2.940293312072754,2.940293312072754
6035,,,,3.0113093852996826,3.0113093852996826,3.0113093852996826,2.9718990325927734,2.9718990325927734,2.9718990325927734
6036,,,,2.9771151542663574,2.9771151542663574,2.9771151542663574,,,
6037,,,,2.964717388153076,2.964717388153076,2.964717388153076,2.9241597652435303,2.9241597652435303,2.9241597652435303
6038,,,,2.85102915763855,2.85102915763855,2.85102915763855,,,
6039,,,,2.938943862915039,2.938943862915039,2.938943862915039,2.8992440700531006,2.8992440700531006,2.8992440700531006
6040,2.9197020530700684,2.9197020530700684,2.9197020530700684,2.9503729343414307,2.9503729343414307,2.9503729343414307,2.909986972808838,2.909986972808838,2.909986972808838
6041,,,,2.971229314804077,2.971229314804077,2.971229314804077,2.9324986934661865,2.9324986934661865,2.9324986934661865
6042,,,,2.9688520431518555,2.9688520431518555,2.9688520431518555,,,
6043,,,,2.943314552307129,2.943314552307129,2.943314552307129,,,
6044,,,,2.94236421585083,2.94236421585083,2.94236421585083,2.9042348861694336,2.9042348861694336,2.9042348861694336
6045,,,,2.955630302429199,2.955630302429199,2.955630302429199,2.914275646209717,2.914275646209717,2.914275646209717
6046,2.9641404151916504,2.9641404151916504,2.9641404151916504,2.9937515258789062,2.9937515258789062,2.9937515258789062,,,
6047,2.894786834716797,2.894786834716797,2.894786834716797,2.9255900382995605,2.9255900382995605,2.9255900382995605,2.8853745460510254,2.8853745460510254,2.8853745460510254
6048,,,,2.9693825244903564,2.9693825244903564,2.9693825244903564,,,
6049,,,,2.956705093383789,2.956705093383789,2.956705093383789,,,
6050,,,,2.9387950897216797,2.9387950897216797,2.9387950897216797,2.8988852500915527,2.8988852500915527,2.8988852500915527
6051,,,,2.9520444869995117,2.9520444869995117,2.9520444869995117,2.9116859436035156,2.9116859436035156,2.9116859436035156
6052,,,,2.97817063331604,2.97817063331604,2.97817063331604,2.937880516052246,2.937880516052246,2.937880516052246
6053,2.910745859146118,2.910745859146118,2.910745859146118,2.9421308040618896,2.9421308040618896,2.9421308040618896,,,
6054,,,,2.951545476913452,2.951545476913452,2.951545476913452,,,
6055,,,,2.9554882049560547,2.9554882049560547,2.9554882049560547,2.9135422706604004,2.9135422706604004,2.9135422706604004
6056,,,,2.9929513931274414,2.9929513931274414,2.9929513931274414,,,
6057,2.918529510498047,2.918529510498047,2.918529510498047,2.950772523880005,2.950772523880005,2.950772523880005,2.9094414710998535,2.9094414710998535,2.9094414710998535
6058,2.91973876953125,2.91973876953125,2.91973876953125,2.953136920928955,2.953136920928955,2.953136920928955,,,
6059,2.920616626739502,2.920616626739502,2.920616626739502,2.953153133392334,2.953153133392334,2.953153133392334,,,
6060,2.9429783821105957,2.9429783821105957,2.9429783821105957,2.9743518829345703,2.9743518829345703,2.9743518829345703,2.9332995414733887,2.9332995414733887,2.9332995414733887
6061,2.9495866298675537,2.9495866298675537,2.9495866298675537,2.9829211235046387,2.9829211235046387,2.9829211235046387,2.9408419132232666,2.9408419132232666,2.9408419132232666
6062,,,,2.9338724613189697,2.9338724613189697,2.9338724613189697,,,
6063,2.913876533508301,2.913876533508301,2.913876533508301,2.9474127292633057,2.9474127292633057,2.9474127292633057,2.9061784744262695,2.9061784744262695,2.9061784744262695
6064,2.863447666168213,2.863447666168213,2.863447666168213,2.8942208290100098,2.8942208290100098,2.8942208290100098,,,
6065,,,,2.928812265396118,2.928812265396118,2.928812265396118,2.886995315551758,2.886995315551758,2.886995315551758
6066,2.9694666862487793,2.9694666862487793,2.9694666862487793,3.0009095668792725,3.0009095668792725,3.0009095668792725,,,
6067,2.8980636596679688,2.8980636596679688,2.8980636596679688,2.9303524494171143,2.9303524494171143,2.9303524494171143,,,
6068,,,,2.95674729347229,2.95674729347229,2.95674729347229,,,
6069,,,,2.9769420623779297,2.9769420623779297,2.9769420623779297,,,
6070,,,,2.982532024383545,2.982532024383545,2.982532024383545,2.9399430751800537,2.9399430751800537,2.9399430751800537
6071,,,,2.9395880699157715,2.9395880699157715,2.9395880699157715,,,
6072,,,,2.9344398975372314,2.9344398975372314,2.9344398975372314,,,
6073,2.8716495037078857,2.8716495037078857,2.8716495037078857,2.903748035430908,2.903748035430908,2.903748035430908,2.8626158237457275,2.8626158237457275,2.8626158237457275
6074,2.903196334838867,2.903196334838867,2.903196334838867,,,,2.8935632705688477,2.8935632705688477,2.8935632705688477
6075,,,,2.9745101928710938,2.9745101928710938,2.9745101928710938,,,
6076,2.9224085807800293,2.9224085807800293,2.9224085807800293,2.953183174133301,2.953183174133301,2.953183174133301,2.913132667541504,2.913132667541504,2.913132667541504
6077,2.9153153896331787,2.9153153896331787,2.9153153896331787,2.945993423461914,2.945993423461914,2.945993423461914,,,
6078,,,,2.9782557487487793,2.9782557487487793,2.9782557487487793,2.9361305236816406,2.9361305236816406,2.9361305236816406
6079,2.93569016456604,2.93569016456604,2.93569016456604,2.967069387435913,2.967069387435913,2.967069387435913,,,
6080,,,,2.960583209991455,2.960583209991455,2.960583209991455,,,
6081,,,,3.0023915767669678,3.0023915767669678,3.0023915767669678,2.9642765522003174,2.9642765522003174,2.9642765522003174
6083,,,,2.921236991882324,2.921236991882324,2.921236991882324,2.881197452545166,2.881197452545166,2.881197452545166
6084,2.929633378982544,2.929633378982544,2.929633378982544,2.9618406295776367,2.9618406295776367,2.9618406295776367,,,
6085,,,,2.941683053970337,2.941683053970337,2.941683053970337,,,
6086,,,,2.936737537384033,2.936737537384033,2.936737537384033,2.895315170288086,2.895315170288086,2.895315170288086
6087,2.990988254547119,2.990988254547119,2.990988254547119,3.023515462875366,3.023515462875366,3.023515462875366,2.982569694519043,2.982569694519043,2.982569694519043
6089,2.8029637336730957,2.8029637336730957,2.8029637336730957,2.8332929611206055,2.8332929611206055,2.8332929611206055,,,
6090,,,,2.980724811553955,2.980724811553955,2.980724811553955,2.9395017623901367,2.9395017623901367,2.9395017623901367
6091,2.956456184387207,2.956456184387207,2.956456184387207,2.988440752029419,2.988440752029419,2.988440752029419,,,
6092,2.93141770362854,2.93141770362854,2.93141770362854,2.966385841369629,2.966385841369629,2.966385841369629,2.9191231727600098,2.9191231727600098,2.9191231727600098
6093,,,,2.9616787433624268,2.9616787433624268,2.9616787433624268,2.9204797744750977,2.9204797744750977,2.9204797744750977
6094,,,,2.9168965816497803,2.9168965816497803,2.9168965816497803,2.8749606609344482,2.8749606609344482,2.8749606609344482
6095,,,,2.969672441482544,2.969672441482544,2.969672441482544,,,
6096,2.9228482246398926,2.9228482246398926,2.9228482246398926,2.957335948944092,2.957335948944092,2.957335948944092,,,
6097,,,,3.004014253616333,3.004014253616333,3.004014253616333,,,
6098,2.933628559112549,2.933628559112549,2.933628559112549,2.968360662460327,2.968360662460327,2.968360662460327,2.9247117042541504,2.9247117042541504,2.9247117042541504
6099,,,,2.9889347553253174,2.9889347553253174,2.9889347553253174,2.9456417560577393,2.9456417560577393,2.9456417560577393
6100,2.9286513328552246,2.9286513328552246,2.9286513328552246,2.9633092880249023,2.9633092880249023,2.9633092880249023,,,
6102,2.9483680725097656,2.9483680725097656,2.9483680725097656,2.980997085571289,2.980997085571289,2.980997085571289,2.9393680095672607,2.9393680095672607,2.9393680095672607
6103,,,,2.982351779937744,2.982351779937744,2.982351779937744,,,
6104,,,,2.976935863494873,2.976935863494873,2.976935863494873,,,
6105,,,,2.981922149658203,2.981922149658203,2.981922149658203,,,
6106,2.902822494506836,2.902822494506836,2.902822494506836,2.935490131378174,2.935490131378174,2.935490131378174,2.8932132720947266,2.8932132720947266,2.8932132720947266
6107,,,,2.951681613922119,2.951681613922119,2.951681613922119,,,
6108,,,,2.9599945545196533,2.9599945545196533,2.9599945545196533,2.9186065196990967,2.9186065196990967,2.9186065196990967
6109,2.9100818634033203,2.9100818634033203,2.9100818634033203,2.9436774253845215,2.9436774253845215,2.9436774253845215,2.899390935897827,2.899390935897827,2.899390935897827
6110,2.9517910480499268,2.9517910480499268,2.9517910480499268,2.984597682952881,2.984597682952881,2.984597682952881,,,
6111,,,,2.997509241104126,2.997509241104126,2.997509241104126,2.95678448677063,2.95678448677063,2.95678448677063
6112,,,,2.942214250564575,2.942214250564575,2.942214250564575,2.90244197845459,2.90244197845459,2.90244197845459
6113,,,,3.01578426361084,3.01578426361084,3.01578426361084,,,
6114,,,,,,,2.899580240249634,2.899580240249634,2.899580240249634
6115,,,,2.9223434925079346,2.9223434925079346,2.9223434925079346,2.8809239864349365,2.8809239864349365,2.8809239864349365
6116,,,,2.946023464202881,2.946023464202881,2.946023464202881,2.906550884246826,2.906550884246826,2.906550884246826
6117,2.9536473751068115,2.9536473751068115,2.9536473751068115,2.988072395324707,2.988072395324707,2.988072395324707,2.9451043605804443,2.9451043605804443,2.9451043605804443
6118,2.9177236557006836,2.9177236557006836,2.9177236557006836,2.950906753540039,2.950906753540039,2.950906753540039,2.909628391265869,2.909628391265869,2.909628391265869
6119,2.914672613143921,2.914672613143921,2.914672613143921,,,,2.9077444076538086,2.9077444076538086,2.9077444076538086
6120,2.930687189102173,2.930687189102173,2.930687189102173,2.9639315605163574,2.9639315605163574,2.9639315605163574,,,
6121,,,,2.9482412338256836,2.9482412338256836,2.9482412338256836,2.907881259918213,2.907881259918213,2.907881259918213
6122,,,,2.956217050552368,2.956217050552368,2.956217050552368,2.914586067199707,2.914586067199707,2.914586067199707
6123,,,,2.9814717769622803,2.9814717769622803,2.9814717769622803,,,
6124,2.9416496753692627,2.9416496753692627,2.9416496753692627,2.976315975189209,2.976315975189209,2.976315975189209,2.9342825412750244,2.9342825412750244,2.9342825412750244
6125,2.9339582920074463,2.9339582920074463,2.9339582920074463,2.971317768096924,2.971317768096924,2.971317768096924,2.925225257873535,2.925225257873535,2.925225257873535
6126,,,,2.9306461811065674,2.9306461811065674,2.9306461811065674,,,
6127,,,,2.9677915573120117,2.9677915573120117,2.9677915573120117,,,
6128,,,,,,,2.9276461601257324,2.9276461601257324,2.9276461601257324
6129,2.9242260456085205,2.9242260456085205,2.9242260456085205,2.958179235458374,2.958179235458374,2.958179235458374,2.9153804779052734,2.9153804779052734,2.9153804779052734
6130,2.9287986755371094,2.9287986755371094,2.9287986755371094,2.9630424976348877,2.9630424976348877,2.9630424976348877,2.92008638381958,2.92008638381958,2.92008638381958
6131,,,,2.9620676040649414,2.9620676040649414,2.9620676040649414,,,
6132,,,,2.9726550579071045,2.9726550579071045,2.9726550579071045,,,
6133,,,,2.9403586387634277,2.9403586387634277,2.9403586387634277,,,
6134,,,,2.9554314613342285,2.9554314613342285,2.9554314613342285,,,
6135,2.936937093734741,2.936937093734741,2.936937093734741,2.9726948738098145,2.9726948738098145,2.9726948738098145,,,
6136,2.8421831130981445,2.8421831130981445,2.8421831130981445,2.8736894130706787,2.8736894130706787,2.8736894130706787,2.8324785232543945,2.8324785232543945,2.8324785232543945
6137,2.9354851245880127,2.9354851245880127,2.9354851245880127,2.968942403793335,2.968942403793335,2.968942403793335,2.925865650177002,2.925865650177002,2.925865650177002
6138,2.9484009742736816,2.9484009742736816,2.9484009742736816,,,,2.939517021179199,2.939517021179199,2.939517021179199
6139,2.930752992630005,2.930752992630005,2.930752992630005,,,,,,
6140,,,,2.9544928073883057,2.9544928073883057,2.9544928073883057,2.910015344619751,2.910015344619751,2.910015344619751
6141,,,,2.936643362045288,2.936643362045288,2.936643362045288,,,
6142,,,,2.9929988384246826,2.9929988384246826,2.9929988384246826,2.9476077556610107,2.9476077556610107,2.9476077556610107
6143,,,,2.9949605464935303,2.9949605464935303,2.9949605464935303,,,
6144,2.9243087768554688,2.9243087768554688,2.9243087768554688,2.958738327026367,2.958738327026367,2.958738327026367,2.917515516281128,2.917515516281128,2.917515516281128
6145,2.932840347290039,2.932840347290039,2.932840347290039,,,,,,
6147,,,,2.9480576515197754,2.9480576515197754,2.9480576515197754,2.905918836593628,2.905918836593628,2.905918836593628
6148,2.9429984092712402,2.9429984092712402,2.9429984092712402,,,,2.936589479446411,2.936589479446411,2.936589479446411
6149,,,,,,,2.910534381866455,2.910534381866455,2.910534381866455
