run_name,metric,tokens,value
GBS 1.5M (baseline),piqa,40894464000.0,0.7089227421109902
GBS 1.5M (baseline),piqa,42467328000.0,0.7029379760609358
GBS 1.5M (baseline),piqa,44040192000.0,0.705114254624592
GBS 1.5M (baseline),piqa,45613056000.0,0.7110990206746464
GBS 1.5M (baseline),piqa,47185920000.0,0.7105549510337323
GBS 1.5M (baseline),piqa,47185920000.0,0.7105549510337323
GBS 1.5M (baseline),commonsenseqa,629145600.0,0.2244062244062244
GBS 1.5M (baseline),commonsenseqa,786432000.0,0.23177723177723178
GBS 1.5M (baseline),commonsenseqa,943718400.0,0.23177723177723178
GBS 1.5M (baseline),commonsenseqa,1101004800.0,0.21621621621621623
GBS 1.5M (baseline),commonsenseqa,1258291200.0,0.2416052416052416
GBS 1.5M (baseline),commonsenseqa,1572864000.0,0.25634725634725636
GBS 1.5M (baseline),commonsenseqa,3145728000.0,0.2964782964782965
GBS 1.5M (baseline),commonsenseqa,4718592000.0,0.2964782964782965
GBS 1.5M (baseline),commonsenseqa,6291456000.0,0.32432432432432434
GBS 1.5M (baseline),commonsenseqa,7864320000.0,0.343980343980344
GBS 1.5M (baseline),commonsenseqa,9437184000.0,0.3579033579033579
GBS 1.5M (baseline),commonsenseqa,11010048000.0,0.33497133497133497
GBS 1.5M (baseline),commonsenseqa,12582912000.0,0.3677313677313677
GBS 1.5M (baseline),commonsenseqa,14155776000.0,0.3783783783783784
GBS 1.5M (baseline),commonsenseqa,15728640000.0,0.36855036855036855
GBS 1.5M (baseline),commonsenseqa,17301504000.0,0.3939393939393939
GBS 1.5M (baseline),commonsenseqa,18874368000.0,0.4013104013104013
GBS 1.5M (baseline),commonsenseqa,20447232000.0,0.3906633906633907
GBS 1.5M (baseline),commonsenseqa,22020096000.0,0.38656838656838655
GBS 1.5M (baseline),commonsenseqa,23592960000.0,0.3939393939393939
GBS 1.5M (baseline),commonsenseqa,25165824000.0,0.3570843570843571
GBS 1.5M (baseline),commonsenseqa,26738688000.0,0.38493038493038495
GBS 1.5M (baseline),commonsenseqa,28311552000.0,0.3832923832923833
GBS 1.5M (baseline),commonsenseqa,29884416000.0,0.3857493857493858
GBS 1.5M (baseline),commonsenseqa,31457280000.0,0.3931203931203931
GBS 1.5M (baseline),commonsenseqa,33030144000.0,0.39803439803439805
GBS 1.5M (baseline),commonsenseqa,34603008000.0,0.3988533988533989
GBS 1.5M (baseline),commonsenseqa,36175872000.0,0.38984438984438985
GBS 1.5M (baseline),commonsenseqa,37748736000.0,0.39967239967239965
GBS 1.5M (baseline),commonsenseqa,39321600000.0,0.38738738738738737
GBS 1.5M (baseline),commonsenseqa,40894464000.0,0.3988533988533989
GBS 1.5M (baseline),commonsenseqa,42467328000.0,0.39803439803439805
GBS 1.5M (baseline),commonsenseqa,44040192000.0,0.40294840294840295
GBS 1.5M (baseline),commonsenseqa,45613056000.0,0.4037674037674038
GBS 1.5M (baseline),commonsenseqa,47185920000.0,0.39967239967239965
GBS 1.5M (baseline),commonsenseqa,47185920000.0,0.39967239967239965
GBS 1.5M (baseline),winogrande,629145600.0,0.47355958958168903
