Step,tokenizedbytes_dataloader,tokenizedbytes_dataloader__MIN,tokenizedbytes_dataloader__MAX,nanosets_dataloader,nanosets_dataloader__MIN,nanosets_dataloader__MAX
12234,2.4385368824005127,2.4385368824005127,2.4385368824005127,,,
12235,,,,2.490621566772461,2.490621566772461,2.490621566772461
12236,2.4373977184295654,2.4373977184295654,2.4373977184295654,,,
12237,,,,2.4521684646606445,2.4521684646606445,2.4521684646606445
12238,2.4260129928588867,2.4260129928588867,2.4260129928588867,,,
12239,,,,2.454550266265869,2.454550266265869,2.454550266265869
12240,,,,2.4543771743774414,2.4543771743774414,2.4543771743774414
12241,2.571770191192627,2.571770191192627,2.571770191192627,2.405924081802368,2.405924081802368,2.405924081802368
12242,2.4622390270233154,2.4622390270233154,2.4622390270233154,2.485349655151367,2.485349655151367,2.485349655151367
12243,2.4913315773010254,2.4913315773010254,2.4913315773010254,2.446077585220337,2.446077585220337,2.446077585220337
12245,2.393923759460449,2.393923759460449,2.393923759460449,,,
12246,2.4908108711242676,2.4908108711242676,2.4908108711242676,,,
12249,2.4355978965759277,2.4355978965759277,2.4355978965759277,,,
12250,,,,2.482755661010742,2.482755661010742,2.482755661010742
12252,,,,2.5001676082611084,2.5001676082611084,2.5001676082611084
12253,,,,2.445275068283081,2.445275068283081,2.445275068283081
12256,2.447540044784546,2.447540044784546,2.447540044784546,,,
12257,2.4745233058929443,2.4745233058929443,2.4745233058929443,2.4864845275878906,2.4864845275878906,2.4864845275878906
12258,,,,2.451143980026245,2.451143980026245,2.451143980026245
12259,,,,2.477281332015991,2.477281332015991,2.477281332015991
12260,,,,2.4857864379882812,2.4857864379882812,2.4857864379882812
12261,,,,2.413184404373169,2.413184404373169,2.413184404373169
12262,2.402667284011841,2.402667284011841,2.402667284011841,,,
12267,2.4274895191192627,2.4274895191192627,2.4274895191192627,2.49045467376709,2.49045467376709,2.49045467376709
12272,2.434699773788452,2.434699773788452,2.434699773788452,,,
12273,2.382375478744507,2.382375478744507,2.382375478744507,2.482703685760498,2.482703685760498,2.482703685760498
12274,,,,2.5221290588378906,2.5221290588378906,2.5221290588378906
12278,2.495511770248413,2.495511770248413,2.495511770248413,,,
12279,,,,2.502408027648926,2.502408027648926,2.502408027648926
12280,2.491431951522827,2.491431951522827,2.491431951522827,2.4858322143554688,2.4858322143554688,2.4858322143554688
12283,2.5315616130828857,2.5315616130828857,2.5315616130828857,,,
12285,2.383422613143921,2.383422613143921,2.383422613143921,,,
12286,2.54543137550354,2.54543137550354,2.54543137550354,,,
12287,,,,2.452791929244995,2.452791929244995,2.452791929244995
12288,2.497368812561035,2.497368812561035,2.497368812561035,2.453507900238037,2.453507900238037,2.453507900238037
12291,,,,2.4196934700012207,2.4196934700012207,2.4196934700012207
12293,,,,2.44344425201416,2.44344425201416,2.44344425201416
12296,2.4155795574188232,2.4155795574188232,2.4155795574188232,,,
12301,2.5497169494628906,2.5497169494628906,2.5497169494628906,,,
12302,2.445500373840332,2.445500373840332,2.445500373840332,,,
12305,,,,2.4172537326812744,2.4172537326812744,2.4172537326812744
12311,,,,2.4481325149536133,2.4481325149536133,2.4481325149536133
12312,,,,2.498009204864502,2.498009204864502,2.498009204864502
12315,,,,2.5151946544647217,2.5151946544647217,2.5151946544647217
12316,2.4251489639282227,2.4251489639282227,2.4251489639282227,,,
12317,2.4135351181030273,2.4135351181030273,2.4135351181030273,,,
12318,2.468676805496216,2.468676805496216,2.468676805496216,,,
12320,2.477088451385498,2.477088451385498,2.477088451385498,2.4672207832336426,2.4672207832336426,2.4672207832336426
12322,2.364877700805664,2.364877700805664,2.364877700805664,,,
12323,,,,2.486189603805542,2.486189603805542,2.486189603805542
12324,2.4626715183258057,2.4626715183258057,2.4626715183258057,2.4409470558166504,2.4409470558166504,2.4409470558166504
12329,2.4396533966064453,2.4396533966064453,2.4396533966064453,,,
12332,2.5113165378570557,2.5113165378570557,2.5113165378570557,,,
12338,2.477773427963257,2.477773427963257,2.477773427963257,,,
12340,2.3750178813934326,2.3750178813934326,2.3750178813934326,,,
12341,,,,2.466705799102783,2.466705799102783,2.466705799102783
12342,2.365072727203369,2.365072727203369,2.365072727203369,2.5027272701263428,2.5027272701263428,2.5027272701263428
12345,2.5002174377441406,2.5002174377441406,2.5002174377441406,,,
12346,2.4767649173736572,2.4767649173736572,2.4767649173736572,2.456054210662842,2.456054210662842,2.456054210662842
12348,,,,2.5207865238189697,2.5207865238189697,2.5207865238189697
12349,2.5390517711639404,2.5390517711639404,2.5390517711639404,,,
12350,2.5297441482543945,2.5297441482543945,2.5297441482543945,,,
12351,2.5077133178710938,2.5077133178710938,2.5077133178710938,,,
12352,,,,2.434976100921631,2.434976100921631,2.434976100921631
12353,2.4923133850097656,2.4923133850097656,2.4923133850097656,2.4565186500549316,2.4565186500549316,2.4565186500549316
12355,2.502230644226074,2.502230644226074,2.502230644226074,,,
12356,,,,2.497687339782715,2.497687339782715,2.497687339782715
12357,,,,2.448594808578491,2.448594808578491,2.448594808578491
12358,2.4647796154022217,2.4647796154022217,2.4647796154022217,,,
12359,2.4312868118286133,2.4312868118286133,2.4312868118286133,,,
12360,,,,2.467135429382324,2.467135429382324,2.467135429382324
12363,2.4829070568084717,2.4829070568084717,2.4829070568084717,2.4976844787597656,2.4976844787597656,2.4976844787597656
12364,,,,2.482450485229492,2.482450485229492,2.482450485229492
12366,,,,2.433490753173828,2.433490753173828,2.433490753173828
12368,2.424835205078125,2.424835205078125,2.424835205078125,,,
12369,2.3937790393829346,2.3937790393829346,2.3937790393829346,,,
12370,,,,2.4543676376342773,2.4543676376342773,2.4543676376342773
12371,2.5070314407348633,2.5070314407348633,2.5070314407348633,,,
12372,,,,2.4504833221435547,2.4504833221435547,2.4504833221435547
12374,,,,2.490514039993286,2.490514039993286,2.490514039993286
12381,2.5025389194488525,2.5025389194488525,2.5025389194488525,,,
12382,,,,2.4775044918060303,2.4775044918060303,2.4775044918060303
12383,2.4822280406951904,2.4822280406951904,2.4822280406951904,2.467113733291626,2.467113733291626,2.467113733291626
12387,2.5515761375427246,2.5515761375427246,2.5515761375427246,,,
12392,2.43465256690979,2.43465256690979,2.43465256690979,,,
12394,,,,2.4534432888031006,2.4534432888031006,2.4534432888031006
12395,,,,2.502027750015259,2.502027750015259,2.502027750015259
12396,,,,2.496073007583618,2.496073007583618,2.496073007583618
12397,2.522123336791992,2.522123336791992,2.522123336791992,,,
12398,,,,2.4577715396881104,2.4577715396881104,2.4577715396881104
12399,2.4347972869873047,2.4347972869873047,2.4347972869873047,,,
12400,,,,2.4422450065612793,2.4422450065612793,2.4422450065612793
12404,2.4463672637939453,2.4463672637939453,2.4463672637939453,2.4653003215789795,2.4653003215789795,2.4653003215789795
12405,2.496088981628418,2.496088981628418,2.496088981628418,,,
12406,2.468632221221924,2.468632221221924,2.468632221221924,2.4625096321105957,2.4625096321105957,2.4625096321105957
12407,2.366446018218994,2.366446018218994,2.366446018218994,,,
12408,2.423093795776367,2.423093795776367,2.423093795776367,2.459016799926758,2.459016799926758,2.459016799926758
12409,2.5007340908050537,2.5007340908050537,2.5007340908050537,2.4163053035736084,2.4163053035736084,2.4163053035736084
12410,2.5009169578552246,2.5009169578552246,2.5009169578552246,,,
12412,,,,2.5028772354125977,2.5028772354125977,2.5028772354125977
12413,2.472323179244995,2.472323179244995,2.472323179244995,2.4787988662719727,2.4787988662719727,2.4787988662719727
12421,2.5300445556640625,2.5300445556640625,2.5300445556640625,,,
12422,2.4832146167755127,2.4832146167755127,2.4832146167755127,,,
12423,2.509709119796753,2.509709119796753,2.509709119796753,2.443187713623047,2.443187713623047,2.443187713623047
12424,2.4688992500305176,2.4688992500305176,2.4688992500305176,,,
12425,2.451192855834961,2.451192855834961,2.451192855834961,,,
12430,2.455065965652466,2.455065965652466,2.455065965652466,2.459897994995117,2.459897994995117,2.459897994995117
12431,2.5020809173583984,2.5020809173583984,2.5020809173583984,2.4642746448516846,2.4642746448516846,2.4642746448516846
12432,,,,2.4823031425476074,2.4823031425476074,2.4823031425476074
12433,,,,2.416933536529541,2.416933536529541,2.416933536529541
12434,2.444401502609253,2.444401502609253,2.444401502609253,,,
12435,,,,2.4708924293518066,2.4708924293518066,2.4708924293518066
12436,2.4720993041992188,2.4720993041992188,2.4720993041992188,,,
12437,,,,2.414804220199585,2.414804220199585,2.414804220199585
12439,,,,2.476839542388916,2.476839542388916,2.476839542388916
12441,2.448786735534668,2.448786735534668,2.448786735534668,,,
12443,2.4727416038513184,2.4727416038513184,2.4727416038513184,2.4900479316711426,2.4900479316711426,2.4900479316711426
12445,,,,2.399794578552246,2.399794578552246,2.399794578552246
12446,2.5345261096954346,2.5345261096954346,2.5345261096954346,,,
12448,2.521491289138794,2.521491289138794,2.521491289138794,,,
12449,2.4874346256256104,2.4874346256256104,2.4874346256256104,,,
12452,2.5026473999023438,2.5026473999023438,2.5026473999023438,2.4835205078125,2.4835205078125,2.4835205078125
12455,2.4077389240264893,2.4077389240264893,2.4077389240264893,2.4520716667175293,2.4520716667175293,2.4520716667175293
12458,2.449906349182129,2.449906349182129,2.449906349182129,,,
12460,2.4290592670440674,2.4290592670440674,2.4290592670440674,2.4497809410095215,2.4497809410095215,2.4497809410095215
12461,,,,2.497276544570923,2.497276544570923,2.497276544570923
12462,,,,2.4458470344543457,2.4458470344543457,2.4458470344543457
12463,2.5020980834960938,2.5020980834960938,2.5020980834960938,2.4426000118255615,2.4426000118255615,2.4426000118255615
12464,,,,2.4651248455047607,2.4651248455047607,2.4651248455047607
12466,2.463313341140747,2.463313341140747,2.463313341140747,,,
12467,,,,2.4911649227142334,2.4911649227142334,2.4911649227142334
12468,2.4636147022247314,2.4636147022247314,2.4636147022247314,2.4647064208984375,2.4647064208984375,2.4647064208984375
12470,,,,2.481654405593872,2.481654405593872,2.481654405593872
12471,,,,2.4963927268981934,2.4963927268981934,2.4963927268981934
12472,,,,2.4773941040039062,2.4773941040039062,2.4773941040039062
12473,2.448042631149292,2.448042631149292,2.448042631149292,,,
12474,2.45554780960083,2.45554780960083,2.45554780960083,,,
12475,2.487820863723755,2.487820863723755,2.487820863723755,,,
12476,2.3762965202331543,2.3762965202331543,2.3762965202331543,,,
12477,2.4396398067474365,2.4396398067474365,2.4396398067474365,2.4346046447753906,2.4346046447753906,2.4346046447753906
12479,2.447432041168213,2.447432041168213,2.447432041168213,,,
12481,,,,2.5080971717834473,2.5080971717834473,2.5080971717834473
12483,,,,2.489809274673462,2.489809274673462,2.489809274673462
12484,2.382658004760742,2.382658004760742,2.382658004760742,2.4062604904174805,2.4062604904174805,2.4062604904174805
12485,2.3867993354797363,2.3867993354797363,2.3867993354797363,2.4699740409851074,2.4699740409851074,2.4699740409851074
12487,2.466552257537842,2.466552257537842,2.466552257537842,2.4685606956481934,2.4685606956481934,2.4685606956481934
12488,,,,2.426995277404785,2.426995277404785,2.426995277404785
12489,2.512526512145996,2.512526512145996,2.512526512145996,,,
12491,2.470034122467041,2.470034122467041,2.470034122467041,2.4595766067504883,2.4595766067504883,2.4595766067504883
12492,2.4705259799957275,2.4705259799957275,2.4705259799957275,2.4740793704986572,2.4740793704986572,2.4740793704986572
12493,,,,2.504598379135132,2.504598379135132,2.504598379135132
12494,2.4582879543304443,2.4582879543304443,2.4582879543304443,2.5226070880889893,2.5226070880889893,2.5226070880889893
12495,2.444981098175049,2.444981098175049,2.444981098175049,,,
12497,2.5456595420837402,2.5456595420837402,2.5456595420837402,,,
12498,2.557246685028076,2.557246685028076,2.557246685028076,,,
12499,2.49284291267395,2.49284291267395,2.49284291267395,,,
12500,,,,2.5122978687286377,2.5122978687286377,2.5122978687286377
12501,,,,2.4802815914154053,2.4802815914154053,2.4802815914154053
12503,2.4582295417785645,2.4582295417785645,2.4582295417785645,,,
12508,,,,2.4452662467956543,2.4452662467956543,2.4452662467956543
12509,,,,2.445495367050171,2.445495367050171,2.445495367050171
12510,2.5396900177001953,2.5396900177001953,2.5396900177001953,,,
12513,2.3795385360717773,2.3795385360717773,2.3795385360717773,,,
12514,,,,2.4666247367858887,2.4666247367858887,2.4666247367858887
12515,,,,2.4638423919677734,2.4638423919677734,2.4638423919677734
12516,,,,2.4397647380828857,2.4397647380828857,2.4397647380828857
12520,,,,2.5152690410614014,2.5152690410614014,2.5152690410614014
12521,2.427187919616699,2.427187919616699,2.427187919616699,2.4698941707611084,2.4698941707611084,2.4698941707611084
12525,2.4933531284332275,2.4933531284332275,2.4933531284332275,2.514280319213867,2.514280319213867,2.514280319213867
12530,2.494180917739868,2.494180917739868,2.494180917739868,2.4494454860687256,2.4494454860687256,2.4494454860687256
12532,2.3676772117614746,2.3676772117614746,2.3676772117614746,,,
12535,,,,2.444913864135742,2.444913864135742,2.444913864135742
12536,,,,2.4839491844177246,2.4839491844177246,2.4839491844177246
12538,,,,2.463862419128418,2.463862419128418,2.463862419128418
12542,,,,2.4930810928344727,2.4930810928344727,2.4930810928344727
12543,2.4553864002227783,2.4553864002227783,2.4553864002227783,,,
12544,2.4789700508117676,2.4789700508117676,2.4789700508117676,2.5031564235687256,2.5031564235687256,2.5031564235687256
12545,2.4880878925323486,2.4880878925323486,2.4880878925323486,2.480705738067627,2.480705738067627,2.480705738067627
12548,2.498669385910034,2.498669385910034,2.498669385910034,2.438908338546753,2.438908338546753,2.438908338546753
12549,2.5049962997436523,2.5049962997436523,2.5049962997436523,2.427494525909424,2.427494525909424,2.427494525909424
12550,2.4389100074768066,2.4389100074768066,2.4389100074768066,,,
12552,,,,2.4846277236938477,2.4846277236938477,2.4846277236938477
12555,,,,2.479203224182129,2.479203224182129,2.479203224182129
12556,2.4544410705566406,2.4544410705566406,2.4544410705566406,2.4327921867370605,2.4327921867370605,2.4327921867370605
12558,,,,2.5148675441741943,2.5148675441741943,2.5148675441741943
12562,,,,2.4484407901763916,2.4484407901763916,2.4484407901763916
12564,,,,2.438821792602539,2.438821792602539,2.438821792602539
12567,2.5393362045288086,2.5393362045288086,2.5393362045288086,2.4812862873077393,2.4812862873077393,2.4812862873077393
12568,2.44707989692688,2.44707989692688,2.44707989692688,,,
12569,,,,2.478297233581543,2.478297233581543,2.478297233581543
12570,2.431859016418457,2.431859016418457,2.431859016418457,,,
12571,,,,2.5036237239837646,2.5036237239837646,2.5036237239837646
12572,2.483118772506714,2.483118772506714,2.483118772506714,2.4821181297302246,2.4821181297302246,2.4821181297302246
12573,2.4562158584594727,2.4562158584594727,2.4562158584594727,,,
12576,,,,2.4699594974517822,2.4699594974517822,2.4699594974517822
12578,,,,2.4604973793029785,2.4604973793029785,2.4604973793029785
12579,,,,2.417224884033203,2.417224884033203,2.417224884033203
12586,2.491541624069214,2.491541624069214,2.491541624069214,2.485736131668091,2.485736131668091,2.485736131668091
12588,2.488281488418579,2.488281488418579,2.488281488418579,,,
12589,2.4884486198425293,2.4884486198425293,2.4884486198425293,,,
12590,,,,2.410050392150879,2.410050392150879,2.410050392150879
12592,,,,2.4760043621063232,2.4760043621063232,2.4760043621063232
12593,2.516618013381958,2.516618013381958,2.516618013381958,,,
12596,2.449946165084839,2.449946165084839,2.449946165084839,,,
12597,,,,2.4290053844451904,2.4290053844451904,2.4290053844451904
12598,2.437269926071167,2.437269926071167,2.437269926071167,,,
12600,2.419766426086426,2.419766426086426,2.419766426086426,2.4422903060913086,2.4422903060913086,2.4422903060913086
12601,,,,2.469351053237915,2.469351053237915,2.469351053237915
12603,2.4865927696228027,2.4865927696228027,2.4865927696228027,2.4568023681640625,2.4568023681640625,2.4568023681640625
12604,2.4196693897247314,2.4196693897247314,2.4196693897247314,,,
12605,2.3518710136413574,2.3518710136413574,2.3518710136413574,2.4393320083618164,2.4393320083618164,2.4393320083618164
12612,,,,2.4681484699249268,2.4681484699249268,2.4681484699249268
12615,2.4541923999786377,2.4541923999786377,2.4541923999786377,,,
12616,2.4087045192718506,2.4087045192718506,2.4087045192718506,2.4193243980407715,2.4193243980407715,2.4193243980407715
12619,2.526752471923828,2.526752471923828,2.526752471923828,,,
12624,2.5318593978881836,2.5318593978881836,2.5318593978881836,,,
12629,2.470367193222046,2.470367193222046,2.470367193222046,,,
12631,,,,2.4405319690704346,2.4405319690704346,2.4405319690704346
12633,,,,2.451329469680786,2.451329469680786,2.451329469680786
12635,2.503577947616577,2.503577947616577,2.503577947616577,,,
12637,2.4147768020629883,2.4147768020629883,2.4147768020629883,2.456143379211426,2.456143379211426,2.456143379211426
12638,2.490230083465576,2.490230083465576,2.490230083465576,2.4496965408325195,2.4496965408325195,2.4496965408325195
12639,2.458298444747925,2.458298444747925,2.458298444747925,,,
12640,2.53654408454895,2.53654408454895,2.53654408454895,,,
12641,,,,2.466521739959717,2.466521739959717,2.466521739959717
12642,2.4233651161193848,2.4233651161193848,2.4233651161193848,,,
12644,,,,2.4753592014312744,2.4753592014312744,2.4753592014312744
12646,2.496026039123535,2.496026039123535,2.496026039123535,2.4966883659362793,2.4966883659362793,2.4966883659362793
12650,,,,2.4348270893096924,2.4348270893096924,2.4348270893096924
12651,,,,2.472649097442627,2.472649097442627,2.472649097442627
12652,2.4465835094451904,2.4465835094451904,2.4465835094451904,,,
12654,2.4843180179595947,2.4843180179595947,2.4843180179595947,,,
12655,2.408789873123169,2.408789873123169,2.408789873123169,,,
12657,,,,2.424342155456543,2.424342155456543,2.424342155456543
12660,,,,2.4448604583740234,2.4448604583740234,2.4448604583740234
12664,2.4519946575164795,2.4519946575164795,2.4519946575164795,,,
12665,,,,2.442152976989746,2.442152976989746,2.442152976989746
12667,2.4812564849853516,2.4812564849853516,2.4812564849853516,,,
12670,2.4707252979278564,2.4707252979278564,2.4707252979278564,2.5015969276428223,2.5015969276428223,2.5015969276428223
12671,,,,2.4172310829162598,2.4172310829162598,2.4172310829162598
12674,,,,2.4615607261657715,2.4615607261657715,2.4615607261657715
12675,,,,2.444762945175171,2.444762945175171,2.444762945175171
12676,2.5409727096557617,2.5409727096557617,2.5409727096557617,2.4586691856384277,2.4586691856384277,2.4586691856384277
12677,2.4034435749053955,2.4034435749053955,2.4034435749053955,,,
12681,2.499279499053955,2.499279499053955,2.499279499053955,,,
12682,2.4466981887817383,2.4466981887817383,2.4466981887817383,,,
12683,2.4075114727020264,2.4075114727020264,2.4075114727020264,2.4840891361236572,2.4840891361236572,2.4840891361236572
12685,2.4034323692321777,2.4034323692321777,2.4034323692321777,2.4909932613372803,2.4909932613372803,2.4909932613372803
12686,2.432138204574585,2.432138204574585,2.432138204574585,2.4748618602752686,2.4748618602752686,2.4748618602752686
12687,2.4919848442077637,2.4919848442077637,2.4919848442077637,,,
12690,,,,2.446528434753418,2.446528434753418,2.446528434753418
12692,2.5099828243255615,2.5099828243255615,2.5099828243255615,,,
12696,2.384769916534424,2.384769916534424,2.384769916534424,,,
12697,,,,2.4813389778137207,2.4813389778137207,2.4813389778137207
12698,,,,2.433415651321411,2.433415651321411,2.433415651321411
12702,,,,2.4453933238983154,2.4453933238983154,2.4453933238983154
12704,2.436086893081665,2.436086893081665,2.436086893081665,,,
12705,2.4902849197387695,2.4902849197387695,2.4902849197387695,2.420313596725464,2.420313596725464,2.420313596725464
12706,2.363964319229126,2.363964319229126,2.363964319229126,2.430384397506714,2.430384397506714,2.430384397506714
12708,2.4091475009918213,2.4091475009918213,2.4091475009918213,,,
12710,,,,2.463536262512207,2.463536262512207,2.463536262512207
12711,2.4120371341705322,2.4120371341705322,2.4120371341705322,,,
12712,,,,2.530003786087036,2.530003786087036,2.530003786087036
12713,2.438469171524048,2.438469171524048,2.438469171524048,,,
12714,,,,2.4236273765563965,2.4236273765563965,2.4236273765563965
12715,2.447268009185791,2.447268009185791,2.447268009185791,,,
12716,2.454123020172119,2.454123020172119,2.454123020172119,,,
12717,,,,2.4624767303466797,2.4624767303466797,2.4624767303466797
12719,2.461916208267212,2.461916208267212,2.461916208267212,,,
12720,2.4919815063476562,2.4919815063476562,2.4919815063476562,2.45444917678833,2.45444917678833,2.45444917678833
12723,,,,2.4850914478302,2.4850914478302,2.4850914478302
12724,,,,2.4523403644561768,2.4523403644561768,2.4523403644561768
12726,2.3964169025421143,2.3964169025421143,2.3964169025421143,2.4664032459259033,2.4664032459259033,2.4664032459259033
12727,2.449371576309204,2.449371576309204,2.449371576309204,2.4192254543304443,2.4192254543304443,2.4192254543304443
12729,,,,2.4577505588531494,2.4577505588531494,2.4577505588531494
12731,,,,2.450228452682495,2.450228452682495,2.450228452682495
12732,,,,2.483189821243286,2.483189821243286,2.483189821243286
12733,2.4855101108551025,2.4855101108551025,2.4855101108551025,2.443410873413086,2.443410873413086,2.443410873413086
12735,,,,2.4592154026031494,2.4592154026031494,2.4592154026031494
12739,2.426745653152466,2.426745653152466,2.426745653152466,,,
12740,,,,2.4678051471710205,2.4678051471710205,2.4678051471710205
12741,2.4691755771636963,2.4691755771636963,2.4691755771636963,,,
12742,2.440500020980835,2.440500020980835,2.440500020980835,,,
12743,2.528904676437378,2.528904676437378,2.528904676437378,,,
12747,2.4341864585876465,2.4341864585876465,2.4341864585876465,,,
12749,,,,2.4703762531280518,2.4703762531280518,2.4703762531280518
12750,2.443706750869751,2.443706750869751,2.443706750869751,,,
12752,2.406989812850952,2.406989812850952,2.406989812850952,,,
12753,,,,2.4830844402313232,2.4830844402313232,2.4830844402313232
12755,,,,2.459489583969116,2.459489583969116,2.459489583969116
12759,2.584634304046631,2.584634304046631,2.584634304046631,,,
12761,,,,2.4286842346191406,2.4286842346191406,2.4286842346191406
12762,2.4495511054992676,2.4495511054992676,2.4495511054992676,,,
12763,2.515491485595703,2.515491485595703,2.515491485595703,2.477043628692627,2.477043628692627,2.477043628692627
12764,2.4824090003967285,2.4824090003967285,2.4824090003967285,2.4630699157714844,2.4630699157714844,2.4630699157714844
12766,,,,2.4363813400268555,2.4363813400268555,2.4363813400268555
12768,2.453155279159546,2.453155279159546,2.453155279159546,2.4856574535369873,2.4856574535369873,2.4856574535369873
12769,2.548231363296509,2.548231363296509,2.548231363296509,,,
12771,,,,2.444885015487671,2.444885015487671,2.444885015487671
12773,2.4355504512786865,2.4355504512786865,2.4355504512786865,,,
12775,2.472597360610962,2.472597360610962,2.472597360610962,2.449352979660034,2.449352979660034,2.449352979660034
12778,,,,2.4597737789154053,2.4597737789154053,2.4597737789154053
12780,2.4082794189453125,2.4082794189453125,2.4082794189453125,,,
12781,2.4999027252197266,2.4999027252197266,2.4999027252197266,,,
12786,,,,2.475029230117798,2.475029230117798,2.475029230117798
12787,2.4823808670043945,2.4823808670043945,2.4823808670043945,,,
12789,2.5146355628967285,2.5146355628967285,2.5146355628967285,2.5111377239227295,2.5111377239227295,2.5111377239227295
12792,2.572864532470703,2.572864532470703,2.572864532470703,2.4449870586395264,2.4449870586395264,2.4449870586395264
12793,2.4884157180786133,2.4884157180786133,2.4884157180786133,2.4447708129882812,2.4447708129882812,2.4447708129882812
12797,2.419848918914795,2.419848918914795,2.419848918914795,,,
12798,2.493103265762329,2.493103265762329,2.493103265762329,2.509585380554199,2.509585380554199,2.509585380554199
12799,2.3894336223602295,2.3894336223602295,2.3894336223602295,2.4873476028442383,2.4873476028442383,2.4873476028442383
12800,2.5144033432006836,2.5144033432006836,2.5144033432006836,,,
12802,2.4925310611724854,2.4925310611724854,2.4925310611724854,,,
12805,2.4335873126983643,2.4335873126983643,2.4335873126983643,,,
12807,,,,2.4712460041046143,2.4712460041046143,2.4712460041046143
12808,,,,2.427373170852661,2.427373170852661,2.427373170852661
12809,,,,2.460036039352417,2.460036039352417,2.460036039352417
12811,,,,2.481821060180664,2.481821060180664,2.481821060180664
12812,,,,2.4617295265197754,2.4617295265197754,2.4617295265197754
12819,,,,2.435783624649048,2.435783624649048,2.435783624649048
12821,,,,2.463618278503418,2.463618278503418,2.463618278503418
12823,2.44268798828125,2.44268798828125,2.44268798828125,2.422903299331665,2.422903299331665,2.422903299331665
12825,2.5669307708740234,2.5669307708740234,2.5669307708740234,,,
12827,2.4780702590942383,2.4780702590942383,2.4780702590942383,,,
12828,2.4458978176116943,2.4458978176116943,2.4458978176116943,,,
12830,2.4209420680999756,2.4209420680999756,2.4209420680999756,,,
12832,,,,2.482391834259033,2.482391834259033,2.482391834259033
12834,,,,2.422985315322876,2.422985315322876,2.422985315322876
12836,2.421710729598999,2.421710729598999,2.421710729598999,,,
12837,2.4664463996887207,2.4664463996887207,2.4664463996887207,,,
12840,2.4769997596740723,2.4769997596740723,2.4769997596740723,,,
12841,2.470933437347412,2.470933437347412,2.470933437347412,,,
12842,2.547210454940796,2.547210454940796,2.547210454940796,2.481036901473999,2.481036901473999,2.481036901473999
12844,2.5484957695007324,2.5484957695007324,2.5484957695007324,2.472315549850464,2.472315549850464,2.472315549850464
12846,2.538224220275879,2.538224220275879,2.538224220275879,,,
12847,,,,2.4585487842559814,2.4585487842559814,2.4585487842559814
12849,2.431703567504883,2.431703567504883,2.431703567504883,2.455005645751953,2.455005645751953,2.455005645751953
12850,2.5391039848327637,2.5391039848327637,2.5391039848327637,,,
12851,2.4027063846588135,2.4027063846588135,2.4027063846588135,,,
12852,,,,2.461900472640991,2.461900472640991,2.461900472640991
12853,2.4323654174804688,2.4323654174804688,2.4323654174804688,,,
12855,2.4815752506256104,2.4815752506256104,2.4815752506256104,,,
12856,,,,2.487609386444092,2.487609386444092,2.487609386444092
12857,2.5087625980377197,2.5087625980377197,2.5087625980377197,,,
12858,2.4469151496887207,2.4469151496887207,2.4469151496887207,,,
12859,2.4182722568511963,2.4182722568511963,2.4182722568511963,2.3664069175720215,2.3664069175720215,2.3664069175720215
12860,2.4830095767974854,2.4830095767974854,2.4830095767974854,2.425283908843994,2.425283908843994,2.425283908843994
12861,2.494931936264038,2.494931936264038,2.494931936264038,,,
12862,,,,2.4518022537231445,2.4518022537231445,2.4518022537231445
12865,,,,2.440767765045166,2.440767765045166,2.440767765045166
12866,,,,2.40691876411438,2.40691876411438,2.40691876411438
12867,,,,2.450066089630127,2.450066089630127,2.450066089630127
12869,2.4964351654052734,2.4964351654052734,2.4964351654052734,,,
12870,2.45479679107666,2.45479679107666,2.45479679107666,,,
12872,2.4419667720794678,2.4419667720794678,2.4419667720794678,,,
12877,2.3774256706237793,2.3774256706237793,2.3774256706237793,,,
12879,,,,2.4425041675567627,2.4425041675567627,2.4425041675567627
12882,2.4354026317596436,2.4354026317596436,2.4354026317596436,2.4435482025146484,2.4435482025146484,2.4435482025146484
12883,2.5118560791015625,2.5118560791015625,2.5118560791015625,2.477738618850708,2.477738618850708,2.477738618850708
12885,2.3975260257720947,2.3975260257720947,2.3975260257720947,,,
12888,2.472468614578247,2.472468614578247,2.472468614578247,,,
12892,2.5153768062591553,2.5153768062591553,2.5153768062591553,,,
12893,2.4374728202819824,2.4374728202819824,2.4374728202819824,,,
12894,,,,2.4404687881469727,2.4404687881469727,2.4404687881469727
12898,2.425999879837036,2.425999879837036,2.425999879837036,2.478712797164917,2.478712797164917,2.478712797164917
12899,2.409114122390747,2.409114122390747,2.409114122390747,2.4300098419189453,2.4300098419189453,2.4300098419189453
12900,2.448939323425293,2.448939323425293,2.448939323425293,2.4521594047546387,2.4521594047546387,2.4521594047546387
12901,,,,2.458484649658203,2.458484649658203,2.458484649658203
12904,,,,2.5206563472747803,2.5206563472747803,2.5206563472747803
12905,2.4986283779144287,2.4986283779144287,2.4986283779144287,,,
12907,2.463703155517578,2.463703155517578,2.463703155517578,2.4639079570770264,2.4639079570770264,2.4639079570770264
12908,2.4412434101104736,2.4412434101104736,2.4412434101104736,,,
12909,2.514310359954834,2.514310359954834,2.514310359954834,,,
12911,,,,2.4117321968078613,2.4117321968078613,2.4117321968078613
12912,2.442800998687744,2.442800998687744,2.442800998687744,,,
12915,,,,2.4480297565460205,2.4480297565460205,2.4480297565460205
