run_name,tokens,learning_rate
Main pretraining,7542542542542.542,0.0002
Main pretraining,7553553553553.553,0.0002
Main pretraining,7564564564564.565,0.0002
Main pretraining,7575575575575.576,0.0002
Main pretraining,7586586586586.587,0.0002
Main pretraining,7597597597597.598,0.0002
Main pretraining,7608608608608.608,0.0002
Main pretraining,7619619619619.62,0.0002
Main pretraining,7630630630630.631,0.0002
Main pretraining,7641641641641.642,0.0002
Main pretraining,7652652652652.652,0.0002
Main pretraining,7663663663663.663,0.0002
Main pretraining,7674674674674.675,0.0002
Main pretraining,7685685685685.686,0.0002
Main pretraining,7696696696696.696,0.0002
Main pretraining,7707707707707.707,0.0002
Main pretraining,7718718718718.718,0.0002
Main pretraining,7729729729729.73,0.0002
Main pretraining,7740740740740.741,0.0002
Main pretraining,7751751751751.752,0.0002
Main pretraining,7762762762762.763,0.0002
Main pretraining,7773773773773.773,0.0002
Main pretraining,7784784784784.785,0.0002
Main pretraining,7795795795795.796,0.0002
Main pretraining,7806806806806.807,0.0002
Main pretraining,7817817817817.817,0.0002
Main pretraining,7828828828828.828,0.0002
Main pretraining,7839839839839.84,0.0002
Main pretraining,7850850850850.851,0.0002
Main pretraining,7861861861861.861,0.0002
Main pretraining,7872872872872.872,0.0002
Main pretraining,7883883883883.883,0.0002
Main pretraining,7894894894894.8955,0.0002
Main pretraining,7905905905905.906,0.0002
Main pretraining,7916916916916.917,0.0002
Main pretraining,7927927927927.928,0.0002
Main pretraining,7938938938938.939,0.0002
Main pretraining,7949949949949.95,0.0002
Main pretraining,7960960960960.961,0.0002
Main pretraining,7971971971971.972,0.0002
Main pretraining,7982982982982.982,0.0002
Main pretraining,7993993993993.994,0.0002
Main pretraining,8005005005005.005,0.0002
Main pretraining,8016016016016.016,0.0002
Main pretraining,8027027027027.027,0.0002
Main pretraining,8038038038038.038,0.0002
Main pretraining,8049049049049.05,0.0002
Main pretraining,8060060060060.061,0.0002
Main pretraining,8071071071071.071,0.0002
Main pretraining,8082082082082.082,0.0002
Main pretraining,8093093093093.093,0.0002
Main pretraining,8104104104104.1045,0.0002
Main pretraining,8115115115115.115,0.0002
Main pretraining,8126126126126.126,0.0002
Main pretraining,8137137137137.137,0.0002
Main pretraining,8148148148148.147,0.0002
Main pretraining,8159159159159.16,0.0002
Main pretraining,8170170170170.171,0.0002
Main pretraining,8181181181181.182,0.0002
Main pretraining,8192192192192.192,0.0002
Main pretraining,8203203203203.203,0.0002
Main pretraining,8214214214214.215,0.0002
Main pretraining,8225225225225.226,0.0002
Main pretraining,8236236236236.236,0.0002
Main pretraining,8247247247247.247,0.0002
Main pretraining,8258258258258.258,0.0002
Main pretraining,8269269269269.27,0.0002
Main pretraining,8280280280280.28,0.0002
Main pretraining,8291291291291.291,0.0002
Main pretraining,8302302302302.302,0.0002
Main pretraining,8313313313313.3125,0.0002
Main pretraining,8324324324324.325,0.0002
Main pretraining,8335335335335.336,0.0002
Main pretraining,8346346346346.347,0.0002
Main pretraining,8357357357357.357,0.0002
Main pretraining,8368368368368.368,0.0002
Main pretraining,8379379379379.38,0.0002
Main pretraining,8390390390390.391,0.0002
Main pretraining,8401401401401.401,0.0002
Main pretraining,8412412412412.412,0.0002
Main pretraining,8423423423423.423,0.0002
Main pretraining,8434434434434.435,0.0002
Main pretraining,8445445445445.445,0.0002
Main pretraining,8456456456456.456,0.0002
Main pretraining,8467467467467.467,0.0002
Main pretraining,8478478478478.478,0.0002
Main pretraining,8489489489489.49,0.0002
Main pretraining,8500500500500.501,0.0002
Main pretraining,8511511511511.512,0.0002
Main pretraining,8522522522522.522,0.0002
Main pretraining,8533533533533.533,0.0002
Main pretraining,8544544544544.545,0.0002
Main pretraining,8555555555555.556,0.0002
Main pretraining,8566566566566.566,0.0002
Main pretraining,8577577577577.577,0.0002
Main pretraining,8588588588588.588,0.0002
Main pretraining,8599599599599.6,0.0002
Main pretraining,8610610610610.61,0.0002
Main pretraining,8621621621621.621,0.0002
Main pretraining,8632632632632.632,0.0002
Main pretraining,8643643643643.645,0.0002
Main pretraining,8654654654654.655,0.0002
Main pretraining,8665665665665.666,0.0002
Main pretraining,8676676676676.677,0.0002
Main pretraining,8687687687687.6875,0.0002
Main pretraining,8698698698698.699,0.0002
Main pretraining,8709709709709.71,0.0002
Main pretraining,8720720720720.721,0.0002
Main pretraining,8731731731731.731,0.0002
Main pretraining,8742742742742.742,0.0002
Main pretraining,8753753753753.754,0.0002
Main pretraining,8764764764764.765,0.0002
Main pretraining,8775775775775.775,0.0002
Main pretraining,8786786786786.786,0.0002
Main pretraining,8797797797797.797,0.0002
Main pretraining,8808808808808.809,0.00019893226559893228
Main pretraining,8819819819819.82,0.00019759759759759764
Main pretraining,8830830830830.83,0.000196262929596263
Main pretraining,8841841841841.842,0.00019492826159492836
Main pretraining,8852852852852.852,0.0001935935935935937
Main pretraining,8863863863863.865,0.00019225892559225893
Main pretraining,8874874874874.875,0.0001909242575909243
Main pretraining,8885885885885.887,0.00018958958958958965
Main pretraining,8896896896896.896,0.000188254921588255
Main pretraining,8907907907907.908,0.00018692025358692038
Main pretraining,8918918918918.92,0.00018558558558558558
Main pretraining,8929929929929.93,0.00018425091758425094
Main pretraining,8940940940940.941,0.0001829162495829163
Main pretraining,8951951951951.951,0.00018158158158158166
Main pretraining,8962962962962.963,0.00018024691358024702
Main pretraining,8973973973973.975,0.00017891224557891225
Main pretraining,8984984984984.984,0.00017757757757757761
Main pretraining,8995995995995.996,0.00017624290957624298
Main pretraining,9007007007007.006,0.00017490824157490834
Main pretraining,9018018018018.018,0.0001735735735735737
Main pretraining,9029029029029.03,0.0001722389055722389
Main pretraining,9040040040040.041,0.00017090423757090426
Main pretraining,9051051051051.05,0.00016956956956956962
Main pretraining,9062062062062.062,0.000168234901568235
Main pretraining,9073073073073.072,0.00016690023356690035
Main pretraining,9084084084084.084,0.00016556556556556555
Main pretraining,9095095095095.096,0.0001642308975642309
Main pretraining,9106106106106.105,0.00016289622956289627
Main pretraining,9117117117117.117,0.00016156156156156164
Main pretraining,9128128128128.127,0.000160226893560227
Main pretraining,9139139139139.139,0.00015889222555889223
Main pretraining,9150150150150.15,0.0001575575575575576
Main pretraining,9161161161161.16,0.00015622288955622295
Main pretraining,9172172172172.172,0.0001548882215548883
Main pretraining,9183183183183.182,0.00015355355355355367
Main pretraining,9194194194194.195,0.00015221888555221887
Main pretraining,9205205205205.205,0.00015088421755088424
Main pretraining,9216216216216.217,0.00014954954954954957
Main pretraining,9227227227227.227,0.00014821488154821493
Main pretraining,9238238238238.238,0.0001468802135468803
Main pretraining,9249249249249.25,0.00014554554554554555
Main pretraining,9260260260260.26,0.00014421087754421089
Main pretraining,9271271271271.271,0.00014287620954287625
Main pretraining,9282282282282.281,0.0001415415415415416
Main pretraining,9293293293293.293,0.00014020687354020684
Main pretraining,9304304304304.305,0.0001388722055388722
Main pretraining,9315315315315.314,0.00013753753753753756
Main pretraining,9326326326326.326,0.00013620286953620292
Main pretraining,9337337337337.338,0.00013486820153486829
Main pretraining,9348348348348.35,0.00013353353353353349
Main pretraining,9359359359359.36,0.00013219886553219885
Main pretraining,9370370370370.371,0.0001308641975308642
Main pretraining,9381381381381.38,0.00012952952952952957
Main pretraining,9392392392392.393,0.00012819486152819493
Main pretraining,9403403403403.404,0.00012686019352686016
Main pretraining,9414414414414.414,0.00012552552552552552
Main pretraining,9425425425425.426,0.00012419085752419089
Main pretraining,9436436436436.436,0.00012285618952285625
Main pretraining,9447447447447.447,0.00012152152152152158
Main pretraining,9458458458458.459,0.0001201868535201868
Main pretraining,9469469469469.47,0.00011885218551885216
Main pretraining,9480480480480.48,0.00011751751751751752
Main pretraining,9491491491491.492,0.00011618284951618288
Main pretraining,9502502502502.502,0.00011484818151484825
Main pretraining,9513513513513.514,0.00011351351351351347
Main pretraining,9524524524524.525,0.00011217884551217883
Main pretraining,9535535535535.535,0.0001108441775108442
Main pretraining,9546546546546.547,0.00010950950950950956
Main pretraining,9557557557557.557,0.00010817484150817492
Main pretraining,9568568568568.568,0.00010684017350684012
Main pretraining,9579579579579.58,0.00010550550550550548
Main pretraining,9590590590590.59,0.00010417083750417085
Main pretraining,9601601601601.602,0.0001028361695028362
Main pretraining,9612612612612.611,0.00010150150150150156
Main pretraining,9623623623623.625,0.00010016683350016678
Main pretraining,9634634634634.635,9.883216549883215e-05
Main pretraining,9645645645645.646,9.749749749749751e-05
Main pretraining,9656656656656.656,9.616282949616287e-05
Main pretraining,9667667667667.668,9.482816149482823e-05
Main pretraining,9678678678678.68,9.349349349349343e-05
Main pretraining,9689689689689.69,9.21588254921588e-05
Main pretraining,9700700700700.701,9.082415749082416e-05
Main pretraining,9711711711711.71,8.948948948948952e-05
Main pretraining,9722722722722.723,8.815482148815488e-05
Main pretraining,9733733733733.734,8.68201534868201e-05
Main pretraining,9744744744744.744,8.548548548548544e-05
Main pretraining,9755755755755.756,8.41508174841508e-05
Main pretraining,9766766766766.766,8.281614948281617e-05
Main pretraining,9777777777777.777,8.148148148148153e-05
Main pretraining,9788788788788.79,8.014681348014674e-05
Main pretraining,9799799799799.8,7.88121454788121e-05
Main pretraining,9810810810810.81,7.747747747747747e-05
Main pretraining,9821821821821.822,7.614280947614283e-05
Main pretraining,9832832832832.832,7.480814147480819e-05
Main pretraining,9843843843843.844,7.347347347347342e-05
Main pretraining,9854854854854.855,7.213880547213878e-05
Main pretraining,9865865865865.865,7.080413747080414e-05
Main pretraining,9876876876876.877,6.94694694694695e-05
Main pretraining,9887887887887.887,6.813480146813484e-05
Main pretraining,9898898898898.898,6.680013346680007e-05
Main pretraining,9909909909909.91,6.546546546546543e-05
Main pretraining,9920920920920.92,6.413079746413079e-05
Main pretraining,9931931931931.932,6.279612946279616e-05
Main pretraining,9942942942942.941,6.146146146146152e-05
Main pretraining,9953953953953.955,6.012679346012673e-05
Main pretraining,9964964964964.965,5.879212545879209e-05
Main pretraining,9975975975975.977,5.7457457457457456e-05
Main pretraining,9986986986986.986,5.612278945612282e-05
Main pretraining,9997997997997.998,5.4788121454788024e-05
Main pretraining,10009009009009.01,5.3453453453453387e-05
Main pretraining,10020020020020.02,5.211878545211875e-05
Main pretraining,10031031031031.031,5.0784117450784104e-05
Main pretraining,10042042042042.041,4.944944944944947e-05
Main pretraining,10053053053053.053,4.811478144811467e-05
Main pretraining,10064064064064.064,4.6780113446780035e-05
Main pretraining,10075075075075.074,4.54454454454454e-05
Main pretraining,10086086086086.086,4.411077744411076e-05
Main pretraining,10097097097097.098,4.277610944277612e-05
Main pretraining,10108108108108.11,4.144144144144133e-05
Main pretraining,10119119119119.12,4.010677344010669e-05
Main pretraining,10130130130130.13,3.877210543877205e-05
Main pretraining,10141141141141.14,3.7437437437437416e-05
Main pretraining,10152152152152.152,3.610276943610278e-05
Main pretraining,10163163163163.164,3.4768101434768005e-05
Main pretraining,10174174174174.174,3.343343343343337e-05
Main pretraining,10185185185185.186,3.209876543209873e-05
Main pretraining,10196196196196.195,3.076409743076407e-05
Main pretraining,10207207207207.207,2.9429429429429434e-05
Main pretraining,10218218218218.219,2.8094761428094664e-05
Main pretraining,10229229229229.23,2.6760093426760026e-05
Main pretraining,10240240240240.24,2.5425425425425385e-05
Main pretraining,10251251251251.252,2.4090757424090747e-05
Main pretraining,10262262262262.262,2.275608942275611e-05
Main pretraining,10273273273273.273,2.1421421421421316e-05
Main pretraining,10284284284284.285,2.0086753420086678e-05
Main pretraining,10295295295295.295,1.875208541875204e-05
Main pretraining,10306306306306.307,1.7417417417417403e-05
Main pretraining,10317317317317.316,1.6082749416082765e-05
Main pretraining,10328328328328.328,1.4748081414747972e-05
Main pretraining,10339339339339.34,1.3413413413413334e-05
Main pretraining,10350350350350.35,1.2078745412078696e-05
Main pretraining,10361361361361.361,1.0744077410744058e-05
Main pretraining,10372372372372.371,9.409409409409419e-06
Main pretraining,10383383383383.385,8.074741408074627e-06
Main pretraining,10394394394394.395,6.740073406739989e-06
Main pretraining,10405405405405.406,5.40540540540535e-06
Main pretraining,10416416416416.416,4.070737404070712e-06
Main pretraining,10427427427427.428,2.7360694027360743e-06
Main pretraining,10438438438438.44,1.4014014014012812e-06
Main pretraining,10449449449449.45,6.673340006664308e-08
Main pretraining,10460460460460.46,0.0
Ablation decay,0.0,0.0
Ablation decay,11011011011.011011,1.668335001668335e-05
Ablation decay,22022022022.022022,3.33667000333667e-05
Ablation decay,33033033033.03303,5.0050050050050046e-05
Ablation decay,44044044044.044044,6.67334000667334e-05
Ablation decay,55055055055.05505,8.341675008341675e-05
Ablation decay,66066066066.06606,0.00010010010010010009
Ablation decay,77077077077.07707,0.00011678345011678344
Ablation decay,88088088088.08809,0.0001334668001334668
Ablation decay,99099099099.0991,0.00015015015015015014
Ablation decay,110110110110.1101,0.0001668335001668335
Ablation decay,121121121121.12112,0.00018351685018351684
Ablation decay,132132132132.13213,0.0002
Ablation decay,143143143143.14313,0.0002
Ablation decay,154154154154.15414,0.0002
Ablation decay,165165165165.16516,0.0002
Ablation decay,176176176176.17618,0.0002
Ablation decay,187187187187.1872,0.0002
Ablation decay,198198198198.1982,0.0002
Ablation decay,209209209209.20923,0.0002
Ablation decay,220220220220.2202,0.0002
Ablation decay,231231231231.23126,0.0002
Ablation decay,242242242242.24225,0.0002
Ablation decay,253253253253.25327,0.0002
Ablation decay,264264264264.26425,0.0002
Ablation decay,275275275275.27527,0.0002
Ablation decay,286286286286.28625,0.0002
Ablation decay,297297297297.2973,0.0002
Ablation decay,308308308308.3083,0.0002
Ablation decay,319319319319.31934,0.0002
Ablation decay,330330330330.3303,0.0002
Ablation decay,341341341341.3414,0.0002
Ablation decay,352352352352.35236,0.0002
Ablation decay,363363363363.36334,0.0002
Ablation decay,374374374374.3744,0.0002
Ablation decay,385385385385.3854,0.0002
Ablation decay,396396396396.3964,0.0002
Ablation decay,407407407407.4074,0.0002
Ablation decay,418418418418.41846,0.0002
Ablation decay,429429429429.42944,0.0002
Ablation decay,440440440440.4404,0.0002
Ablation decay,451451451451.4514,0.0002
Ablation decay,462462462462.4625,0.0002
Ablation decay,473473473473.4735,0.0002
Ablation decay,484484484484.4845,0.0002
Ablation decay,495495495495.4955,0.0002
Ablation decay,506506506506.50653,0.0002
Ablation decay,517517517517.5175,0.0002
Ablation decay,528528528528.5285,0.0002
Ablation decay,539539539539.5395,0.0002
Ablation decay,550550550550.5505,0.0002
Ablation decay,561561561561.5615,0.0002
Ablation decay,572572572572.5725,0.0002
Ablation decay,583583583583.5836,0.0002
Ablation decay,594594594594.5946,0.0002
Ablation decay,605605605605.6056,0.0002
Ablation decay,616616616616.6166,0.0002
Ablation decay,627627627627.6276,0.0002
Ablation decay,638638638638.6387,0.0002
Ablation decay,649649649649.6497,0.0002
Ablation decay,660660660660.6606,0.0002
Ablation decay,671671671671.6716,0.0002
Ablation decay,682682682682.6827,0.0002
Ablation decay,693693693693.6936,0.0002
Ablation decay,704704704704.7047,0.0002
Ablation decay,715715715715.7158,0.0002
Ablation decay,726726726726.7267,0.0002
Ablation decay,737737737737.7378,0.0002
Ablation decay,748748748748.7488,0.0002
Ablation decay,759759759759.7598,0.0002
Ablation decay,770770770770.7708,0.0002
Ablation decay,781781781781.7817,0.0002
Ablation decay,792792792792.7928,0.0002
Ablation decay,803803803803.8038,0.0002
Ablation decay,814814814814.8148,0.0002
Ablation decay,825825825825.8258,0.0002
Ablation decay,836836836836.8369,0.0002
Ablation decay,847847847847.8478,0.0002
Ablation decay,858858858858.8589,0.0002
Ablation decay,869869869869.8698,0.0002
Ablation decay,880880880880.8809,0.0002
Ablation decay,891891891891.892,0.0002
Ablation decay,902902902902.9028,0.0002
Ablation decay,913913913913.914,0.0002
Ablation decay,924924924924.925,0.0002
Ablation decay,935935935935.9359,0.0002
Ablation decay,946946946946.947,0.0002
Ablation decay,957957957957.9579,0.0002
Ablation decay,968968968968.969,0.0002
Ablation decay,979979979979.98,0.0002
Ablation decay,990990990990.991,0.0002
Ablation decay,1002002002002.002,0.0002
Ablation decay,1013013013013.0131,0.0002
Ablation decay,1024024024024.024,0.0002
Ablation decay,1035035035035.035,0.0002
Ablation decay,1046046046046.046,0.0002
Ablation decay,1057057057057.057,0.0002
Ablation decay,1068068068068.0681,0.0002
Ablation decay,1079079079079.079,0.0002
Ablation decay,1090090090090.0901,0.0002
Ablation decay,1101101101101.101,0.0002
Ablation decay,1112112112112.112,0.0002
Ablation decay,1123123123123.123,0.0002
Ablation decay,1134134134134.134,0.0002
Ablation decay,1145145145145.145,0.0002
Ablation decay,1156156156156.1562,0.0002
Ablation decay,1167167167167.1672,0.0002
Ablation decay,1178178178178.1782,0.0002
Ablation decay,1189189189189.1892,0.0002
Ablation decay,1200200200200.2002,0.0002
Ablation decay,1211211211211.2112,0.0002
Ablation decay,1222222222222.2222,0.0002
Ablation decay,1233233233233.2332,0.0002
Ablation decay,1244244244244.2444,0.0002
Ablation decay,1255255255255.2551,0.0002
Ablation decay,1266266266266.2664,0.0002
Ablation decay,1277277277277.2773,0.0002
Ablation decay,1288288288288.2883,0.0002
Ablation decay,1299299299299.2993,0.0002
Ablation decay,1310310310310.3103,0.0002
Ablation decay,1321321321321.3213,0.0002
Ablation decay,1332332332332.3323,0.0002
Ablation decay,1343343343343.3433,0.0002
Ablation decay,1354354354354.3542,0.0002
Ablation decay,1365365365365.3655,0.0002
Ablation decay,1376376376376.3765,0.0002
Ablation decay,1387387387387.3872,0.0002
Ablation decay,1398398398398.3984,0.0002
Ablation decay,1409409409409.4094,0.0002
Ablation decay,1420420420420.4204,0.0002
Ablation decay,1431431431431.4316,0.0002
Ablation decay,1442442442442.4424,0.0002
Ablation decay,1453453453453.4534,0.0002
Ablation decay,1464464464464.4644,0.0002
Ablation decay,1475475475475.4756,0.0002
Ablation decay,1486486486486.4866,0.0002
Ablation decay,1497497497497.4976,0.0002
Ablation decay,1508508508508.5083,0.0002
Ablation decay,1519519519519.5195,0.0002
Ablation decay,1530530530530.5305,0.0002
Ablation decay,1541541541541.5415,0.0002
Ablation decay,1552552552552.5527,0.0002
Ablation decay,1563563563563.5635,0.0002
Ablation decay,1574574574574.5745,0.0002
Ablation decay,1585585585585.5857,0.0002
Ablation decay,1596596596596.5967,0.0002
Ablation decay,1607607607607.6077,0.0002
Ablation decay,1618618618618.6184,0.0002
Ablation decay,1629629629629.6296,0.0002
Ablation decay,1640640640640.6406,0.0002
Ablation decay,1651651651651.6516,0.0002
Ablation decay,1662662662662.6628,0.0002
Ablation decay,1673673673673.6738,0.0002
Ablation decay,1684684684684.6846,0.0002
Ablation decay,1695695695695.6956,0.0002
Ablation decay,1706706706706.7068,0.0002
Ablation decay,1717717717717.7178,0.0002
Ablation decay,1728728728728.7288,0.0002
Ablation decay,1739739739739.7395,0.0002
Ablation decay,1750750750750.7507,0.0002
Ablation decay,1761761761761.7617,0.0002
Ablation decay,1772772772772.7727,0.0002
Ablation decay,1783783783783.784,0.0002
Ablation decay,1794794794794.7947,0.0002
Ablation decay,1805805805805.8057,0.0002
Ablation decay,1816816816816.817,0.0002
Ablation decay,1827827827827.828,0.0002
Ablation decay,1838838838838.8389,0.0002
Ablation decay,1849849849849.85,0.0002
Ablation decay,1860860860860.8608,0.0002
Ablation decay,1871871871871.8718,0.0002
Ablation decay,1882882882882.8828,0.0002
Ablation decay,1893893893893.894,0.0002
Ablation decay,1904904904904.905,0.0002
Ablation decay,1915915915915.9158,0.0002
Ablation decay,1926926926926.9268,0.0002
Ablation decay,1937937937937.938,0.0002
Ablation decay,1948948948948.949,0.0002
Ablation decay,1959959959959.96,0.0002
Ablation decay,1970970970970.9707,0.0002
Ablation decay,1981981981981.982,0.0002
Ablation decay,1992992992992.993,0.0002
Ablation decay,2004004004004.004,0.0002
Ablation decay,2015015015015.0151,0.0002
Ablation decay,2026026026026.0261,0.0002
Ablation decay,2037037037037.0369,0.0002
Ablation decay,2048048048048.048,0.0002
Ablation decay,2059059059059.059,0.0002
Ablation decay,2070070070070.07,0.0002
Ablation decay,2081081081081.0813,0.0002
Ablation decay,2092092092092.092,0.0002
Ablation decay,2103103103103.103,0.0002
Ablation decay,2114114114114.114,0.0002
Ablation decay,2125125125125.1252,0.0002
Ablation decay,2136136136136.1362,0.0002
Ablation decay,2147147147147.147,0.0002
Ablation decay,2158158158158.158,0.0002
Ablation decay,2169169169169.1692,0.0002
Ablation decay,2180180180180.1802,0.0002
Ablation decay,2191191191191.1912,0.0002
Ablation decay,2202202202202.202,0.0002
Ablation decay,2213213213213.213,0.0002
Ablation decay,2224224224224.224,0.0002
Ablation decay,2235235235235.2354,0.0002
Ablation decay,2246246246246.246,0.0002
Ablation decay,2257257257257.2573,0.0002
Ablation decay,2268268268268.268,0.0002
Ablation decay,2279279279279.2793,0.0002
Ablation decay,2290290290290.29,0.0002
Ablation decay,2301301301301.3013,0.0002
Ablation decay,2312312312312.3125,0.0002
Ablation decay,2323323323323.323,0.0002
Ablation decay,2334334334334.3345,0.0002
Ablation decay,2345345345345.345,0.0002
Ablation decay,2356356356356.3564,0.0002
Ablation decay,2367367367367.3677,0.0002
Ablation decay,2378378378378.3784,0.0002
Ablation decay,2389389389389.389,0.0002
Ablation decay,2400400400400.4004,0.0002
Ablation decay,2411411411411.4116,0.0002
Ablation decay,2422422422422.4224,0.0002
Ablation decay,2433433433433.4336,0.0002
Ablation decay,2444444444444.4443,0.0002
Ablation decay,2455455455455.4556,0.0002
Ablation decay,2466466466466.4663,0.0002
Ablation decay,2477477477477.4775,0.0002
Ablation decay,2488488488488.489,0.0002
Ablation decay,2499499499499.4995,0.0002
Ablation decay,2510510510510.5103,0.0002
Ablation decay,2521521521521.5215,0.0002
Ablation decay,2532532532532.5327,0.0002
Ablation decay,2543543543543.5435,0.0002
Ablation decay,2554554554554.5547,0.0002
Ablation decay,2565565565565.5654,0.0002
Ablation decay,2576576576576.5767,0.0002
Ablation decay,2587587587587.5874,0.0002
Ablation decay,2598598598598.5986,0.0002
Ablation decay,2609609609609.61,0.0002
Ablation decay,2620620620620.6206,0.0002
Ablation decay,2631631631631.6313,0.0002
Ablation decay,2642642642642.6426,0.0002
Ablation decay,2653653653653.654,0.0002
Ablation decay,2664664664664.6646,0.0002
Ablation decay,2675675675675.676,0.0002
Ablation decay,2686686686686.6865,0.0002
Ablation decay,2697697697697.6978,0.0002
Ablation decay,2708708708708.7085,0.0002
Ablation decay,2719719719719.7197,0.0002
Ablation decay,2730730730730.731,0.0002
Ablation decay,2741741741741.7417,0.0002
Ablation decay,2752752752752.753,0.0002
Ablation decay,2763763763763.7637,0.0002
Ablation decay,2774774774774.7744,0.0002
Ablation decay,2785785785785.786,0.0002
Ablation decay,2796796796796.797,0.0002
Ablation decay,2807807807807.808,0.0002
Ablation decay,2818818818818.819,0.0002
Ablation decay,2829829829829.8296,0.0002
Ablation decay,2840840840840.841,0.0002
Ablation decay,2851851851851.8516,0.0002
Ablation decay,2862862862862.8633,0.0002
Ablation decay,2873873873873.874,0.0002
Ablation decay,2884884884884.885,0.0002
Ablation decay,2895895895895.896,0.0002
Ablation decay,2906906906906.9067,0.0002
Ablation decay,2917917917917.918,0.0002
Ablation decay,2928928928928.9287,0.0002
Ablation decay,2939939939939.9404,0.0002
Ablation decay,2950950950950.951,0.0002
Ablation decay,2961961961961.962,0.0002
Ablation decay,2972972972972.973,0.0002
Ablation decay,2983983983983.984,0.0002
Ablation decay,2994994994994.995,0.0002
Ablation decay,3006006006006.006,0.0002
Ablation decay,3017017017017.0166,0.0002
Ablation decay,3028028028028.0283,0.0002
Ablation decay,3039039039039.039,0.0002
Ablation decay,3050050050050.0503,0.0002
Ablation decay,3061061061061.061,0.0002
Ablation decay,3072072072072.072,0.0002
Ablation decay,3083083083083.083,0.0002
Ablation decay,3094094094094.0938,0.0002
Ablation decay,3105105105105.1055,0.0002
Ablation decay,3116116116116.116,0.0002
Ablation decay,3127127127127.127,0.0002
Ablation decay,3138138138138.138,0.0002
Ablation decay,3149149149149.149,0.0002
Ablation decay,3160160160160.16,0.0002
Ablation decay,3171171171171.1714,0.0002
Ablation decay,3182182182182.182,0.0002
Ablation decay,3193193193193.1934,0.0002
Ablation decay,3204204204204.204,0.0002
Ablation decay,3215215215215.2153,0.0002
Ablation decay,3226226226226.226,0.0002
Ablation decay,3237237237237.237,0.0002
Ablation decay,3248248248248.2485,0.0002
Ablation decay,3259259259259.2593,0.0002
Ablation decay,3270270270270.2705,0.0002
Ablation decay,3281281281281.2812,0.0002
Ablation decay,3292292292292.2925,0.0002
Ablation decay,3303303303303.303,0.0002
Ablation decay,3314314314314.314,0.0002
Ablation decay,3325325325325.3257,0.0002
Ablation decay,3336336336336.3364,0.0002
Ablation decay,3347347347347.3477,0.0002
Ablation decay,3358358358358.3584,0.0002
Ablation decay,3369369369369.369,0.0002
Ablation decay,3380380380380.3804,0.0002
Ablation decay,3391391391391.391,0.0002
Ablation decay,3402402402402.403,0.0002
Ablation decay,3413413413413.4136,0.0002
Ablation decay,3424424424424.4243,0.0002
Ablation decay,3435435435435.4355,0.0002
Ablation decay,3446446446446.4463,0.0002
Ablation decay,3457457457457.4575,0.0002
Ablation decay,3468468468468.4683,0.0002
Ablation decay,3479479479479.479,0.0002
Ablation decay,3490490490490.4907,0.0002
Ablation decay,3501501501501.5015,0.0002
Ablation decay,3512512512512.5127,0.0002
Ablation decay,3523523523523.5234,0.0002
Ablation decay,3534534534534.534,0.0002
Ablation decay,3545545545545.5454,0.0002
Ablation decay,3556556556556.556,0.0002
Ablation decay,3567567567567.568,0.0002
Ablation decay,3578578578578.5786,0.0002
Ablation decay,3589589589589.5894,0.0002
Ablation decay,3600600600600.6006,0.0002
Ablation decay,3611611611611.6113,0.0002
Ablation decay,3622622622622.6226,0.0002
Ablation decay,3633633633633.634,0.0002
Ablation decay,3644644644644.645,0.0002
Ablation decay,3655655655655.656,0.0002
Ablation decay,3666666666666.6665,0.0002
Ablation decay,3677677677677.6777,0.0002
Ablation decay,3688688688688.6885,0.0002
Ablation decay,3699699699699.7,0.0002
Ablation decay,3710710710710.711,0.0002
Ablation decay,3721721721721.7217,0.0002
Ablation decay,3732732732732.733,0.0002
Ablation decay,3743743743743.7437,0.0002
Ablation decay,3754754754754.755,0.0002
Ablation decay,3765765765765.7656,0.0002
Ablation decay,3776776776776.7764,0.0002
Ablation decay,3787787787787.788,0.0002
Ablation decay,3798798798798.799,0.0002
Ablation decay,3809809809809.81,0.0002
Ablation decay,3820820820820.821,0.0002
Ablation decay,3831831831831.8315,0.0002
Ablation decay,3842842842842.843,0.0002
Ablation decay,3853853853853.8535,0.0002
Ablation decay,3864864864864.865,0.0002
Ablation decay,3875875875875.876,0.0002
Ablation decay,3886886886886.8867,0.0002
Ablation decay,3897897897897.898,0.0002
Ablation decay,3908908908908.9087,0.0002
Ablation decay,3919919919919.92,0.0002
Ablation decay,3930930930930.9307,0.0002
Ablation decay,3941941941941.9414,0.0002
Ablation decay,3952952952952.953,0.0002
Ablation decay,3963963963963.964,0.0002
Ablation decay,3974974974974.975,0.0002
Ablation decay,3985985985985.986,0.0002
Ablation decay,3996996996996.997,0.0002
Ablation decay,4008008008008.008,0.0002
Ablation decay,4019019019019.019,0.0002
Ablation decay,4030030030030.0303,0.0002
Ablation decay,4041041041041.041,0.0002
Ablation decay,4052052052052.0522,0.0002
Ablation decay,4063063063063.063,0.0002
Ablation decay,4074074074074.0737,0.0002
Ablation decay,4085085085085.0854,0.0002
Ablation decay,4096096096096.096,0.0002
Ablation decay,4107107107107.1074,0.0002
Ablation decay,4118118118118.118,0.0002
Ablation decay,4129129129129.129,0.0002
Ablation decay,4140140140140.14,0.0002
Ablation decay,4151151151151.151,0.0002
Ablation decay,4162162162162.1626,0.0002
