run_name,tokens,learning_rate
From scratch,75875875875.87587,0.0002
From scratch,75975975975.97597,0.0002
From scratch,76076076076.07607,0.0002
From scratch,76176176176.17618,0.0002
From scratch,76276276276.27628,0.0002
From scratch,76376376376.37637,0.0002
From scratch,76476476476.47647,0.0002
From scratch,76576576576.57657,0.0002
From scratch,76676676676.67668,0.0002
From scratch,76776776776.77678,0.0002
From scratch,76876876876.87688,0.0002
From scratch,76976976976.97697,0.0002
From scratch,77077077077.07707,0.0002
From scratch,77177177177.17719,0.0002
From scratch,77277277277.27728,0.0002
From scratch,77377377377.37738,0.0002
From scratch,77477477477.47748,0.0002
From scratch,77577577577.57758,0.0002
From scratch,77677677677.67769,0.0002
From scratch,77777777777.77779,0.0002
From scratch,77877877877.87788,0.0002
From scratch,77977977977.97798,0.0002
From scratch,78078078078.07808,0.0002
From scratch,78178178178.17818,0.0002
From scratch,78278278278.27827,0.0002
From scratch,78378378378.37837,0.0002
From scratch,78478478478.47847,0.0002
From scratch,78578578578.57858,0.0002
From scratch,78678678678.67868,0.0002
From scratch,78778778778.77878,0.0002
From scratch,78878878878.87888,0.0002
From scratch,78978978978.97897,0.0002
From scratch,79079079079.07909,0.0002
From scratch,79179179179.17918,0.0002
From scratch,79279279279.27928,0.0002
From scratch,79379379379.37938,0.0002
From scratch,79479479479.47948,0.0002
From scratch,79579579579.57959,0.0002
From scratch,79679679679.67969,0.0002
From scratch,79779779779.77979,0.0002
From scratch,79879879879.87988,0.0002
From scratch,79979979979.97998,0.0002
From scratch,80080080080.08008,0.0002
From scratch,80180180180.18018,0.0002
From scratch,80280280280.28027,0.0002
From scratch,80380380380.38037,0.0002
From scratch,80480480480.48047,0.0002
From scratch,80580580580.58058,0.0002
From scratch,80680680680.68068,0.0002
From scratch,80780780780.78078,0.0002
From scratch,80880880880.88087,0.0002
From scratch,80980980980.98097,0.0002
From scratch,81081081081.08109,0.0002
From scratch,81181181181.18118,0.0002
From scratch,81281281281.28128,0.0002
From scratch,81381381381.38138,0.0002
From scratch,81481481481.48148,0.0002
From scratch,81581581581.58159,0.0002
From scratch,81681681681.68169,0.0002
From scratch,81781781781.78178,0.0002
From scratch,81881881881.88188,0.0002
From scratch,81981981981.98198,0.0002
From scratch,82082082082.08209,0.0002
From scratch,82182182182.18219,0.0002
From scratch,82282282282.28229,0.0002
From scratch,82382382382.38239,0.0002
From scratch,82482482482.48248,0.0002
From scratch,82582582582.58258,0.0002
From scratch,82682682682.68268,0.0002
From scratch,82782782782.78278,0.0002
From scratch,82882882882.88287,0.0002
From scratch,82982982982.98297,0.0002
From scratch,83083083083.08308,0.0002
From scratch,83183183183.18318,0.0002
From scratch,83283283283.28328,0.0002
From scratch,83383383383.38338,0.0002
From scratch,83483483483.48347,0.0002
From scratch,83583583583.58359,0.0002
From scratch,83683683683.68369,0.0002
From scratch,83783783783.78378,0.0002
From scratch,83883883883.88388,0.0002
From scratch,83983983983.98398,0.0002
From scratch,84084084084.08409,0.0002
From scratch,84184184184.18419,0.0002
From scratch,84284284284.28429,0.0002
From scratch,84384384384.38438,0.0002
From scratch,84484484484.4845,0.0002
From scratch,84584584584.5846,0.0002
From scratch,84684684684.6847,0.0002
From scratch,84784784784.78479,0.0002
From scratch,84884884884.88489,0.0002
From scratch,84984984984.98499,0.0002
From scratch,85085085085.08508,0.0001988655321988655
From scratch,85185185185.18518,0.00019753086419753085
From scratch,85285285285.28528,0.00019619619619619621
From scratch,85385385385.38538,0.00019486152819486158
From scratch,85485485485.48549,0.00019352686019352678
From scratch,85585585585.58559,0.00019219219219219214
From scratch,85685685685.68568,0.0001908575241908575
From scratch,85785785785.78578,0.00018952285618952286
From scratch,85885885885.88588,0.00018818818818818823
From scratch,85985985985.986,0.00018685352018685343
From scratch,86086086086.08609,0.0001855188521855188
From scratch,86186186186.18619,0.00018418418418418418
From scratch,86286286286.28629,0.00018284951618284954
From scratch,86386386386.38638,0.0001815148481815149
From scratch,86486486486.4865,0.0001801801801801801
From scratch,86586586586.5866,0.00017884551217884546
From scratch,86686686686.68669,0.00017751084417751083
From scratch,86786786786.78679,0.0001761761761761762
From scratch,86886886886.88689,0.00017484150817484155
From scratch,86986986986.98698,0.00017350684017350675
From scratch,87087087087.08708,0.0001721721721721721
From scratch,87187187187.1872,0.00017083750417083748
From scratch,87287287287.2873,0.00016950283616950284
From scratch,87387387387.38739,0.0001681681681681682
From scratch,87487487487.48749,0.00016683350016683343
From scratch,87587587587.58759,0.0001654988321654988
From scratch,87687687687.68768,0.00016416416416416415
From scratch,87787787787.78778,0.0001628294961628295
From scratch,87887887887.88788,0.00016149482816149488
From scratch,87987987987.98799,0.00016016016016016008
From scratch,88088088088.08809,0.00015882549215882544
From scratch,88188188188.18819,0.0001574908241574908
From scratch,88288288288.28828,0.00015615615615615616
From scratch,88388388388.38838,0.00015482148815482152
From scratch,88488488488.4885,0.00015348682015348675
From scratch,88588588588.5886,0.0001521521521521521
From scratch,88688688688.68869,0.00015081748415081748
From scratch,88788788788.78879,0.00014948281614948284
From scratch,88888888888.88889,0.0001481481481481482
From scratch,88988988988.989,0.00014681348014681343
From scratch,89089089089.0891,0.0001454788121454788
From scratch,89189189189.1892,0.00014414414414414415
From scratch,89289289289.28929,0.00014280947614280951
From scratch,89389389389.38939,0.00014147480814147488
From scratch,89489489489.48949,0.00014014014014014008
From scratch,89589589589.58958,0.00013880547213880544
From scratch,89689689689.68968,0.0001374708041374708
From scratch,89789789789.78978,0.00013613613613613616
From scratch,89889889889.88988,0.00013480146813480153
From scratch,89989989989.98999,0.00013346680013346672
From scratch,90090090090.09009,0.0001321321321321321
From scratch,90190190190.19019,0.00013079746413079745
From scratch,90290290290.29028,0.0001294627961294628
From scratch,90390390390.39038,0.00012812812812812817
From scratch,90490490490.4905,0.0001267934601267934
From scratch,90590590590.59059,0.00012545879212545876
From scratch,90690690690.69069,0.00012412412412412413
From scratch,90790790790.79079,0.0001227894561227895
From scratch,90890890890.8909,0.0001214547881214547
From scratch,90990990990.991,0.00012012012012012006
From scratch,91091091091.0911,0.00011878545211878543
From scratch,91191191191.1912,0.00011745078411745079
From scratch,91291291291.29129,0.00011611611611611615
From scratch,91391391391.3914,0.00011478144811478135
From scratch,91491491491.4915,0.00011344678011344671
From scratch,91591591591.5916,0.00011211211211211207
From scratch,91691691691.6917,0.00011077744411077744
From scratch,91791791791.7918,0.0001094427761094428
From scratch,91891891891.89189,0.00010810810810810803
From scratch,91991991991.99199,0.00010677344010677339
From scratch,92092092092.09209,0.00010543877210543875
From scratch,92192192192.19218,0.00010410410410410411
From scratch,92292292292.29228,0.00010276943610276947
From scratch,92392392392.3924,0.0001014347681014347
From scratch,92492492492.4925,0.00010010010010010006
From scratch,92592592592.59259,9.876543209876541e-05
From scratch,92692692692.69269,9.743076409743078e-05
From scratch,92792792792.79279,9.609609609609614e-05
From scratch,92892892892.8929,9.476142809476136e-05
From scratch,92992992992.993,9.342676009342673e-05
From scratch,93093093093.0931,9.209209209209209e-05
From scratch,93193193193.19319,9.075742409075745e-05
From scratch,93293293293.29329,8.942275608942281e-05
From scratch,93393393393.3934,8.808808808808801e-05
From scratch,93493493493.4935,8.675342008675338e-05
From scratch,93593593593.5936,8.541875208541874e-05
From scratch,93693693693.6937,8.40840840840841e-05
From scratch,93793793793.7938,8.274941608274946e-05
From scratch,93893893893.8939,8.141474808141468e-05
From scratch,93993993993.994,8.008008008008004e-05
From scratch,94094094094.0941,7.87454120787454e-05
From scratch,94194194194.1942,7.741074407741076e-05
From scratch,94294294294.2943,7.607607607607612e-05
From scratch,94394394394.3944,7.474140807474135e-05
From scratch,94494494494.49449,7.340674007340671e-05
From scratch,94594594594.59459,7.207207207207208e-05
From scratch,94694694694.69469,7.073740407073744e-05
From scratch,94794794794.79478,6.94027360694028e-05
From scratch,94894894894.8949,6.8068068068068e-05
From scratch,94994994994.995,6.673340006673336e-05
From scratch,95095095095.0951,6.539873206539872e-05
From scratch,95195195195.19519,6.406406406406409e-05
From scratch,95295295295.29529,6.272939606272945e-05
From scratch,95395395395.3954,6.139472806139468e-05
From scratch,95495495495.4955,6.006006006006004e-05
From scratch,95595595595.5956,5.87253920587254e-05
From scratch,95695695695.6957,5.739072405739076e-05
From scratch,95795795795.79579,5.6056056056056125e-05
From scratch,95895895895.8959,5.472138805472133e-05
From scratch,95995995995.996,5.3386720053386694e-05
From scratch,96096096096.0961,5.2052052052052056e-05
From scratch,96196196196.1962,5.071738405071742e-05
From scratch,96296296296.2963,4.938271604938278e-05
From scratch,96396396396.3964,4.804804804804799e-05
From scratch,96496496496.49649,4.671338004671335e-05
From scratch,96596596596.59659,4.537871204537871e-05
From scratch,96696696696.6967,4.4044044044044074e-05
From scratch,96796796796.7968,4.2709376042709437e-05
From scratch,96896896896.8969,4.137470804137466e-05
From scratch,96996996996.997,4.0040040040040026e-05
From scratch,97097097097.09709,3.870537203870539e-05
From scratch,97197197197.19719,3.737070403737075e-05
From scratch,97297297297.2973,3.603603603603596e-05
From scratch,97397397397.3974,3.470136803470132e-05
From scratch,97497497497.4975,3.336670003336668e-05
From scratch,97597597597.5976,3.2032032032032044e-05
From scratch,97697697697.6977,3.0697364030697406e-05
From scratch,97797797797.7978,2.9362696029362612e-05
From scratch,97897897897.8979,2.8028028028027975e-05
From scratch,97997997997.998,2.6693360026693337e-05
From scratch,98098098098.0981,2.53586920253587e-05
From scratch,98198198198.1982,2.4024024024024082e-05
From scratch,98298298298.29831,2.2689356022689288e-05
From scratch,98398398398.3984,2.135468802135465e-05
From scratch,98498498498.4985,2.0020020020020013e-05
From scratch,98598598598.5986,1.8685352018685375e-05
From scratch,98698698698.6987,1.7350684017350737e-05
From scratch,98798798798.7988,1.6016016016015944e-05
From scratch,98898898898.8989,1.4681348014681306e-05
From scratch,98998998998.999,1.3346680013346668e-05
From scratch,99099099099.09909,1.201201201201203e-05
From scratch,99199199199.19919,1.0677344010677393e-05
From scratch,99299299299.2993,9.342676009342621e-06
From scratch,99399399399.3994,8.008008008007984e-06
From scratch,99499499499.4995,6.673340006673345e-06
From scratch,99599599599.5996,5.3386720053387075e-06
From scratch,99699699699.69969,4.004004004004069e-06
From scratch,99799799799.7998,2.669336002669276e-06
From scratch,99899899899.8999,1.334668001334638e-06
From scratch,100000000000.0,0.0
