run_name,metric,tokens,value
No doc masking (baseline),winogrande,3145728000.0,0.4925019731649566
No doc masking (baseline),winogrande,4718592000.0,0.5074980268350434
No doc masking (baseline),winogrande,6291456000.0,0.49329123914759276
No doc masking (baseline),winogrande,7864320000.0,0.4909234411996843
No doc masking (baseline),winogrande,9437184000.0,0.48539857932123126
No doc masking (baseline),winogrande,11010048000.0,0.489344909234412
No doc masking (baseline),winogrande,12582912000.0,0.489344909234412
No doc masking (baseline),winogrande,14155776000.0,0.4972375690607735
No doc masking (baseline),winogrande,15728640000.0,0.48855564325177586
No doc masking (baseline),winogrande,17301504000.0,0.4996053670086819
No doc masking (baseline),winogrande,18874368000.0,0.4925019731649566
No doc masking (baseline),winogrande,20447232000.0,0.500394632991318
No doc masking (baseline),winogrande,22020096000.0,0.4964483030781373
No doc masking (baseline),winogrande,23592960000.0,0.4956590370955012
No doc masking (baseline),winogrande,25165824000.0,0.500394632991318
No doc masking (baseline),winogrande,26738688000.0,0.4940805051302289
No doc masking (baseline),winogrande,28311552000.0,0.4980268350434096
No doc masking (baseline),winogrande,29884416000.0,0.4988161010260458
No doc masking (baseline),winogrande,31457280000.0,0.4925019731649566
No doc masking (baseline),winogrande,33030144000.0,0.5011838989739542
No doc masking (baseline),winogrande,34603008000.0,0.5035516969218626
No doc masking (baseline),winogrande,36175872000.0,0.4925019731649566
No doc masking (baseline),winogrande,37748736000.0,0.5067087608524072
No doc masking (baseline),winogrande,39321600000.0,0.5019731649565904
No doc masking (baseline),winogrande,40894464000.0,0.505130228887135
No doc masking (baseline),winogrande,42467328000.0,0.5043409629044988
No doc masking (baseline),winogrande,44040192000.0,0.500394632991318
No doc masking (baseline),winogrande,45613056000.0,0.5082872928176796
No doc masking (baseline),winogrande,47185920000.0,0.5059194948697711
No doc masking (baseline),winogrande,47185920000.0,0.5059194948697711
No doc masking (baseline),openbookqa,629145600.0,0.25
No doc masking (baseline),openbookqa,786432000.0,0.268
No doc masking (baseline),openbookqa,943718400.0,0.274
No doc masking (baseline),openbookqa,1101004800.0,0.286
No doc masking (baseline),openbookqa,1258291200.0,0.252
No doc masking (baseline),openbookqa,1572864000.0,0.248
No doc masking (baseline),openbookqa,3145728000.0,0.288
No doc masking (baseline),openbookqa,4718592000.0,0.26
No doc masking (baseline),openbookqa,6291456000.0,0.282
No doc masking (baseline),openbookqa,7864320000.0,0.29
No doc masking (baseline),openbookqa,9437184000.0,0.28
No doc masking (baseline),openbookqa,11010048000.0,0.302
No doc masking (baseline),openbookqa,12582912000.0,0.29
No doc masking (baseline),openbookqa,14155776000.0,0.298
No doc masking (baseline),openbookqa,15728640000.0,0.31
No doc masking (baseline),openbookqa,17301504000.0,0.308
No doc masking (baseline),openbookqa,18874368000.0,0.318
No doc masking (baseline),openbookqa,20447232000.0,0.318
No doc masking (baseline),openbookqa,22020096000.0,0.326
No doc masking (baseline),openbookqa,23592960000.0,0.312
No doc masking (baseline),openbookqa,25165824000.0,0.314
No doc masking (baseline),openbookqa,26738688000.0,0.3
No doc masking (baseline),openbookqa,28311552000.0,0.324
No doc masking (baseline),openbookqa,29884416000.0,0.296
No doc masking (baseline),openbookqa,31457280000.0,0.314
No doc masking (baseline),openbookqa,33030144000.0,0.31
No doc masking (baseline),openbookqa,34603008000.0,0.314
No doc masking (baseline),openbookqa,36175872000.0,0.316
No doc masking (baseline),openbookqa,37748736000.0,0.322
No doc masking (baseline),openbookqa,39321600000.0,0.318
No doc masking (baseline),openbookqa,40894464000.0,0.318
No doc masking (baseline),openbookqa,42467328000.0,0.316
No doc masking (baseline),openbookqa,44040192000.0,0.316
No doc masking (baseline),openbookqa,45613056000.0,0.32
No doc masking (baseline),openbookqa,47185920000.0,0.314
No doc masking (baseline),openbookqa,47185920000.0,0.314
Doc masking,hellaswag,1572864000.0,0.2671778530173272
Doc masking,hellaswag,3145728000.0,0.2956582354112727
Doc masking,hellaswag,4718592000.0,0.3302131049591715
Doc masking,hellaswag,6291456000.0,0.3504282015534754
Doc masking,hellaswag,7864320000.0,0.36755626369249156
Doc masking,hellaswag,9437184000.0,0.38398725353515234
Doc masking,hellaswag,11010048000.0,0.40310695080661224
Doc masking,hellaswag,12582912000.0,0.4085839474208325
Doc masking,hellaswag,14155776000.0,0.4147580163314081
Doc masking,hellaswag,15728640000.0,0.425911173073093
Doc masking,hellaswag,17301504000.0,0.4389563831905995
Doc masking,hellaswag,18874368000.0,0.4386576379207329
Doc masking,hellaswag,20447232000.0,0.4427404899422426
Doc masking,hellaswag,22020096000.0,0.451503684524995
Doc masking,hellaswag,23592960000.0,0.4584744074885481
Doc masking,hellaswag,25165824000.0,0.4609639514041028
Doc masking,hellaswag,26738688000.0,0.4698267277434774
Doc masking,hellaswag,28311552000.0,0.4736108344951205
Doc masking,hellaswag,29884416000.0,0.4783907588129855
Doc masking,hellaswag,31457280000.0,0.476000796654053
Doc masking,hellaswag,33030144000.0,0.4819757020513842
Doc masking,hellaswag,34603008000.0,0.48665604461262696
Doc masking,hellaswag,36175872000.0,0.4872535351523601
Doc masking,hellaswag,37748736000.0,0.48994224258115915
Doc masking,hellaswag,44040192000.0,0.49900418243377814
Doc masking,hellaswag,47185920000.0,0.5030870344552878
Doc masking,mmlu,1572864000.0,0.2552024746054288
Doc masking,mmlu,3145728000.0,0.26596690150755564
Doc masking,mmlu,4718592000.0,0.27155144227130573
Doc masking,mmlu,6291456000.0,0.2812393109832509
Doc masking,mmlu,7864320000.0,0.28598313054004415
Doc masking,mmlu,9437184000.0,0.29414553427993134
Doc masking,mmlu,11010048000.0,0.2977863210710587
Doc masking,mmlu,12582912000.0,0.2993500186416516
Doc masking,mmlu,14155776000.0,0.30462584006848226
