run_name,tokens,loss
No Z-loss (baseline),27172798464.0,2.2708334922790527
No Z-loss (baseline),27290763264.0,2.299513339996338
No Z-loss (baseline),27389853696.0,2.286604881286621
No Z-loss (baseline),27529838592.0,2.3200442790985107
No Z-loss (baseline),27613200384.0,2.264784812927246
No Z-loss (baseline),27715436544.0,2.274603843688965
No Z-loss (baseline),27746893824.0,2.2846622467041016
No Z-loss (baseline),27926200320.0,2.2848410606384277
No Z-loss (baseline),28056748032.0,2.240147113800049
No Z-loss (baseline),28177858560.0,2.268549680709839
No Z-loss (baseline),28545908736.0,2.263030767440796
No Z-loss (baseline),28593094656.0,2.233823299407959
No Z-loss (baseline),28629270528.0,2.2779269218444824
No Z-loss (baseline),28649717760.0,2.2684245109558105
No Z-loss (baseline),28660727808.0,2.2681403160095215
No Z-loss (baseline),28855762944.0,2.2815747261047363
No Z-loss (baseline),28913958912.0,2.275232315063477
No Z-loss (baseline),28945416192.0,2.2826356887817383
No Z-loss (baseline),29120004096.0,2.246649265289306
No Z-loss (baseline),29363798016.0,2.2240593433380127
No Z-loss (baseline),29417275392.0,2.2660062313079834
No Z-loss (baseline),29495918592.0,2.218911647796631
No Z-loss (baseline),29497491456.0,2.2439160346984863
No Z-loss (baseline),29769596928.0,2.2304487228393555
No Z-loss (baseline),30033838080.0,2.258242607116699
No Z-loss (baseline),30065295360.0,2.28564977645874
No Z-loss (baseline),30307516416.0,2.261549711227417
No Z-loss (baseline),30309089280.0,2.263116359710694
No Z-loss (baseline),30315380736.0,2.2359111309051514
No Z-loss (baseline),30384586752.0,2.252305746078491
No Z-loss (baseline),30412898304.0,2.264061212539673
No Z-loss (baseline),30537154560.0,2.2691478729248047
No Z-loss (baseline),30546591744.0,2.272057056427002
No Z-loss (baseline),30686576640.0,2.2701220512390137
No Z-loss (baseline),30845435904.0,2.2546138763427734
No Z-loss (baseline),30903631872.0,2.273369789123535
No Z-loss (baseline),31049908224.0,2.2574758529663086
No Z-loss (baseline),31117541376.0,2.288414001464844
No Z-loss (baseline),31210340352.0,2.2764475345611572
No Z-loss (baseline),31237079040.0,2.288661003112793
No Z-loss (baseline),31263817728.0,2.2229270935058594
No Z-loss (baseline),31400656896.0,2.2385921478271484
No Z-loss (baseline),31512330240.0,2.248932361602783
No Z-loss (baseline),31528058880.0,2.2480697631835938
No Z-loss (baseline),31600410624.0,2.220750331878662
No Z-loss (baseline),31716802560.0,2.221272230148315
No Z-loss (baseline),31751405568.0,2.231989860534668
No Z-loss (baseline),31782862848.0,2.241907119750977
No Z-loss (baseline),31888244736.0,2.2594878673553467
No Z-loss (baseline),32018792448.0,2.2414536476135254
No Z-loss (baseline),32031375360.0,2.247969627380371
No Z-loss (baseline),32070696960.0,2.2319021224975586
No Z-loss (baseline),32232701952.0,2.2318637371063232
No Z-loss (baseline),32267304960.0,2.205084800720215
No Z-loss (baseline),32284606464.0,2.249401569366455
No Z-loss (baseline),32569294848.0,2.237215280532837
No Z-loss (baseline),32572440576.0,2.229935884475708
No Z-loss (baseline),32803651584.0,2.2687172889709473
No Z-loss (baseline),32868139008.0,2.25484561920166
No Z-loss (baseline),32883867648.0,2.246225118637085
No Z-loss (baseline),33022279680.0,2.238708257675171
No Z-loss (baseline),33056882688.0,2.2684497833251953
No Z-loss (baseline),33137098752.0,2.2282795906066895
No Z-loss (baseline),33206304768.0,2.232527732849121
No Z-loss (baseline),33258209280.0,2.260077476501465
No Z-loss (baseline),33305395200.0,2.249246835708618
No Z-loss (baseline),33513013248.0,2.2451510429382324
No Z-loss (baseline),33665581056.0,2.24786376953125
No Z-loss (baseline),33679736832.0,2.234005928039551
No Z-loss (baseline),33805565952.0,2.2488245964050293
No Z-loss (baseline),33915666432.0,2.247708559036255
No Z-loss (baseline),34039922688.0,2.2253098487854004
No Z-loss (baseline),34050932736.0,2.230282783508301
No Z-loss (baseline),34195636224.0,2.2331128120422363
No Z-loss (baseline),34313601024.0,2.229051351547241
No Z-loss (baseline),34510209024.0,2.240419387817383
No Z-loss (baseline),34949038080.0,2.1953814029693604
No Z-loss (baseline),35617505280.0,2.2337727546691895
No Z-loss (baseline),35650535424.0,2.242459774017334
No Z-loss (baseline),35667836928.0,2.169764995574951
No Z-loss (baseline),35711877120.0,2.2415523529052734
No Z-loss (baseline),35840851968.0,2.2207958698272705
No Z-loss (baseline),35930505216.0,2.2229461669921875
No Z-loss (baseline),36057907200.0,2.2151474952697754
No Z-loss (baseline),36141268992.0,2.252845287322998
No Z-loss (baseline),36281253888.0,2.198535680770874
No Z-loss (baseline),36564369408.0,2.2346625328063965
No Z-loss (baseline),36685479936.0,2.21450138092041
No Z-loss (baseline),36699635712.0,2.2389113903045654
No Z-loss (baseline),36827037696.0,2.201274871826172
No Z-loss (baseline),36880515072.0,2.208195924758911
No Z-loss (baseline),37143183360.0,2.2378721237182617
No Z-loss (baseline),37489213440.0,2.253232955932617
No Z-loss (baseline),37490786304.0,2.1702685356140137
No Z-loss (baseline),37696831488.0,2.277899265289306
No Z-loss (baseline),37770756096.0,2.2252440452575684
No Z-loss (baseline),37893439488.0,2.2354226112365723
No Z-loss (baseline),37972082688.0,2.2020108699798584
No Z-loss (baseline),38077464576.0,2.2363367080688477
No Z-loss (baseline),38132514816.0,2.246338367462158
No Z-loss (baseline),38245761024.0,2.1886377334594727
No Z-loss (baseline),38259916800.0,2.22219181060791
No Z-loss (baseline),38368444416.0,2.2087149620056152
No Z-loss (baseline),38396755968.0,2.2186317443847656
No Z-loss (baseline),38458097664.0,2.233848810195923
No Z-loss (baseline),38819856384.0,2.2405738830566406
No Z-loss (baseline),38918946816.0,2.221550703048706
No Z-loss (baseline),39132856320.0,2.2081470489501953
No Z-loss (baseline),39198916608.0,2.25613784790039
No Z-loss (baseline),39206780928.0,2.228429794311523
No Z-loss (baseline),39486750720.0,2.1855976581573486
No Z-loss (baseline),39533936640.0,2.208744525909424
No Z-loss (baseline),39623589888.0,2.219851493835449
No Z-loss (baseline),39633027072.0,2.21113920211792
No Z-loss (baseline),39806042112.0,2.190741777420044
No Z-loss (baseline),39952318464.0,2.1739702224731445
No Z-loss (baseline),39996358656.0,2.219177722930908
No Z-loss (baseline),40139489280.0,2.197786808013916
No Z-loss (baseline),40199258112.0,2.1899290084838867
No Z-loss (baseline),40214986752.0,2.2035341262817383
No Z-loss (baseline),40469790720.0,2.2279276847839355
No Z-loss (baseline),40526413824.0,2.2342159748077393
No Z-loss (baseline),40597192704.0,2.219419002532959
No Z-loss (baseline),40645951488.0,2.219537258148194
No Z-loss (baseline),40653815808.0,2.232724905014038
No Z-loss (baseline),40820539392.0,2.218432903289795
No Z-loss (baseline),40834695168.0,2.181908130645752
No Z-loss (baseline),40891318272.0,2.1744842529296875
No Z-loss (baseline),40977825792.0,2.1782193183898926
No Z-loss (baseline),41059614720.0,2.1910672187805176
No Z-loss (baseline),41120956416.0,2.222659111022949
No Z-loss (baseline),41201172480.0,2.207301139831543
No Z-loss (baseline),41278242816.0,2.190535068511963
No Z-loss (baseline),41322283008.0,2.208064556121826
No Z-loss (baseline),41338011648.0,2.1867661476135254
No Z-loss (baseline),41435529216.0,2.2242283821105957
No Z-loss (baseline),41495298048.0,2.209642171859741
No Z-loss (baseline),41539338240.0,2.205345392227173
No Z-loss (baseline),41710780416.0,2.2057182788848877
No Z-loss (baseline),41739091968.0,2.18332576751709
No Z-loss (baseline),41783132160.0,2.201045036315918
No Z-loss (baseline),41844473856.0,2.1950364112854004
No Z-loss (baseline),41861775360.0,2.214036464691162
No Z-loss (baseline),42034790400.0,2.168766498565674
No Z-loss (baseline),42044227584.0,2.213061809539795
No Z-loss (baseline),42126016512.0,2.2268929481506348
No Z-loss (baseline),42130735104.0,2.2519774436950684
No Z-loss (baseline),42181066752.0,2.180310010910034
No Z-loss (baseline),42292740096.0,2.198824882507324
No Z-loss (baseline),42465755136.0,2.2090587615966797
No Z-loss (baseline),42536534016.0,2.190218448638916
No Z-loss (baseline),42634051584.0,2.171675682067871
No Z-loss (baseline),42698539008.0,2.2270641326904297
No Z-loss (baseline),42704830464.0,2.1970913410186768
No Z-loss (baseline),42849533952.0,2.199995756149292
No Z-loss (baseline),42857398272.0,2.18656849861145
No Z-loss (baseline),42950197248.0,2.177050828933716
No Z-loss (baseline),42981654528.0,2.189333915710449
No Z-loss (baseline),43009966080.0,2.234474420547486
No Z-loss (baseline),43054006272.0,2.2242231369018555
No Z-loss (baseline),43090182144.0,2.184441328048706
No Z-loss (baseline),43115347968.0,2.192753791809082
No Z-loss (baseline),43209719808.0,2.2206382751464844
No Z-loss (baseline),43346558976.0,2.210157871246338
No Z-loss (baseline),43396890624.0,2.1785812377929688
No Z-loss (baseline),43618664448.0,2.2190592288970947
No Z-loss (baseline),43716182016.0,2.228069543838501
No Z-loss (baseline),43761795072.0,2.206192970275879
No Z-loss (baseline),44007161856.0,2.2244558334350586
No Z-loss (baseline),44076367872.0,2.20888090133667
No Z-loss (baseline),44233654272.0,2.1997408866882324
No Z-loss (baseline),44276121600.0,2.1888513565063477
No Z-loss (baseline),44310724608.0,2.234841823577881
No Z-loss (baseline),44532498432.0,2.2198679447174072
No Z-loss (baseline),44648890368.0,2.200409412384033
No Z-loss (baseline),44733825024.0,2.1853790283203125
No Z-loss (baseline),44784156672.0,2.202822208404541
No Z-loss (baseline),44812468224.0,2.194470167160034
No Z-loss (baseline),44889538560.0,2.1948938369750977
No Z-loss (baseline),44898975744.0,2.1800050735473633
No Z-loss (baseline),44917850112.0,2.177459716796875
No Z-loss (baseline),45095583744.0,2.221423864364624
No Z-loss (baseline),45202538496.0,2.191704273223877
No Z-loss (baseline),45218267136.0,2.190237522125244
No Z-loss (baseline),45241860096.0,2.188068151473999
No Z-loss (baseline),45279608832.0,2.217468738555908
No Z-loss (baseline),45309493248.0,2.239151954650879
No Z-loss (baseline),45358252032.0,2.16955304145813
No Z-loss (baseline),45424312320.0,2.2102437019348145
No Z-loss (baseline),45513965568.0,2.2147727012634277
No Z-loss (baseline),45726302208.0,2.1958842277526855
No Z-loss (baseline),45737312256.0,2.1939697265625
No Z-loss (baseline),45767196672.0,2.232138156890869
No Z-loss (baseline),45803372544.0,2.1860756874084473
No Z-loss (baseline),45831684096.0,2.17388653755188
No Z-loss (baseline),45886734336.0,2.2398581504821777
No Z-loss (baseline),45963804672.0,2.2077767848968506
No Z-loss (baseline),46143111168.0,2.1838769912719727
No Z-loss (baseline),46179287040.0,2.197760581970215
No Z-loss (baseline),46218608640.0,2.1941962242126465
No Z-loss (baseline),46295678976.0,2.2244720458984375
No Z-loss (baseline),46301970432.0,2.2142810821533203
No Z-loss (baseline),46339719168.0,2.2070846557617188
No Z-loss (baseline),46520598528.0,2.1878795623779297
No Z-loss (baseline),46692040704.0,2.1789636611938477
No Z-loss (baseline),46728216576.0,2.172039031982422
No Z-loss (baseline),46839889920.0,2.2136576175689697
No Z-loss (baseline),46844608512.0,2.2102479934692383
No Z-loss (baseline),46860337152.0,2.2044522762298584
No Z-loss (baseline),46998749184.0,2.20060133934021
No Z-loss (baseline),47173337088.0,2.1722300052642822
With Z-loss,18874368.0,11.459336280822754
With Z-loss,78643200.0,8.869352340698242
With Z-loss,135266304.0,7.776896953582764
With Z-loss,157286400.0,7.443543434143066
With Z-loss,165150720.0,7.373744964599609
With Z-loss,386924544.0,5.840803146362305
With Z-loss,430964736.0,5.586791515350342
With Z-loss,481296384.0,5.464928150177002
With Z-loss,555220992.0,5.22291374206543
With Z-loss,619708416.0,5.021463394165039
With Z-loss,629145600.0,5.041795253753662
With Z-loss,712507392.0,4.746676921844482
With Z-loss,783286272.0,4.607017517089844
With Z-loss,890241024.0,4.336584091186523
With Z-loss,970457088.0,4.092308044433594
With Z-loss,1563426816.0,3.373204231262207
With Z-loss,1564999680.0,3.3739309310913086
With Z-loss,1629487104.0,3.412600517272949
With Z-loss,1844969472.0,3.2407305240631104
With Z-loss,1926758400.0,3.229318618774414
With Z-loss,1948778496.0,3.2192816734313965
With Z-loss,1966080000.0,3.2158079147338867
With Z-loss,2087190528.0,3.1458253860473633
With Z-loss,2106064896.0,3.1178770065307617
With Z-loss,2142240768.0,3.2037911415100098
With Z-loss,2231894016.0,3.1046018600463867
With Z-loss,2286944256.0,3.096991539001465
With Z-loss,2315255808.0,3.0843958854675293
With Z-loss,2389180416.0,3.1024646759033203
With Z-loss,2442657792.0,3.101137638092041
With Z-loss,2658140160.0,3.0193428993225098
With Z-loss,2669150208.0,3.023895740509033
With Z-loss,2804416512.0,2.9995949268341064
