run_name,step,throughput
Without drops,964,13789.595906647415
With drops,965,13796.121946440444
Without drops,965,13842.40156806544
With drops,966,13370.81745037272
Without drops,966,13604.96507187668
With drops,967,13785.051998446565
Without drops,967,13675.343584877724
With drops,968,13899.083244654314
Without drops,968,13838.47672277459
With drops,969,13465.52875515804
Without drops,969,13756.56606164718
With drops,970,13926.175993186553
Without drops,970,13873.54454588426
With drops,971,13818.130026537232
Without drops,971,13812.508522870408
With drops,972,13786.49746255897
Without drops,972,13148.529912750651
With drops,973,13824.000823974658
Without drops,973,13853.146804156298
With drops,974,13921.804876072303
Without drops,974,13702.947286588396
With drops,975,13345.854351444545
Without drops,975,13539.673740241196
With drops,976,13818.359724081129
Without drops,976,13821.932133099192
With drops,977,13820.553349780112
Without drops,977,13872.26746064515
With drops,978,13790.046034595782
Without drops,978,13906.156084704622
With drops,979,13927.718953029667
Without drops,979,13773.73476619749
With drops,980,13878.73745935847
Without drops,980,13782.346255606975
With drops,981,13886.156240654256
Without drops,981,13747.099337819
With drops,982,13436.328822891466
Without drops,982,13879.828838916816
With drops,983,13961.274248756368
Without drops,983,13858.957959765154
With drops,984,13792.540718812535
Without drops,984,13833.432701474718
With drops,985,13645.661142346988
Without drops,985,13866.36306579712
With drops,986,13552.326882299483
Without drops,986,13654.098711884668
With drops,987,13715.644776465757
Without drops,987,13893.021184188254
With drops,988,13877.997511958218
Without drops,988,13853.109568878486
With drops,989,13939.697920064393
Without drops,989,13732.557747523644
With drops,990,13877.85551087538
Without drops,990,13782.537908151013
With drops,991,13828.192005666542
Without drops,991,13851.769232175053
With drops,992,13631.866847862024
Without drops,992,13937.888453856152
With drops,993,13417.258451583475
Without drops,993,13846.544396324754
With drops,994,13806.077922161414
Without drops,994,9520.355789894456
With drops,995,13872.40934739426
Without drops,995,13761.22347980577
With drops,996,13859.24119189306
Without drops,996,13762.97266237307
With drops,997,13747.02600325514
Without drops,997,13919.69929331466
With drops,998,13166.493688516295
Without drops,998,7080.515102741062
With drops,999,13900.050366355688
Without drops,999,13919.3308818128
With drops,1000,13894.129793834776
Without drops,1000,13934.067500446088
With drops,1001,14226.731650440412
Without drops,1001,13909.49624570284
With drops,1002,13826.248168289843
Without drops,1002,9764.255571578942
With drops,1003,13244.734844248544
Without drops,1003,13878.75240860392
With drops,1004,13844.260699567589
Without drops,1004,13869.385547635002
With drops,1005,13821.79869043226
Without drops,1005,13720.018855719354
With drops,1006,13802.033191544971
Without drops,1006,13763.950340442714
With drops,1007,13901.11510556189
Without drops,1007,12754.184253585008
With drops,1008,13868.855585203428
Without drops,1008,13637.652578552048
With drops,1009,13785.33959214984
Without drops,1009,11811.426313234811
With drops,1010,13501.756643784587
Without drops,1010,13790.19362392673
With drops,1011,13917.992734720066
Without drops,1011,13690.746045618103
With drops,1012,13746.57867935821
Without drops,1012,13645.025313117856
With drops,1013,13668.65577585992
Without drops,1013,13397.246070865056
With drops,1014,13536.131964897186
Without drops,1014,13533.42354423998
With drops,1015,13500.25710720344
Without drops,1015,12281.751226158944
With drops,1016,13909.548800379993
Without drops,1016,13717.922746799391
With drops,1017,13751.368757740873
Without drops,1017,13689.31331714189
With drops,1018,13873.469856063672
Without drops,1018,12338.515410094777
With drops,1019,13358.383097706665
Without drops,1019,13505.301684113983
With drops,1020,13642.829267982785
Without drops,1020,13633.915098736856
With drops,1021,13929.744136165502
Without drops,1021,13530.900925432456
With drops,1022,13866.18399710729
Without drops,1022,13594.45781650349
With drops,1023,13847.727454013855
Without drops,1023,13787.70716548906
With drops,1024,13963.074661025765
Without drops,1024,13691.015170206594
With drops,1025,13835.93568093241
Without drops,1025,13768.031624506537
With drops,1026,13874.627638662534
Without drops,1026,13868.997402166851
With drops,1027,13792.33402429332
Without drops,1027,13544.007467393223
With drops,1028,13950.753398390429
Without drops,1028,13642.432032695498
With drops,1029,13682.909706444398
Without drops,1029,13731.39428584217
With drops,1030,13879.178475637736
Without drops,1030,13374.231586158576
With drops,1031,13953.850564331153
Without drops,1031,12792.552451850095
With drops,1032,13778.816379432034
Without drops,1032,13750.436888375696
With drops,1033,13188.204208384426
Without drops,1033,13481.653812349854
With drops,1034,13844.349950440395
Without drops,1034,13452.37695757849
With drops,1035,13485.632890751413
Without drops,1035,13169.62927287966
With drops,1036,13939.049473995658
Without drops,1036,13555.87000784321
With drops,1037,13865.393165713424
Without drops,1037,13572.941435234929
With drops,1038,13770.864207664288
Without drops,1038,13694.922305037187
With drops,1039,13939.53957301518
Without drops,1039,13700.812685018203
With drops,1040,13449.863400122127
Without drops,1040,13241.787935544837
With drops,1041,13824.579278423354
Without drops,1041,13507.113840625325
With drops,1042,13894.137285042256
Without drops,1042,13633.467892859278
With drops,1043,13870.184299929815
Without drops,1043,13834.724927926814
With drops,1044,13803.112540413378
Without drops,1044,13674.61790958764
With drops,1045,13807.88291769164
Without drops,1045,13683.084072758242
With drops,1046,13571.504666326457
Without drops,1046,13796.963989489172
With drops,1047,13060.083315553173
Without drops,1047,13842.825406102276
With drops,1048,13881.361545157592
Without drops,1048,13870.139507646663
With drops,1049,13681.849073773708
Without drops,1049,13894.504364104563
With drops,1050,13851.054491979012
Without drops,1050,13667.48861882532
With drops,1051,13767.45053723918
Without drops,1051,13740.026155834516
With drops,1052,13426.108314143108
Without drops,1052,13841.46475502247
With drops,1053,13842.59489447694
Without drops,1053,13770.694955676408
With drops,1054,13678.581034664878
Without drops,1054,13891.440972246555
With drops,1055,13725.536070152564
Without drops,1055,13824.371622538672
With drops,1056,13972.720063070205
Without drops,1056,13760.576835812162
With drops,1057,13390.834393037752
Without drops,1057,13776.79064946007
With drops,1058,13640.005788445444
Without drops,1058,13879.223326320958
With drops,1059,749.8376001755163
Without drops,1059,13818.996989505633
With drops,1060,13872.3496052514
Without drops,1060,13734.255730910998
With drops,1061,13917.173434576094
Without drops,1061,13817.729926471102
With drops,1062,421.3269679613961
Without drops,1062,13862.85714531634
With drops,1063,430.7416159442405
Without drops,1063,13721.932936137948
With drops,1064,12903.663815187285
Without drops,1064,13763.127023360645
With drops,1065,13284.047668289082
Without drops,1065,13835.512264681754
With drops,1066,13351.302954095416
Without drops,1066,13925.596530733004
With drops,1067,13457.252284930371
Without drops,1067,13704.97322324598
With drops,1068,13344.810774113665
Without drops,1068,13681.180814347032
With drops,1069,13768.892312229777
Without drops,1069,13932.500535786308
With drops,1070,13251.27990032411
Without drops,1070,13902.352507432715
With drops,1071,13585.56375299707
Without drops,1071,13908.88063477225
With drops,1072,13366.475967391152
Without drops,1072,13590.098915789791
With drops,1073,13545.780184533092
Without drops,1073,13771.997567302666
With drops,1074,13763.715096939592
Without drops,1074,13834.331293152089
With drops,1075,13825.194866452
Without drops,1075,13886.702492512331
With drops,1076,13731.489404239584
Without drops,1076,13781.13749316152
With drops,1077,13852.77446038544
Without drops,1077,13823.422417931855
With drops,1078,13836.663720335113
Without drops,1078,13117.868676765009
With drops,1079,13901.535047563357
Without drops,1079,13893.950007278609
With drops,1080,13825.521224509504
Without drops,1080,13525.169906189083
With drops,1081,13660.6274479453
Without drops,1081,13897.321779647304
With drops,1082,13404.291370004952
Without drops,1082,13624.882903364638
With drops,1083,13652.818306465457
Without drops,1083,13820.923963422809
With drops,1084,13751.87510192581
Without drops,1084,13896.602330893724
With drops,1085,13330.597070453545
Without drops,1085,13745.845424470885
With drops,1086,13425.499774677031
Without drops,1086,13927.357643972522
With drops,1087,13446.831530842372
Without drops,1087,13899.383112956944
With drops,1088,13706.044734062414
Without drops,1088,13864.035533519263
With drops,1089,13523.509031484777
Without drops,1089,13237.387029830325
With drops,1090,13572.140810058105
Without drops,1090,13817.0335112529
With drops,1091,13527.328233119057
Without drops,1091,13905.908451262849
With drops,1092,13664.6186953769
Without drops,1092,13942.918423837647
With drops,1093,13153.476140576358
Without drops,1093,13800.621421490896
With drops,1094,13681.347873083694
Without drops,1094,13088.433574297109
With drops,1095,13636.548437896876
Without drops,1095,13961.55411430141
With drops,1096,13193.315426057226
Without drops,1096,13999.811908894591
With drops,1097,13737.777456972495
Without drops,1097,13723.072871296616
With drops,1098,12985.840828761968
Without drops,1098,13938.868523069084
With drops,1099,13754.679015548189
Without drops,1099,13765.450206830536
With drops,1100,13150.469034925807
Without drops,1100,13889.31461935604
With drops,1101,13812.375262099456
Without drops,1101,13777.217844760527
With drops,1102,13037.31461450082
Without drops,1102,13849.736883092177
With drops,1103,13864.96794461718
Without drops,1103,13931.679526762598
With drops,1104,13026.289231316712
Without drops,1104,13934.926467152907
With drops,1105,12960.18761787222
Without drops,1105,13630.662705968976
With drops,1106,13700.65243460906
Without drops,1106,13775.685956872208
With drops,1107,13537.61103525952
Without drops,1107,13774.007163393466
With drops,1108,13338.614872901751
Without drops,1108,13808.837388850605
With drops,1109,13748.162776925958
Without drops,1109,13933.75106572109
With drops,1110,13675.29278510045
Without drops,1110,13890.4076631219
With drops,1111,13888.281626531185
Without drops,1111,13215.93461831967
With drops,1112,13443.653746853604
Without drops,1112,13881.271816440463
With drops,1113,13728.307311857629
Without drops,1113,13819.1303780797
With drops,1114,13266.861462949031
Without drops,1114,13762.597800103822
With drops,1115,13716.922391010316
Without drops,1115,13933.984623295615
With drops,1116,13289.192342025264
Without drops,1116,13928.94603830084
With drops,1117,13554.565180755211
Without drops,1117,13781.071164774095
With drops,1118,13476.471833854806
Without drops,1118,13639.44989567885
With drops,1119,13087.622618550027
Without drops,1119,13811.47952031943
With drops,1120,13773.73476619749
Without drops,1120,13961.266684978442
With drops,1121,13738.143644394217
Without drops,1121,13922.361457942208
With drops,1122,13552.847185093757
Without drops,1122,13790.791393025029
With drops,1123,13758.218569945886
Without drops,1123,13790.828294050312
With drops,1124,13742.077728385791
Without drops,1124,13888.828045621673
With drops,1125,13781.550217474198
Without drops,1125,13737.12569165915
With drops,1126,13377.203025129296
Without drops,1126,13869.21386522918
With drops,1127,13751.596241095014
Without drops,1127,13866.355604509372
With drops,1128,13727.422440271674
Without drops,1128,13036.358298714464
With drops,1129,13883.290993193526
Without drops,1129,13929.284842260597
With drops,1130,13753.342976935624
Without drops,1130,13880.778329230654
With drops,1131,13824.260380880854
Without drops,1131,13840.728776581973
With drops,1132,13823.23704162237
Without drops,1132,13874.933923152632
With drops,1133,13774.16177200034
Without drops,1133,13684.704438933468
With drops,1134,13469.47015812766
Without drops,1134,13696.829388931794
With drops,1135,13691.269757258366
Without drops,1135,13785.501829789217
With drops,1136,13821.324248483235
Without drops,1136,13825.706662088463
With drops,1137,13798.60405254754
Without drops,1137,13900.537726735032
With drops,1138,13731.986968101262
Without drops,1138,13707.97679254306
With drops,1139,13838.677371093108
Without drops,1139,13781.63866161461
With drops,1140,13770.503632352003
Without drops,1140,13740.854038172884
With drops,1141,13827.0716357223
Without drops,1141,13784.034455534516
With drops,1142,13888.678337485057
Without drops,1142,13908.715480134995
With drops,1143,13805.02029573075
Without drops,1143,13805.944785443697
With drops,1144,13775.64913683702
Without drops,1144,13654.315753554944
With drops,1145,13615.567713792989
Without drops,1145,13566.753344332825
With drops,1146,13733.421324536486
Without drops,1146,13881.511095597314
With drops,1147,13925.762086513309
Without drops,1147,13937.360781363494
With drops,1148,13901.347570320477
Without drops,1148,13907.649576372036
With drops,1149,13817.907745862236
Without drops,1149,13886.485483204337
With drops,1150,13577.8616343718
Without drops,1150,13919.736887421584
With drops,1151,13481.63970632088
Without drops,1151,13906.028514860462
With drops,1152,13642.814822657938
Without drops,1152,13771.107054740169
With drops,1153,13846.938726426575
Without drops,1153,13915.625295851038
With drops,1154,13824.86110710245
Without drops,1154,13575.587029289143
With drops,1155,13731.85525651109
Without drops,1155,13906.54631287539
With drops,1156,13328.411442970566
Without drops,1156,13322.8024193194
With drops,1157,13707.32785177888
Without drops,1157,13912.8079661555
With drops,1158,13603.952395834212
Without drops,1158,13695.118812039042
With drops,1159,13446.824514212154
Without drops,1159,13829.342243139612
With drops,1160,13623.968097361623
Without drops,1160,13893.70280836087
With drops,1161,13859.285913813625
Without drops,1161,13023.307084035589
With drops,1162,13743.910007370674
Without drops,1162,13894.354533573156
With drops,1163,13598.18804268502
Without drops,1163,13854.35333547306
With drops,1164,13882.43838025134
Without drops,1164,13824.015655535308
With drops,1165,13681.623892109194
Without drops,1165,13859.889687991446
With drops,1166,355.8522372608797
Without drops,1166,13728.870471356147
With drops,1167,789.9283877411253
Without drops,1167,13812.834282247077
With drops,1168,13807.9199102398
Without drops,1168,13870.072319764384
With drops,1169,13787.404719854603
Without drops,1169,13909.646402976914
With drops,1170,790.1360278740773
Without drops,1170,13892.886365351733
With drops,1171,751.7164988005115
Without drops,1171,13621.850828761408
With drops,1172,837.9814377731285
Without drops,1172,13743.514193739691
With drops,1173,13934.02982889184
Without drops,1173,13777.78502428373
With drops,1174,13837.815367663405
Without drops,1174,13835.371131690436
With drops,1175,13896.377518434276
Without drops,1175,13964.391222687404
With drops,1176,13031.750164731277
Without drops,1176,13900.717683821806
With drops,1177,13885.804566993456
Without drops,1177,13816.82608199118
With drops,1178,13881.204520663869
Without drops,1178,13312.368703245564
With drops,1179,13398.06102325156
Without drops,1179,13981.157453337464
With drops,1180,13504.091491047511
Without drops,1180,13881.72047162656
With drops,1181,13601.661862328176
Without drops,1181,13806.92118100706
With drops,1182,13407.76447940329
Without drops,1182,13659.041737515425
With drops,1183,13267.155162543197
Without drops,1183,13958.899625159796
With drops,1184,13472.0192216909
Without drops,1184,13749.615187117844
With drops,1185,13661.018501623485
Without drops,1185,13784.76441674276
With drops,1186,13460.260733033518
Without drops,1186,13776.79801467184
With drops,1187,13079.57169329719
Without drops,1187,13918.947453817857
With drops,1188,13699.756558203677
Without drops,1188,13919.270734848027
With drops,1189,13638.605314174572
Without drops,1189,13560.20697548252
With drops,1190,13767.376985386276
Without drops,1190,13809.414574964738
With drops,1191,13525.808812785004
Without drops,1191,13950.489069868285
With drops,1192,13596.903753027274
Without drops,1192,13910.645031319433
With drops,1193,13244.44213645734
Without drops,1193,13820.553349780112
With drops,1194,13551.051240401264
Without drops,1194,13438.353768790765
With drops,1195,13859.010133234666
Without drops,1195,13664.278153160916
With drops,1196,13555.164086589595
Without drops,1196,13867.69876567393
With drops,1197,13709.172754447536
Without drops,1197,13814.826190794012
With drops,1198,13481.463383449323
Without drops,1198,13907.484450968594
With drops,1199,13902.495010277242
Without drops,1199,13725.397171918166
With drops,1200,13985.65700851194
Without drops,1200,13848.63534604924
With drops,1201,14105.3766558344
Without drops,1201,13724.907395315497
With drops,1202,13944.638646585943
Without drops,1202,13886.171205886014
With drops,1203,13855.142907989211
Without drops,1203,13777.446184147637
With drops,1204,13879.582142222363
Without drops,1204,13741.388917861384
With drops,1205,13521.124898997425
Without drops,1205,13994.573613538292
With drops,1206,13864.647181048816
Without drops,1206,13169.21200599748
With drops,1207,13725.470275901627
Without drops,1207,13951.11592236689
With drops,1208,13561.87687700805
Without drops,1208,13921.556684991185
With drops,1209,13746.058060334826
Without drops,1209,13708.97584393034
With drops,1210,13646.43433272029
Without drops,1210,13740.56829759621
With drops,1211,13846.931286028086
Without drops,1211,13743.338283888226
With drops,1212,13721.238837631305
Without drops,1212,13736.459343875182
With drops,1213,13685.205885586134
Without drops,1213,13708.946672482947
With drops,1214,13756.661529099005
Without drops,1214,13831.368610658768
With drops,1215,13568.960687625617
Without drops,1215,13856.588207776202
With drops,1216,13788.592448480997
Without drops,1216,13677.905834570918
With drops,1217,13249.229192330711
Without drops,1217,13735.558778725232
With drops,1218,13796.166261933213
Without drops,1218,13805.027691157162
With drops,1219,13693.852532505212
Without drops,1219,13857.77298246067
With drops,1220,13764.509075992208
Without drops,1220,13922.090682825132
With drops,1221,13846.142649130592
Without drops,1221,13808.275048787464
With drops,1222,13902.25500716967
Without drops,1222,13115.899103002072
With drops,1223,13886.612694734686
Without drops,1223,13795.64926556479
With drops,1224,13703.151310636373
Without drops,1224,13538.756114552303
With drops,1225,13641.3126758774
Without drops,1225,13762.994713730734
With drops,1226,13765.266382100424
Without drops,1226,13809.251773995968
With drops,1227,13274.679669804638
Without drops,1227,13467.499168269766
With drops,1228,13726.910583171755
Without drops,1228,13747.510025836127
With drops,1229,13485.011886995051
Without drops,1229,13780.068946856763
With drops,1230,13621.915633341969
Without drops,1230,13831.583900708116
With drops,1231,13853.347878115414
Without drops,1231,13881.047499722592
With drops,1232,835.9497248157118
Without drops,1232,13542.24233073382
With drops,1233,13239.2028141098
Without drops,1233,13714.885621134175
With drops,1234,13407.701696396747
Without drops,1234,13799.24688631037
With drops,1235,13550.41707207804
Without drops,1235,13838.56589908671
With drops,1236,13555.149826311814
Without drops,1236,13794.179730377136
With drops,1237,13128.748702016912
Without drops,1237,13839.249622331145
With drops,1238,13820.56076185818
Without drops,1238,13865.475228927358
With drops,1239,13639.810859849216
Without drops,1239,13797.621445425628
With drops,1240,13753.732016338085
Without drops,1240,13825.009442601631
With drops,1241,12898.619569912602
Without drops,1241,13360.287642910023
With drops,1242,13912.747875549874
Without drops,1242,13933.562718541512
With drops,1243,13298.251437429624
Without drops,1243,13083.854986931276
With drops,1244,13893.837643043727
Without drops,1244,13911.05053037296
With drops,1245,13621.015624909152
Without drops,1245,13894.878954570897
With drops,1246,13949.590427812347
Without drops,1246,13806.699260797515
With drops,1247,13913.566654698496
Without drops,1247,13927.320008690454
With drops,1248,13699.25404468638
Without drops,1248,13629.725497248117
With drops,1249,13530.623849993228
Without drops,1249,13741.418227540848
With drops,1250,13557.203615281824
Without drops,1250,13769.848758139342
With drops,1251,13384.547028576771
Without drops,1251,13698.758850039709
With drops,1252,13740.641563277815
Without drops,1252,13765.810517543929
With drops,1253,13795.398167023552
Without drops,1253,13814.759537724713
With drops,1254,13919.172997138903
Without drops,1254,13361.118887384146
With drops,1255,13123.96140700938
Without drops,1255,13871.93889194824
With drops,1256,13603.184011782128
Without drops,1256,13879.866217968882
With drops,1257,13239.740164139092
Without drops,1257,13920.075243522146
With drops,1258,13396.69585993718
Without drops,1258,13792.400461141742
With drops,1259,13914.701085970504
Without drops,1259,13702.26239314467
With drops,1260,13818.633889210929
Without drops,1260,13439.461090716792
With drops,1261,13849.550800345678
Without drops,1261,13891.957684462022
With drops,1262,13180.58862287118
Without drops,1262,13837.703909543578
With drops,1263,13854.919434938643
Without drops,1263,13922.158375616966
With drops,1264,13618.381083993338
Without drops,1264,13661.952776042996
With drops,1265,13846.22448463122
Without drops,1265,13798.315905129832
With drops,1266,13779.89946853138
Without drops,1266,13748.896279073242
With drops,1267,13195.896171010289
Without drops,1267,9283.796239115234
With drops,1268,13667.894563881056
Without drops,1268,13884.218515664988
With drops,1269,13637.096877573182
Without drops,1269,13927.05656741109
With drops,1270,13840.966660042432
Without drops,1270,13984.609635941531
With drops,1271,12946.234674771733
Without drops,1271,6412.2588233303495
With drops,1272,13803.866706234125
Without drops,1272,13919.16547891044
With drops,1273,13477.317599042302
Without drops,1273,13951.961884920614
With drops,1274,13547.26848609042
Without drops,1274,13659.215496039486
With drops,1275,13438.507941921423
Without drops,1275,9495.872479447562
With drops,1276,13777.99128296157
Without drops,1276,13937.6999948078
With drops,1277,796.2775756392208
Without drops,1277,13900.76267382154
With drops,1278,13801.404881246495
Without drops,1278,13989.992370320144
With drops,1279,13795.73050528519
Without drops,1279,13151.49586059002
With drops,1280,13488.032760938107
Without drops,1280,13687.517375630936
With drops,1281,13834.598665275858
Without drops,1281,13979.24620856847
With drops,1282,13857.549424560477
Without drops,1282,13804.754065656918
With drops,1283,13867.721153897895
Without drops,1283,13950.209647750466
With drops,1284,13876.12183726206
Without drops,1284,13715.739676791483
With drops,1285,13751.09725520246
Without drops,1285,13915.069252430563
With drops,1286,13357.607583985884
Without drops,1286,13749.783921327376
With drops,1287,13629.300191192451
Without drops,1287,13847.303315747786
With drops,1288,13877.055874826605
Without drops,1288,13905.653323001594
With drops,1289,13826.240750110124
Without drops,1289,13831.08651660065
With drops,1290,13806.122301637944
Without drops,1290,13960.729677692674
With drops,1291,13908.903156163036
Without drops,1291,9025.470715329162
With drops,1292,13666.154969119663
Without drops,1292,13957.38754712076
With drops,1293,13448.635047608112
Without drops,1293,13922.068118707468
With drops,1294,13872.603512912332
Without drops,1294,13858.71200441417
With drops,1295,13582.613582506176
Without drops,1295,9435.092431658217
With drops,1296,13918.939935833036
Without drops,1296,9389.008027899812
With drops,1297,13253.058602930816
Without drops,1297,13833.165374416232
With drops,1298,13859.971686072748
Without drops,1298,9124.835490037847
With drops,1299,13733.567704286375
Without drops,1299,9504.38295763012
With drops,1300,13579.829281749611
Without drops,1300,13976.873048673731
With drops,1301,13853.385114674324
Without drops,1301,13911.824047826376
With drops,1302,13707.8382494686
Without drops,1302,13840.65443967749
With drops,1303,13743.169707839426
Without drops,1303,13829.594578886445
With drops,1304,13596.602446457364
Without drops,1304,13834.784346442388
With drops,1305,13609.55632402926
Without drops,1305,13805.715500448943
With drops,1306,13470.800902451214
Without drops,1306,13856.208228617885
With drops,1307,13812.019912614323
Without drops,1307,13617.790971393966
With drops,1308,13732.243081204162
Without drops,1308,13800.214944402434
With drops,1309,13461.378700144332
Without drops,1309,13926.100735597698
With drops,1310,13399.224417659658
Without drops,1310,13948.201158732496
With drops,1311,13358.355399237476
Without drops,1311,13806.381187604273
With drops,1312,13638.857955796426
Without drops,1312,13708.465361524297
With drops,1313,13376.466984998207
Without drops,1313,13600.355383105982
With drops,1314,13448.424495419307
Without drops,1314,13656.189833612603
With drops,1315,13569.753792135276
Without drops,1315,13839.494887349843
With drops,1316,13333.769918537651
Without drops,1316,13885.939248418488
With drops,1317,13369.825457337634
Without drops,1317,13779.457370782517
With drops,1318,13033.424274317991
Without drops,1318,13496.764196064383
With drops,1319,13496.48851689902
Without drops,1319,13747.84006077477
With drops,1320,13535.143727828616
Without drops,1320,13832.200112719604
With drops,1321,13142.52829898077
Without drops,1321,13908.89564902467
With drops,1322,13025.08435840736
Without drops,1322,13654.156588988742
With drops,1323,13250.19655687653
Without drops,1323,13692.41915380524
With drops,1324,13270.653236271954
Without drops,1324,13898.438571615798
With drops,1325,13751.060566492515
Without drops,1325,13748.610203925931
With drops,1326,13465.0503132725
Without drops,1326,13865.922863558171
With drops,1327,13797.074792279362
Without drops,1327,13456.451196103291
With drops,1328,13710.740947490174
Without drops,1328,13839.487454948823
With drops,1329,13780.260536070651
Without drops,1329,13848.025110416944
With drops,1330,13589.582915280407
Without drops,1330,13740.297221367631
With drops,1331,13469.406795908448
Without drops,1331,13912.259658620673
With drops,1332,13673.16679002854
Without drops,1332,13775.199948255744
With drops,1333,13069.508698364398
Without drops,1333,13785.110991048436
With drops,1334,13890.325304516844
Without drops,1334,13197.29505934987
With drops,1335,13805.833840140403
Without drops,1335,13869.654276455476
With drops,1336,13953.933677969782
Without drops,1336,13767.855086478494
With drops,1337,13742.187651347858
Without drops,1337,13839.955711804492
With drops,1338,13379.314382015822
Without drops,1338,13916.639813881751
With drops,1339,13630.605027864403
Without drops,1339,13442.068923859517
With drops,1340,13422.241180291188
Without drops,1340,13780.068946856763
With drops,1341,13899.383112956944
Without drops,1341,13831.62844431372
With drops,1342,13860.515879743376
Without drops,1342,12338.338183162276
With drops,1343,13675.249242734602
Without drops,1343,13870.863685027263
With drops,1344,13523.033557004715
Without drops,1344,13839.732728397606
With drops,1345,13706.13221173024
Without drops,1345,13789.536875653495
With drops,1346,13560.620844364248
Without drops,1346,13588.76599460558
With drops,1347,13840.988962036085
Without drops,1347,13920.263226241384
With drops,1348,13595.454734229786
Without drops,1348,13845.532633153452
With drops,1349,13882.296288275593
Without drops,1349,13661.329912231782
With drops,1350,13288.870254878037
Without drops,1350,13759.166187112203
With drops,1351,13888.678337485057
Without drops,1351,13816.974245114025
With drops,1352,13592.24217055572
Without drops,1352,13866.116847540963
With drops,1353,13833.336165511731
Without drops,1353,13586.982009370186
With drops,1354,13463.481543866104
Without drops,1354,13835.638544009424
With drops,1355,13898.386100860876
Without drops,1355,13787.884212993134
With drops,1356,13941.749216480712
Without drops,1356,13694.17271900215
With drops,1357,13891.455948871291
Without drops,1357,13809.569979470369
With drops,1358,13921.774791833575
Without drops,1358,13878.685137253
With drops,1359,13404.584213368064
Without drops,1359,13881.241907125865
With drops,1360,13943.552140733014
Without drops,1360,13276.170548314656
With drops,1361,13858.272287815436
Without drops,1361,13876.74949664764
With drops,1362,13506.667835122003
Without drops,1362,13713.63027941535
With drops,1363,13562.333673841547
Without drops,1363,13670.664332503644
With drops,1364,13406.013751543109
Without drops,1364,13893.635392000828
With drops,1365,13762.436101115423
Without drops,1365,13596.372888509948
With drops,1366,13819.122967535806
Without drops,1366,13775.64913683702
With drops,1367,13786.379454125834
Without drops,1367,13863.796856439478
With drops,1368,13777.821855737568
Without drops,1368,13843.546734010097
With drops,1369,13019.359321391674
Without drops,1369,13877.422051860058
With drops,1370,13779.39842655931
Without drops,1370,13758.505045090547
With drops,1371,13792.79909567362
Without drops,1371,13695.890338504189
With drops,1372,13623.838449757151
Without drops,1372,13859.598975339191
With drops,1373,13747.766718307876
Without drops,1373,13712.64514309523
With drops,1374,13528.36504290052
Without drops,1374,13908.520302438408
With drops,1375,13487.496245245058
Without drops,1375,13809.925202903483
With drops,1376,13739.938244985444
Without drops,1376,13751.801716400149
With drops,1377,13416.58784782131
Without drops,1377,13534.36888027323
With drops,1378,13473.970399913836
Without drops,1378,13881.331635456329
With drops,1379,13159.13161121185
Without drops,1379,13888.678337485057
With drops,1380,13512.574485422354
Without drops,1380,13766.509132868923
With drops,1381,13871.662607590986
Without drops,1381,13670.570054910806
With drops,1382,13934.082569124825
Without drops,1382,13730.150551154924
With drops,1383,13528.840892374808
Without drops,1383,13771.460302140766
With drops,1384,13957.757975941777
Without drops,1384,13752.220024388096
With drops,1385,13844.922670924583
Without drops,1385,13889.906039487088
With drops,1386,13677.898574717086
Without drops,1386,13699.356000969648
With drops,1387,13880.195162308491
Without drops,1387,13153.516423645477
With drops,1388,13918.210729904182
Without drops,1388,13581.747392332078
With drops,1389,13786.97689259398
Without drops,1389,13673.631114778194
With drops,1390,13294.142111695372
Without drops,1390,13744.701703033244
With drops,1391,13773.88200658714
Without drops,1391,13603.119385305354
With drops,1392,13332.197100729472
Without drops,1392,13844.364825697745
With drops,1393,13829.305135718196
Without drops,1393,13714.542568891222
With drops,1394,13917.677029663188
Without drops,1394,13707.619502947398
With drops,1395,13868.997402166851
Without drops,1395,13832.571351275912
With drops,1396,13809.614381400124
Without drops,1396,13881.047499722592
With drops,1397,13783.120269738303
Without drops,1397,13084.413017693796
With drops,1398,13494.460147314336
Without drops,1398,13914.31040001382
With drops,1399,13705.097130895578
Without drops,1399,13914.160142025945
With drops,1400,13793.389707708511
Without drops,1400,13756.918563440056
With drops,1401,13812.19758507135
Without drops,1401,13701.77426620246
With drops,1402,13388.190754856569
Without drops,1402,13553.638407001452
With drops,1403,13612.32406769132
Without drops,1403,13658.00651794502
With drops,1404,13257.060725208414
Without drops,1404,13772.174211581114
With drops,1405,13806.0335429702
Without drops,1405,13864.781452364405
With drops,1406,13907.40939526324
Without drops,1406,13837.109496560564
With drops,1407,13737.682251440414
Without drops,1407,13759.401275143668
With drops,1408,13880.37459306547
Without drops,1408,13688.1789834657
With drops,1409,13907.431911889784
Without drops,1409,13861.701326204302
With drops,1410,13924.746238074447
Without drops,1410,13881.05497682972
With drops,1411,13931.257761586088
Without drops,1411,13904.44534275771
With drops,1412,13865.229042199688
Without drops,1412,13874.201850984447
With drops,1413,13851.35229142994
Without drops,1413,13255.649138762035
With drops,1414,13198.829446981736
Without drops,1414,13853.86920815691
With drops,1415,13532.08750501484
Without drops,1415,13909.789055390203
With drops,1416,13330.245391150243
Without drops,1416,13727.98552717304
With drops,1417,13564.496739127002
Without drops,1417,13961.599498960592
