Step,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MIN,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MAX
2467,8690.377980700941,8690.377980700941,8690.377980700941
2468,8695.896995522777,8695.896995522777,8695.896995522777
2469,7994.18401653571,7994.18401653571,7994.18401653571
2470,8818.281040106545,8818.281040106545,8818.281040106545
2471,8907.08624281932,8907.08624281932,8907.08624281932
2472,7016.273351952783,7016.273351952783,7016.273351952783
2473,8522.862505039508,8522.862505039508,8522.862505039508
2474,9544.226838036904,9544.226838036904,9544.226838036904
2475,7896.239429775024,7896.239429775024,7896.239429775024
2476,8856.518758813198,8856.518758813198,8856.518758813198
2477,8253.54222053684,8253.54222053684,8253.54222053684
2478,7133.4958730875815,7133.4958730875815,7133.4958730875815
2479,8135.262884640336,8135.262884640336,8135.262884640336
2480,6776.52516392505,6776.52516392505,6776.52516392505
2481,7212.159669531123,7212.159669531123,7212.159669531123
2482,6981.42006362162,6981.42006362162,6981.42006362162
2483,6950.250118130879,6950.250118130879,6950.250118130879
2484,8113.384155765569,8113.384155765569,8113.384155765569
2485,9278.915736217537,9278.915736217537,9278.915736217537
2486,7746.3493963843475,7746.3493963843475,7746.3493963843475
2487,6833.128216659278,6833.128216659278,6833.128216659278
2488,8328.879738076232,8328.879738076232,8328.879738076232
2489,3635.891641985119,3635.891641985119,3635.891641985119
2490,7842.435469381097,7842.435469381097,7842.435469381097
2491,6835.433698175507,6835.433698175507,6835.433698175507
2492,7881.184889050911,7881.184889050911,7881.184889050911
2493,8734.946347971456,8734.946347971456,8734.946347971456
2494,7081.970593521473,7081.970593521473,7081.970593521473
2495,9260.566280932575,9260.566280932575,9260.566280932575
2496,8637.79951839795,8637.79951839795,8637.79951839795
2497,9158.253036959535,9158.253036959535,9158.253036959535
2498,8743.772525819264,8743.772525819264,8743.772525819264
2499,8143.883247996248,8143.883247996248,8143.883247996248
2500,8373.159085385429,8373.159085385429,8373.159085385429
2501,8961.39018961987,8961.39018961987,8961.39018961987
2502,8566.416922076593,8566.416922076593,8566.416922076593
2503,7038.295440231389,7038.295440231389,7038.295440231389
2504,9121.524901209275,9121.524901209275,9121.524901209275
2505,9712.00456471459,9712.00456471459,9712.00456471459
2506,8649.001506286935,8649.001506286935,8649.001506286935
2507,8738.047408252347,8738.047408252347,8738.047408252347
2508,7562.474164577947,7562.474164577947,7562.474164577947
2509,8918.278864971662,8918.278864971662,8918.278864971662
2510,8869.721073543868,8869.721073543868,8869.721073543868
2511,8591.704483123523,8591.704483123523,8591.704483123523
2512,8490.55267296297,8490.55267296297,8490.55267296297
2513,9470.954333996096,9470.954333996096,9470.954333996096
2514,8373.461084879988,8373.461084879988,8373.461084879988
2515,8643.359195185441,8643.359195185441,8643.359195185441
2516,7497.501185149539,7497.501185149539,7497.501185149539
2517,7822.208312730446,7822.208312730446,7822.208312730446
2518,7183.839326091084,7183.839326091084,7183.839326091084
2519,7643.496475719182,7643.496475719182,7643.496475719182
2520,8358.38503743625,8358.38503743625,8358.38503743625
2521,9166.615542387115,9166.615542387115,9166.615542387115
2522,8644.01442759719,8644.01442759719,8644.01442759719
2523,9148.080317703852,9148.080317703852,9148.080317703852
2524,8325.04013979196,8325.04013979196,8325.04013979196
2525,8447.229905716134,8447.229905716134,8447.229905716134
2526,8406.241404821832,8406.241404821832,8406.241404821832
2527,8349.080322846523,8349.080322846523,8349.080322846523
2528,8924.675365838286,8924.675365838286,8924.675365838286
2529,8079.3949330489895,8079.3949330489895,8079.3949330489895
2530,7715.805808126778,7715.805808126778,7715.805808126778
2531,838.4808087949204,838.4808087949204,838.4808087949204
2532,6224.540668154094,6224.540668154094,6224.540668154094
2533,9239.015464085698,9239.015464085698,9239.015464085698
2534,9115.117265090286,9115.117265090286,9115.117265090286
2535,6931.5292506306205,6931.5292506306205,6931.5292506306205
2536,8155.532853091056,8155.532853091056,8155.532853091056
2537,9197.004321946853,9197.004321946853,9197.004321946853
2538,9198.107315638472,9198.107315638472,9198.107315638472
2539,8060.0835089811035,8060.0835089811035,8060.0835089811035
2540,9125.219997025517,9125.219997025517,9125.219997025517
2541,9383.681437429266,9383.681437429266,9383.681437429266
2542,9967.133263559002,9967.133263559002,9967.133263559002
2543,8991.341023541303,8991.341023541303,8991.341023541303
2544,6382.158690847563,6382.158690847563,6382.158690847563
2545,8389.588423907611,8389.588423907611,8389.588423907611
2546,8679.208935106506,8679.208935106506,8679.208935106506
2547,8168.6552573003355,8168.6552573003355,8168.6552573003355
2548,8178.446938866834,8178.446938866834,8178.446938866834
2549,5855.932460610203,5855.932460610203,5855.932460610203
2550,7514.777797963791,7514.777797963791,7514.777797963791
2551,9062.78223413878,9062.78223413878,9062.78223413878
2552,6700.8490864725545,6700.8490864725545,6700.8490864725545
2553,7833.24090910058,7833.24090910058,7833.24090910058
2554,8499.788666664248,8499.788666664248,8499.788666664248
2555,6433.400757484408,6433.400757484408,6433.400757484408
2556,8711.132579579693,8711.132579579693,8711.132579579693
2557,8867.981276957733,8867.981276957733,8867.981276957733
2558,8284.874467603548,8284.874467603548,8284.874467603548
2559,8909.226418114527,8909.226418114527,8909.226418114527
2560,8370.814569291188,8370.814569291188,8370.814569291188
2561,7107.897653217459,7107.897653217459,7107.897653217459
2562,8524.934805751083,8524.934805751083,8524.934805751083
2563,8328.820516267988,8328.820516267988,8328.820516267988
2564,8820.134214919934,8820.134214919934,8820.134214919934
2565,8748.438806292406,8748.438806292406,8748.438806292406
2566,8726.55757743228,8726.55757743228,8726.55757743228
2567,7471.6437149863705,7471.6437149863705,7471.6437149863705
2568,7738.582208873041,7738.582208873041,7738.582208873041
2569,8645.853087820997,8645.853087820997,8645.853087820997
2570,9334.30496424358,9334.30496424358,9334.30496424358
2571,8723.051261940973,8723.051261940973,8723.051261940973
2572,6761.20809986829,6761.20809986829,6761.20809986829
2573,6611.527537722169,6611.527537722169,6611.527537722169
2574,9353.633853080408,9353.633853080408,9353.633853080408
2575,8651.79492571889,8651.79492571889,8651.79492571889
2576,6912.486179214207,6912.486179214207,6912.486179214207
2577,9032.363860174999,9032.363860174999,9032.363860174999
2578,8722.882958802766,8722.882958802766,8722.882958802766
2579,9173.95792763091,9173.95792763091,9173.95792763091
2580,9659.085935409197,9659.085935409197,9659.085935409197
2581,9183.530449675687,9183.530449675687,9183.530449675687
2582,7699.143669445191,7699.143669445191,7699.143669445191
2583,8102.39969816209,8102.39969816209,8102.39969816209
2584,9561.834511843668,9561.834511843668,9561.834511843668
2585,9473.534293389172,9473.534293389172,9473.534293389172
2586,8212.687527965418,8212.687527965418,8212.687527965418
2587,8072.768804102765,8072.768804102765,8072.768804102765
2588,8110.570156966063,8110.570156966063,8110.570156966063
2589,8584.380497817912,8584.380497817912,8584.380497817912
2590,8946.282933819915,8946.282933819915,8946.282933819915
2591,9212.091624010818,9212.091624010818,9212.091624010818
2592,7868.344458408293,7868.344458408293,7868.344458408293
2593,7374.275451459614,7374.275451459614,7374.275451459614
2594,9224.780941464614,9224.780941464614,9224.780941464614
2595,6811.12523341563,6811.12523341563,6811.12523341563
2596,8601.555293201114,8601.555293201114,8601.555293201114
2597,8941.068223264025,8941.068223264025,8941.068223264025
2598,8705.629506261716,8705.629506261716,8705.629506261716
2599,8476.674912930037,8476.674912930037,8476.674912930037
2600,7931.88431734181,7931.88431734181,7931.88431734181
2601,10814.09013908612,10814.09013908612,10814.09013908612
2602,7155.44646244195,7155.44646244195,7155.44646244195
2603,8373.716849235881,8373.716849235881,8373.716849235881
2604,8421.16050030636,8421.16050030636,8421.16050030636
2605,7963.592715837564,7963.592715837564,7963.592715837564
2606,8325.943889108052,8325.943889108052,8325.943889108052
2607,8772.015313869999,8772.015313869999,8772.015313869999
2608,7757.80174556384,7757.80174556384,7757.80174556384
2609,7424.280484941445,7424.280484941445,7424.280484941445
2610,6940.570482070326,6940.570482070326,6940.570482070326
2611,7520.51048107995,7520.51048107995,7520.51048107995
2612,9490.773504298686,9490.773504298686,9490.773504298686
2613,9514.425994038023,9514.425994038023,9514.425994038023
2614,7093.583375839186,7093.583375839186,7093.583375839186
2615,6476.906467178775,6476.906467178775,6476.906467178775
2616,8404.190770386758,8404.190770386758,8404.190770386758
2617,8378.658343217428,8378.658343217428,8378.658343217428
2618,7730.786517069658,7730.786517069658,7730.786517069658
2619,6744.178757428598,6744.178757428598,6744.178757428598
2620,7309.678512388255,7309.678512388255,7309.678512388255
2621,8487.264157486881,8487.264157486881,8487.264157486881
2622,7553.37045739128,7553.37045739128,7553.37045739128
2623,7736.407678465604,7736.407678465604,7736.407678465604
2624,8554.927827330563,8554.927827330563,8554.927827330563
2625,7659.84323388738,7659.84323388738,7659.84323388738
2626,6779.916187284969,6779.916187284969,6779.916187284969
2627,207.98036146826246,207.98036146826246,207.98036146826246
2628,881.816577059687,881.816577059687,881.816577059687
2629,6693.2538593642375,6693.2538593642375,6693.2538593642375
2630,7866.495001364513,7866.495001364513,7866.495001364513
2631,7175.917630865424,7175.917630865424,7175.917630865424
2632,8992.784352645458,8992.784352645458,8992.784352645458
2633,7666.9078848366335,7666.9078848366335,7666.9078848366335
2634,8820.997686053614,8820.997686053614,8820.997686053614
2635,6659.357884163503,6659.357884163503,6659.357884163503
2636,7147.43061531054,7147.43061531054,7147.43061531054
2637,8795.019795259117,8795.019795259117,8795.019795259117
2638,9389.524597863312,9389.524597863312,9389.524597863312
2639,843.2484368208069,843.2484368208069,843.2484368208069
2640,8215.570226444774,8215.570226444774,8215.570226444774
2641,8484.469804177474,8484.469804177474,8484.469804177474
2642,7100.938746290372,7100.938746290372,7100.938746290372
2643,6667.9682998699,6667.9682998699,6667.9682998699
2644,6176.751789042545,6176.751789042545,6176.751789042545
2645,9122.667993953575,9122.667993953575,9122.667993953575
2646,6400.680105630654,6400.680105630654,6400.680105630654
2647,9296.96909140105,9296.96909140105,9296.96909140105
2648,774.1212560686146,774.1212560686146,774.1212560686146
2649,9119.278299703454,9119.278299703454,9119.278299703454
2650,8013.771158289513,8013.771158289513,8013.771158289513
2651,737.4379697768891,737.4379697768891,737.4379697768891
2652,757.6257367981093,757.6257367981093,757.6257367981093
2653,8730.9895488209,8730.9895488209,8730.9895488209
2654,7624.603832982921,7624.603832982921,7624.603832982921
2655,7944.161636713219,7944.161636713219,7944.161636713219
2656,8673.375354030895,8673.375354030895,8673.375354030895
2657,8233.450869694823,8233.450869694823,8233.450869694823
2658,9083.034361412354,9083.034361412354,9083.034361412354
2659,8935.376237335386,8935.376237335386,8935.376237335386
2660,9025.135658593013,9025.135658593013,9025.135658593013
2661,8921.659744624632,8921.659744624632,8921.659744624632
2662,8146.362441600694,8146.362441600694,8146.362441600694
2663,7245.791890949579,7245.791890949579,7245.791890949579
2664,8417.163886074437,8417.163886074437,8417.163886074437
2665,7535.103050994352,7535.103050994352,7535.103050994352
2666,8650.366049219849,8650.366049219849,8650.366049219849
2667,9256.720881697704,9256.720881697704,9256.720881697704
2668,8364.806965596914,8364.806965596914,8364.806965596914
2669,7327.336768895687,7327.336768895687,7327.336768895687
2670,9100.14000832685,9100.14000832685,9100.14000832685
2671,8262.5768072801,8262.5768072801,8262.5768072801
2672,8609.616174575078,8609.616174575078,8609.616174575078
2673,9587.50488810214,9587.50488810214,9587.50488810214
2674,7991.692476587606,7991.692476587606,7991.692476587606
2675,8207.733283901827,8207.733283901827,8207.733283901827
2676,8202.946900395667,8202.946900395667,8202.946900395667
2677,7483.846957794499,7483.846957794499,7483.846957794499
2678,9024.41505481402,9024.41505481402,9024.41505481402
2679,6989.359595660976,6989.359595660976,6989.359595660976
2680,8665.319987450826,8665.319987450826,8665.319987450826
2681,5635.784238579413,5635.784238579413,5635.784238579413
2682,8474.202409690852,8474.202409690852,8474.202409690852
2683,8615.05033541117,8615.05033541117,8615.05033541117
2684,8768.776716049399,8768.776716049399,8768.776716049399
2685,7318.490753838687,7318.490753838687,7318.490753838687
2686,10162.620428560613,10162.620428560613,10162.620428560613
2687,9120.301399058517,9120.301399058517,9120.301399058517
2688,8044.199977150177,8044.199977150177,8044.199977150177
2689,7340.057386754471,7340.057386754471,7340.057386754471
2690,8145.994200083831,8145.994200083831,8145.994200083831
2691,9242.279311912984,9242.279311912984,9242.279311912984
2692,9526.465541990518,9526.465541990518,9526.465541990518
2693,9261.558086979523,9261.558086979523,9261.558086979523
2694,7885.0577403584,7885.0577403584,7885.0577403584
2695,7446.706310300865,7446.706310300865,7446.706310300865
2696,7503.714403601578,7503.714403601578,7503.714403601578
2697,7791.985887841114,7791.985887841114,7791.985887841114
2698,9218.685841106852,9218.685841106852,9218.685841106852
2699,8828.047635507452,8828.047635507452,8828.047635507452
2700,9345.299581688585,9345.299581688585,9345.299581688585
2701,9450.82609210683,9450.82609210683,9450.82609210683
2702,8508.561545565395,8508.561545565395,8508.561545565395
2703,8622.484470877562,8622.484470877562,8622.484470877562
2704,8776.221597025666,8776.221597025666,8776.221597025666
2705,8193.268425535594,8193.268425535594,8193.268425535594
2706,6587.746997912458,6587.746997912458,6587.746997912458
2707,8420.731225661957,8420.731225661957,8420.731225661957
2708,8811.355135192245,8811.355135192245,8811.355135192245
2709,8372.400101756139,8372.400101756139,8372.400101756139
2710,8059.294522077381,8059.294522077381,8059.294522077381
2711,9196.905853230968,9196.905853230968,9196.905853230968
2712,8873.217991869082,8873.217991869082,8873.217991869082
2713,8250.981520798427,8250.981520798427,8250.981520798427
2714,6082.944369551245,6082.944369551245,6082.944369551245
2715,8539.987054381276,8539.987054381276,8539.987054381276
2716,8360.76057091095,8360.76057091095,8360.76057091095
2717,8314.72817568893,8314.72817568893,8314.72817568893
2718,6902.3382085764815,6902.3382085764815,6902.3382085764815
2719,8645.397700045023,8645.397700045023,8645.397700045023
2720,8975.541819656064,8975.541819656064,8975.541819656064
2721,7839.86349224313,7839.86349224313,7839.86349224313
2722,7459.145533755568,7459.145533755568,7459.145533755568
2723,8283.236708550314,8283.236708550314,8283.236708550314
2724,7309.84853606191,7309.84853606191,7309.84853606191
2725,5303.100923079962,5303.100923079962,5303.100923079962
2726,7961.6613200269285,7961.6613200269285,7961.6613200269285
2727,8704.706142488714,8704.706142488714,8704.706142488714
2728,7878.3224872331675,7878.3224872331675,7878.3224872331675
2729,8131.515012178433,8131.515012178433,8131.515012178433
2730,8256.837263130778,8256.837263130778,8256.837263130778
2731,8207.26798637908,8207.26798637908,8207.26798637908
2732,8563.09215246607,8563.09215246607,8563.09215246607
2733,7558.222151830793,7558.222151830793,7558.222151830793
2734,8111.79050834589,8111.79050834589,8111.79050834589
2735,8128.883298692524,8128.883298692524,8128.883298692524
2736,6871.944008563195,6871.944008563195,6871.944008563195
2737,7423.912606314436,7423.912606314436,7423.912606314436
2738,8408.638735111832,8408.638735111832,8408.638735111832
2739,10154.023075065083,10154.023075065083,10154.023075065083
2740,9685.580355975037,9685.580355975037,9685.580355975037
2741,7744.766315149172,7744.766315149172,7744.766315149172
2742,8858.077454629076,8858.077454629076,8858.077454629076
2743,7855.588904178157,7855.588904178157,7855.588904178157
2744,8632.758830974186,8632.758830974186,8632.758830974186
2745,7903.659810641959,7903.659810641959,7903.659810641959
2746,8344.20876935421,8344.20876935421,8344.20876935421
2747,8797.45782462508,8797.45782462508,8797.45782462508
2748,7719.598726391313,7719.598726391313,7719.598726391313
2749,8802.289834251313,8802.289834251313,8802.289834251313
2750,7627.589582237556,7627.589582237556,7627.589582237556
2751,9135.422872266885,9135.422872266885,9135.422872266885
2752,7751.44991899568,7751.44991899568,7751.44991899568
2753,8235.219003847285,8235.219003847285,8235.219003847285
2754,7670.454231863791,7670.454231863791,7670.454231863791
2755,8259.020420799814,8259.020420799814,8259.020420799814
2756,9305.00566753904,9305.00566753904,9305.00566753904
2757,9175.930953175333,9175.930953175333,9175.930953175333
2758,9713.904588149173,9713.904588149173,9713.904588149173
2759,7920.190115515178,7920.190115515178,7920.190115515178
2760,7772.845319200341,7772.845319200341,7772.845319200341
2761,9086.72076051178,9086.72076051178,9086.72076051178
2762,8657.244669303838,8657.244669303838,8657.244669303838
2763,8614.629864277596,8614.629864277596,8614.629864277596
2764,6689.207445141982,6689.207445141982,6689.207445141982
2765,7473.981898150632,7473.981898150632,7473.981898150632
2766,7304.64359360588,7304.64359360588,7304.64359360588
2767,9538.366130954584,9538.366130954584,9538.366130954584
2768,8949.719273264758,8949.719273264758,8949.719273264758
2769,9153.087450478117,9153.087450478117,9153.087450478117
2770,8178.812928779993,8178.812928779993,8178.812928779993
2771,8646.778513950712,8646.778513950712,8646.778513950712
2772,9387.516793838071,9387.516793838071,9387.516793838071
2773,8164.056580479298,8164.056580479298,8164.056580479298
2774,7454.161410869158,7454.161410869158,7454.161410869158
2775,7853.7406508688555,7853.7406508688555,7853.7406508688555
2776,8851.605761522116,8851.605761522116,8851.605761522116
2777,9606.558222448873,9606.558222448873,9606.558222448873
2778,8552.273231446454,8552.273231446454,8552.273231446454
2779,6216.811761129794,6216.811761129794,6216.811761129794
2780,8214.512216510308,8214.512216510308,8214.512216510308
2781,7805.393660772646,7805.393660772646,7805.393660772646
2782,8511.259347676527,8511.259347676527,8511.259347676527
2783,8848.207881248387,8848.207881248387,8848.207881248387
2784,8180.80957806447,8180.80957806447,8180.80957806447
2785,7000.17025891048,7000.17025891048,7000.17025891048
2786,8702.310427318102,8702.310427318102,8702.310427318102
2787,7991.028328209569,7991.028328209569,7991.028328209569
2788,10002.303138464835,10002.303138464835,10002.303138464835
2789,8914.530475680478,8914.530475680478,8914.530475680478
2790,9303.651837873336,9303.651837873336,9303.651837873336
2791,8347.841619798108,8347.841619798108,8347.841619798108
2792,9258.949227373068,9258.949227373068,9258.949227373068
2793,8477.0959675756,8477.0959675756,8477.0959675756
2794,7842.540483885693,7842.540483885693,7842.540483885693
2795,9795.689246592865,9795.689246592865,9795.689246592865
2796,8310.85336569549,8310.85336569549,8310.85336569549
2797,9259.298542969833,9259.298542969833,9259.298542969833
2798,9203.830056787743,9203.830056787743,9203.830056787743
2799,9302.154014088701,9302.154014088701,9302.154014088701
2800,9259.71110200025,9259.71110200025,9259.71110200025
2801,9211.79854711994,9211.79854711994,9211.79854711994
2802,8474.28601081047,8474.28601081047,8474.28601081047
2803,9290.734711271185,9290.734711271185,9290.734711271185
2804,8338.889542687544,8338.889542687544,8338.889542687544
2805,9479.573616788353,9479.573616788353,9479.573616788353
2806,8779.172583426622,8779.172583426622,8779.172583426622
2807,9357.431090001961,9357.431090001961,9357.431090001961
2808,9636.147148116224,9636.147148116224,9636.147148116224
2809,8686.142304160885,8686.142304160885,8686.142304160885
2810,8699.09959278992,8699.09959278992,8699.09959278992
2811,8867.862263190658,8867.862263190658,8867.862263190658
2812,7322.851784010316,7322.851784010316,7322.851784010316
2813,8267.626677720196,8267.626677720196,8267.626677720196
2814,8776.93001153918,8776.93001153918,8776.93001153918
2815,8988.371106404707,8988.371106404707,8988.371106404707
2816,9062.17351609735,9062.17351609735,9062.17351609735
2817,7388.157234485899,7388.157234485899,7388.157234485899
2818,8797.235583706317,8797.235583706317,8797.235583706317
2819,7896.529783044486,7896.529783044486,7896.529783044486
2820,7725.889173869207,7725.889173869207,7725.889173869207
2821,8094.970329524658,8094.970329524658,8094.970329524658
2822,7050.087402051736,7050.087402051736,7050.087402051736
2823,8809.059958466863,8809.059958466863,8809.059958466863
2824,8971.835733036243,8971.835733036243,8971.835733036243
2825,8231.22599439046,8231.22599439046,8231.22599439046
2826,9991.02614319029,9991.02614319029,9991.02614319029
2827,9403.222434792699,9403.222434792699,9403.222434792699
2828,8382.08950656537,8382.08950656537,8382.08950656537
2829,7745.0968463059935,7745.0968463059935,7745.0968463059935
2830,9401.723252313235,9401.723252313235,9401.723252313235
2831,8415.528376744227,8415.528376744227,8415.528376744227
2832,9207.197380662808,9207.197380662808,9207.197380662808
2833,9839.318083101443,9839.318083101443,9839.318083101443
2834,8855.864391868627,8855.864391868627,8855.864391868627
2835,8329.757396311994,8329.757396311994,8329.757396311994
2836,10428.85028678545,10428.85028678545,10428.85028678545
2837,9171.052200660022,9171.052200660022,9171.052200660022
2838,10297.37288162007,10297.37288162007,10297.37288162007
2839,9288.437474679175,9288.437474679175,9288.437474679175
2840,9323.720737784368,9323.720737784368,9323.720737784368
2841,8738.506682617868,8738.506682617868,8738.506682617868
2842,7712.926051421695,7712.926051421695,7712.926051421695
2843,8145.728983811782,8145.728983811782,8145.728983811782
2844,9071.19792680892,9071.19792680892,9071.19792680892
2845,9060.991370720081,9060.991370720081,9060.991370720081
2846,9354.377434035165,9354.377434035165,9354.377434035165
2847,9808.20895716669,9808.20895716669,9808.20895716669
2848,9144.090883800678,9144.090883800678,9144.090883800678
2849,7345.645847668901,7345.645847668901,7345.645847668901
2850,9483.205096019563,9483.205096019563,9483.205096019563
2851,6580.365535066696,6580.365535066696,6580.365535066696
2852,10205.850755820884,10205.850755820884,10205.850755820884
2853,9066.397983071705,9066.397983071705,9066.397983071705
2854,7302.511543553565,7302.511543553565,7302.511543553565
2855,10070.830002157214,10070.830002157214,10070.830002157214
2856,8314.69329970003,8314.69329970003,8314.69329970003
2857,8137.161241430181,8137.161241430181,8137.161241430181
2858,7619.538151350549,7619.538151350549,7619.538151350549
2859,9624.52984392606,9624.52984392606,9624.52984392606
2860,7850.871836054756,7850.871836054756,7850.871836054756
2861,5812.359234955077,5812.359234955077,5812.359234955077
2862,8195.35814687453,8195.35814687453,8195.35814687453
2863,9050.702857578362,9050.702857578362,9050.702857578362
2864,9073.031160483673,9073.031160483673,9073.031160483673
2865,8526.895255376998,8526.895255376998,8526.895255376998
2866,8972.001285404773,8972.001285404773,8972.001285404773
2867,804.3092507410579,804.3092507410579,804.3092507410579
2868,10038.433733757052,10038.433733757052,10038.433733757052
2869,8603.450612912886,8603.450612912886,8603.450612912886
2870,8499.289667694044,8499.289667694044,8499.289667694044
2871,10595.238962489197,10595.238962489197,10595.238962489197
2872,9144.425096581406,9144.425096581406,9144.425096581406
2873,7627.386395918533,7627.386395918533,7627.386395918533
2874,9153.350793385242,9153.350793385242,9153.350793385242
2875,9335.471575681653,9335.471575681653,9335.471575681653
2876,10768.273831307459,10768.273831307459,10768.273831307459
2877,5616.1312942502545,5616.1312942502545,5616.1312942502545
2878,9300.364646363303,9300.364646363303,9300.364646363303
2879,8363.56630635227,8363.56630635227,8363.56630635227
2880,9647.65527845322,9647.65527845322,9647.65527845322
2881,8859.761584303835,8859.761584303835,8859.761584303835
2882,9984.963845786348,9984.963845786348,9984.963845786348
2883,8967.41181403736,8967.41181403736,8967.41181403736
2884,9322.503100651242,9322.503100651242,9322.503100651242
2885,9805.839018632378,9805.839018632378,9805.839018632378
2886,8956.867601404192,8956.867601404192,8956.867601404192
2887,9645.96521811389,9645.96521811389,9645.96521811389
2888,9452.961629927491,9452.961629927491,9452.961629927491
2889,9939.235508449572,9939.235508449572,9939.235508449572
2890,9392.306842477023,9392.306842477023,9392.306842477023
2891,9590.67340884604,9590.67340884604,9590.67340884604
2892,8459.128271823372,8459.128271823372,8459.128271823372
2893,8995.301874087852,8995.301874087852,8995.301874087852
2894,8860.72727835377,8860.72727835377,8860.72727835377
2895,9018.47761759194,9018.47761759194,9018.47761759194
2896,10926.895154858224,10926.895154858224,10926.895154858224
2897,9478.586865454903,9478.586865454903,9478.586865454903
2898,8828.637404381394,8828.637404381394,8828.637404381394
2899,9731.585854992602,9731.585854992602,9731.585854992602
2900,9344.947135916891,9344.947135916891,9344.947135916891
2901,11405.035769243876,11405.035769243876,11405.035769243876
2902,10243.823855769677,10243.823855769677,10243.823855769677
2903,7881.348793168833,7881.348793168833,7881.348793168833
2904,5944.010038233861,5944.010038233861,5944.010038233861
2905,8561.948436543751,8561.948436543751,8561.948436543751
2906,9783.598879262561,9783.598879262561,9783.598879262561
2907,9738.577029254122,9738.577029254122,9738.577029254122
2908,9583.244247034638,9583.244247034638,9583.244247034638
2909,9136.39453074312,9136.39453074312,9136.39453074312
2910,8468.309902411596,8468.309902411596,8468.309902411596
2911,6357.494160164187,6357.494160164187,6357.494160164187
2912,9421.577212551962,9421.577212551962,9421.577212551962
2913,9767.690106016444,9767.690106016444,9767.690106016444
2914,8919.248097160667,8919.248097160667,8919.248097160667
2915,9437.20358404064,9437.20358404064,9437.20358404064
2916,9905.363572661603,9905.363572661603,9905.363572661603
2917,9493.427225529373,9493.427225529373,9493.427225529373
2918,10001.883867812669,10001.883867812669,10001.883867812669
2919,8399.832385397805,8399.832385397805,8399.832385397805
2920,7277.173694779401,7277.173694779401,7277.173694779401
2921,7321.335128499359,7321.335128499359,7321.335128499359
2922,9606.830398822567,9606.830398822567,9606.830398822567
2923,9851.301848174877,9851.301848174877,9851.301848174877
2924,9558.713379221937,9558.713379221937,9558.713379221937
2925,8021.134551276824,8021.134551276824,8021.134551276824
2926,9584.737714277426,9584.737714277426,9584.737714277426
2927,8326.304367675859,8326.304367675859,8326.304367675859
2928,8896.978206898266,8896.978206898266,8896.978206898266
2929,7979.386513340726,7979.386513340726,7979.386513340726
2930,8894.702684791702,8894.702684791702,8894.702684791702
2931,9167.92651941662,9167.92651941662,9167.92651941662
2932,9910.96744239711,9910.96744239711,9910.96744239711
2933,8918.136893232442,8918.136893232442,8918.136893232442
2934,10197.026804495748,10197.026804495748,10197.026804495748
2935,7871.5818994390875,7871.5818994390875,7871.5818994390875
2936,10133.882217201777,10133.882217201777,10133.882217201777
2937,8895.832623134174,8895.832623134174,8895.832623134174
2938,9691.116813256736,9691.116813256736,9691.116813256736
2939,9234.496275713986,9234.496275713986,9234.496275713986
2940,13458.594673865528,13458.594673865528,13458.594673865528
2941,8995.8545362387,8995.8545362387,8995.8545362387
2942,8492.41057970618,8492.41057970618,8492.41057970618
2943,9107.820442034837,9107.820442034837,9107.820442034837
2944,9492.955111278763,9492.955111278763,9492.955111278763
2945,12653.016383252327,12653.016383252327,12653.016383252327
2946,10126.76980148315,10126.76980148315,10126.76980148315
2947,9702.175862594759,9702.175862594759,9702.175862594759
2948,8109.8350597416475,8109.8350597416475,8109.8350597416475
2949,9267.593376479339,9267.593376479339,9267.593376479339
2950,9085.295168927138,9085.295168927138,9085.295168927138
2951,8859.517909289121,8859.517909289121,8859.517909289121
2952,11101.692526009692,11101.692526009692,11101.692526009692
2953,10429.49183907297,10429.49183907297,10429.49183907297
2954,9858.986638427234,9858.986638427234,9858.986638427234
2955,9207.45397702871,9207.45397702871,9207.45397702871
2956,10247.14772666271,10247.14772666271,10247.14772666271
2957,9837.856902185304,9837.856902185304,9837.856902185304
2958,7817.386575288194,7817.386575288194,7817.386575288194
2959,10166.28884078571,10166.28884078571,10166.28884078571
2960,10196.925932242355,10196.925932242355,10196.925932242355
2961,11357.960406826993,11357.960406826993,11357.960406826993
2962,8274.348193773418,8274.348193773418,8274.348193773418
2963,8626.150045273405,8626.150045273405,8626.150045273405
2964,9809.168454813915,9809.168454813915,9809.168454813915
2965,9178.607653385781,9178.607653385781,9178.607653385781
2966,7080.845843564047,7080.845843564047,7080.845843564047
2967,10042.451318291236,10042.451318291236,10042.451318291236
2968,7629.235790477149,7629.235790477149,7629.235790477149
2969,8925.40485903156,8925.40485903156,8925.40485903156
2970,9880.38916683952,9880.38916683952,9880.38916683952
2971,9610.86829877385,9610.86829877385,9610.86829877385
2972,13746.857336727488,13746.857336727488,13746.857336727488
