run_name,metric,tokens,value
"WSD, decay 20%",hellaswag,12582912000.0,0.4071898028281219
"WSD, decay 20%",hellaswag,14155776000.0,0.41565425214100776
"WSD, decay 20%",hellaswag,15728640000.0,0.4252141007767377
"WSD, decay 20%",hellaswag,17301504000.0,0.43218482374029077
"WSD, decay 20%",hellaswag,18874368000.0,0.4357697669786895
"WSD, decay 20%",hellaswag,20447232000.0,0.4409480183230432
"WSD, decay 20%",hellaswag,22020096000.0,0.44761999601672975
"WSD, decay 20%",hellaswag,23592960000.0,0.4519020115514838
"WSD, decay 20%",hellaswag,25165824000.0,0.45518820952001593
"WSD, decay 20%",hellaswag,26738688000.0,0.45937064329814775
"WSD, decay 20%",hellaswag,28311552000.0,0.46415056761601275
"WSD, decay 20%",hellaswag,29884416000.0,0.46255725951005777
"WSD, decay 20%",hellaswag,31457280000.0,0.466938856801434
"WSD, decay 20%",hellaswag,33030144000.0,0.47082254530969925
"WSD, decay 20%",hellaswag,34603008000.0,0.47470623381796456
"WSD, decay 20%",hellaswag,36175872000.0,0.47171878111929894
"WSD, decay 20%",hellaswag,44040192000.0,0.504779924317865
"WSD, decay 20%",hellaswag,47185920000.0,0.5143397729535949
"WSD, decay 20%",hellaswag,47185920000.0,0.5143397729535949
"WSD, decay 20%",mmlu,1572864000.0,0.25287478084775705
"WSD, decay 20%",mmlu,3145728000.0,0.2724827426617384
"WSD, decay 20%",mmlu,4718592000.0,0.28022690975177966
"WSD, decay 20%",mmlu,6291456000.0,0.28275629040934613
"WSD, decay 20%",mmlu,7864320000.0,0.29169772353486567
"WSD, decay 20%",mmlu,9437184000.0,0.2964087062216924
"WSD, decay 20%",mmlu,11010048000.0,0.30226383652053956
"WSD, decay 20%",mmlu,12582912000.0,0.29841229725891494
"WSD, decay 20%",mmlu,14155776000.0,0.30540845592680416
"WSD, decay 20%",mmlu,15728640000.0,0.30282624769817434
"WSD, decay 20%",mmlu,17301504000.0,0.3082253391988005
"WSD, decay 20%",mmlu,18874368000.0,0.31138196541480123
"WSD, decay 20%",mmlu,20447232000.0,0.3125972782989498
"WSD, decay 20%",mmlu,22020096000.0,0.30971651723423926
"WSD, decay 20%",mmlu,23592960000.0,0.31579192183163746
"WSD, decay 20%",mmlu,25165824000.0,0.3155005823128882
"WSD, decay 20%",mmlu,26738688000.0,0.31649819702706283
"WSD, decay 20%",mmlu,28311552000.0,0.31475651970726554
"WSD, decay 20%",mmlu,29884416000.0,0.3166353304784474
"WSD, decay 20%",mmlu,31457280000.0,0.32655563695926054
"WSD, decay 20%",mmlu,33030144000.0,0.32660820183775374
"WSD, decay 20%",mmlu,34603008000.0,0.3202009716160467
"WSD, decay 20%",mmlu,36175872000.0,0.32618604012183133
"WSD, decay 20%",mmlu,44040192000.0,0.33483712154638245
"WSD, decay 20%",mmlu,47185920000.0,0.3378720742755928
"WSD, decay 20%",mmlu,47185920000.0,0.3378720742755928
"WSD, decay 20%",arc,1572864000.0,0.2923647740200641
"WSD, decay 20%",arc,3145728000.0,0.3381734006734007
"WSD, decay 20%",arc,4718592000.0,0.36665144045690123
"WSD, decay 20%",arc,6291456000.0,0.3693181818181818
"WSD, decay 20%",arc,7864320000.0,0.3879056492111099
"WSD, decay 20%",arc,9437184000.0,0.40400233851599043
"WSD, decay 20%",arc,11010048000.0,0.4046451431263718
