consumed_tokens,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step__MIN,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step__MAX,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss__MIN,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss__MAX,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step__MIN,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step__MAX,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss__MIN,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss__MAX
296410152960,,,,,,,125635,125635,125635,2.2768261432647705,2.2768261432647705,2.2768261432647705
296429027328,,,,,,,125643,125643,125643,2.2915866374969482,2.2915866374969482,2.2915866374969482
296473853952,,,,,,,125662,125662,125662,2.3092615604400635,2.3092615604400635,2.3092615604400635
296476213248,,,,,,,125663,125663,125663,2.2834525108337402,2.2834525108337402,2.2834525108337402
296485650432,,,,,,,125667,125667,125667,2.305992841720581,2.305992841720581,2.305992841720581
296570585088,,,,,,,125703,125703,125703,2.300506830215454,2.300506830215454,2.300506830215454
296624848896,,,,,,,125726,125726,125726,2.2884299755096436,2.2884299755096436,2.2884299755096436
296693268480,,,,,,,125755,125755,125755,2.2721190452575684,2.2721190452575684,2.2721190452575684
296712142848,,,,,,,125763,125763,125763,2.2781434059143066,2.2781434059143066,2.2781434059143066
296716861440,,,,,,,125765,125765,125765,2.27329421043396,2.27329421043396,2.27329421043396
296808873984,,,,,,,125804,125804,125804,2.2737929821014404,2.2737929821014404,2.2737929821014404
296825389056,,,,,,,125811,125811,125811,2.29270339012146,2.29270339012146,2.29270339012146
296891449344,,,,,,,125839,125839,125839,2.287477731704712,2.287477731704712,2.287477731704712
296907964416,,,,,,,125846,125846,125846,2.3049187660217285,2.3049187660217285,2.3049187660217285
296922120192,,,,,,,125852,125852,125852,2.2916667461395264,2.2916667461395264,2.2916667461395264
297002336256,,,,,,,125886,125886,125886,2.3115482330322266,2.3115482330322266,2.3115482330322266
297025929216,,,,,,,125896,125896,125896,2.289374589920044,2.289374589920044,2.289374589920044
297070755840,,,,,,,125915,125915,125915,2.263991594314575,2.263991594314575,2.263991594314575
297150971904,,,,,,,125949,125949,125949,2.279829740524292,2.279829740524292,2.279829740524292
297162768384,,,,,,,125954,125954,125954,2.303128957748413,2.303128957748413,2.303128957748413
297250062336,,,,,,,125991,125991,125991,2.291693687438965,2.291693687438965,2.291693687438965
297264218112,,,,,,,125997,125997,125997,2.2888143062591553,2.2888143062591553,2.2888143062591553
297287811072,,,,,,,126007,126007,126007,2.3125884532928467,2.3125884532928467,2.3125884532928467
297337356288,,,,,,,126028,126028,126028,2.277393102645874,2.277393102645874,2.277393102645874
297389260800,,,,,,,126050,126050,126050,2.272286891937256,2.272286891937256,2.272286891937256
297431728128,,,,,,,126068,126068,126068,2.311915874481201,2.311915874481201,2.311915874481201
297485991936,,,,,,,126091,126091,126091,2.290980100631714,2.290980100631714,2.290980100631714
297500147712,,,,,,,126097,126097,126097,2.3184425830841064,2.3184425830841064,2.3184425830841064
297516662784,,,,,,,126104,126104,126104,2.302654266357422,2.302654266357422,2.302654266357422
297528459264,,,,,,,126109,126109,126109,2.275203227996826,2.275203227996826,2.275203227996826
297533177856,,,,,,,126111,126111,126111,2.280413866043091,2.280413866043091,2.280413866043091
297552052224,,,,,,,126119,126119,126119,2.290116548538208,2.290116548538208,2.290116548538208
297594519552,,,,,,,126137,126137,126137,2.2640199661254883,2.2640199661254883,2.2640199661254883
297625190400,,,,,,,126150,126150,126150,2.309657335281372,2.309657335281372,2.309657335281372
297648783360,,,,,,,126160,126160,126160,2.288961410522461,2.288961410522461,2.288961410522461
297686532096,,,,,,,126176,126176,126176,2.318547248840332,2.318547248840332,2.318547248840332
297809215488,,,,,,,126228,126228,126228,2.309309482574463,2.309309482574463,2.309309482574463
297813934080,,,,,,,126230,126230,126230,2.278839349746704,2.278839349746704,2.278839349746704
297835167744,,,,,,,126239,126239,126239,2.2980339527130127,2.2980339527130127,2.2980339527130127
297856401408,,,,,,,126248,126248,126248,2.3222599029541016,2.3222599029541016,2.3222599029541016
297865838592,,,,,,,126252,126252,126252,2.2768607139587402,2.2768607139587402,2.2768607139587402
297875275776,,,,,,,126256,126256,126256,2.3008015155792236,2.3008015155792236,2.3008015155792236
297879994368,,,,,,,126258,126258,126258,2.267394781112671,2.267394781112671,2.267394781112671
297882353664,,,,,,,126259,126259,126259,2.310933828353882,2.310933828353882,2.310933828353882
297946054656,,,,,,,126286,126286,126286,2.2726306915283203,2.2726306915283203,2.2726306915283203
297964929024,,,,,,,126294,126294,126294,2.2906076908111572,2.2906076908111572,2.2906076908111572
297988521984,,,,,,,126304,126304,126304,2.2925894260406494,2.2925894260406494,2.2925894260406494
297995599872,,,,,,,126307,126307,126307,2.2788355350494385,2.2788355350494385,2.2788355350494385
298002677760,,,,,,,126310,126310,126310,2.3022735118865967,2.3022735118865967,2.3022735118865967
298035707904,,,,,,,126324,126324,126324,2.318765163421631,2.318765163421631,2.318765163421631
298049863680,,,,,,,126330,126330,126330,2.283083438873291,2.283083438873291,2.283083438873291
298071097344,,,,,,,126339,126339,126339,2.2599072456359863,2.2599072456359863,2.2599072456359863
298118283264,,,,,,,126359,126359,126359,2.280858278274536,2.280858278274536,2.280858278274536
298177265664,,,,,,,126384,126384,126384,2.2700424194335938,2.2700424194335938,2.2700424194335938
298191421440,,,,,,,126390,126390,126390,2.2799956798553467,2.2799956798553467,2.2799956798553467
298224451584,,,,,,,126404,126404,126404,2.291501045227051,2.291501045227051,2.291501045227051
298236248064,,,,,,,126409,126409,126409,2.284679651260376,2.284679651260376,2.284679651260376
298240966656,,,,,,,126411,126411,126411,2.291825532913208,2.291825532913208,2.291825532913208
298245685248,,,,,,,126413,126413,126413,2.274524450302124,2.274524450302124,2.274524450302124
298255122432,,,,,,,126417,126417,126417,2.2912919521331787,2.2912919521331787,2.2912919521331787
298290511872,,,,,,,126432,126432,126432,2.277174234390259,2.277174234390259,2.277174234390259
298321182720,,,,,,,126445,126445,126445,2.3213322162628174,2.3213322162628174,2.3213322162628174
298340057088,,,,,,,126453,126453,126453,2.2901558876037598,2.2901558876037598,2.2901558876037598
298420273152,,,,,,,126487,126487,126487,2.3251962661743164,2.3251962661743164,2.3251962661743164
298455662592,,,,,,,126502,126502,126502,2.278980016708374,2.278980016708374,2.278980016708374
298481614848,,,,,,,126513,126513,126513,2.2706241607666016,2.2706241607666016,2.2706241607666016
298585423872,,,,,,,126557,126557,126557,2.271113872528076,2.271113872528076,2.271113872528076
298587783168,,,,,,,126558,126558,126558,2.3137645721435547,2.3137645721435547,2.3137645721435547
298620813312,,,,,,,126572,126572,126572,2.2838964462280273,2.2838964462280273,2.2838964462280273
298660921344,,,,,,,126589,126589,126589,2.2956204414367676,2.2956204414367676,2.2956204414367676
298686873600,,,,,,,126600,126600,126600,2.279799222946167,2.279799222946167,2.279799222946167
298731700224,,,,,,,126619,126619,126619,2.2955780029296875,2.2955780029296875,2.2955780029296875
298752933888,,,,,,,126628,126628,126628,2.2775516510009766,2.2775516510009766,2.2775516510009766
298757652480,,,,,,,126630,126630,126630,2.2975378036499023,2.2975378036499023,2.2975378036499023
298776526848,,,,,,,126638,126638,126638,2.297518730163574,2.297518730163574,2.297518730163574
298807197696,,,,,,,126651,126651,126651,2.288587808609009,2.288587808609009,2.288587808609009
298823712768,,,,,,,126658,126658,126658,2.294992446899414,2.294992446899414,2.294992446899414
298847305728,,,,,,,126668,126668,126668,2.295534372329712,2.295534372329712,2.295534372329712
298849665024,,,,,,,126669,126669,126669,2.2770657539367676,2.2770657539367676,2.2770657539367676
298856742912,,,,,,,126672,126672,126672,2.288215160369873,2.288215160369873,2.288215160369873
298873257984,,,,,,,126679,126679,126679,2.26845121383667,2.26845121383667,2.26845121383667
298899210240,,,,,,,126690,126690,126690,2.262943744659424,2.262943744659424,2.262943744659424
298944036864,,,,,,,126709,126709,126709,2.2964274883270264,2.2964274883270264,2.2964274883270264
298986504192,,,,,,,126727,126727,126727,2.2889018058776855,2.2889018058776855,2.2889018058776855
299092672512,,,,,,,126772,126772,126772,2.266770362854004,2.266770362854004,2.266770362854004
299135139840,,,,,,,126790,126790,126790,2.3081037998199463,2.3081037998199463,2.3081037998199463
299149295616,,,,,,,126796,126796,126796,2.294229030609131,2.294229030609131,2.294229030609131
299163451392,,,,,,,126802,126802,126802,2.27470326423645,2.27470326423645,2.27470326423645
299184685056,,,,,,,126811,126811,126811,2.303896903991699,2.303896903991699,2.303896903991699
299189403648,,,,,,,126813,126813,126813,2.2813215255737305,2.2813215255737305,2.2813215255737305
299210637312,,,,,,,126822,126822,126822,2.2835965156555176,2.2835965156555176,2.2835965156555176
299217715200,,,,,,,126825,126825,126825,2.296879291534424,2.296879291534424,2.296879291534424
299246026752,,,,,,,126837,126837,126837,2.2673888206481934,2.2673888206481934,2.2673888206481934
299279056896,,,,,,,126851,126851,126851,2.305870532989502,2.305870532989502,2.305870532989502
299319164928,,,,,,,126868,126868,126868,2.2884254455566406,2.2884254455566406,2.2884254455566406
299321524224,,,,,,,126869,126869,126869,2.292530059814453,2.292530059814453,2.292530059814453
299338039296,,,,,,,126876,126876,126876,2.3103091716766357,2.3103091716766357,2.3103091716766357
299361632256,,,,,,,126886,126886,126886,2.281078338623047,2.281078338623047,2.281078338623047
299380506624,,,,,,,126894,126894,126894,2.2826988697052,2.2826988697052,2.2826988697052
299385225216,,,,,,,126896,126896,126896,2.2826240062713623,2.2826240062713623,2.2826240062713623
299434770432,,,,,,,126917,126917,126917,2.3085296154022217,2.3085296154022217,2.3085296154022217
299444207616,,,,,,,126921,126921,126921,2.2942707538604736,2.2942707538604736,2.2942707538604736
299519705088,,,,,,,126953,126953,126953,2.2784149646759033,2.2784149646759033,2.2784149646759033
299522064384,,,,,,,126954,126954,126954,2.2983622550964355,2.2983622550964355,2.2983622550964355
299531501568,,,,,,,126958,126958,126958,2.289301872253418,2.289301872253418,2.289301872253418
299599921152,,,,,,,126987,126987,126987,2.2724804878234863,2.2724804878234863,2.2724804878234863
299623514112,,,,,,,126997,126997,126997,2.306640863418579,2.306640863418579,2.306640863418579
299630592000,,,,,,,127000,127000,127000,2.290322780609131,2.290322780609131,2.290322780609131
299661262848,,,,,,,127013,127013,127013,2.2961742877960205,2.2961742877960205,2.2961742877960205
299665981440,,,,,,,127015,127015,127015,2.2996866703033447,2.2996866703033447,2.2996866703033447
299691933696,,,,,,,127026,127026,127026,2.291889190673828,2.291889190673828,2.291889190673828
299703730176,,,,,,,127031,127031,127031,2.3222031593322754,2.3222031593322754,2.3222031593322754
299734401024,,,,,,,127044,127044,127044,2.2905595302581787,2.2905595302581787,2.2905595302581787
299736760320,,,,,,,127045,127045,127045,2.2820327281951904,2.2820327281951904,2.2820327281951904
299765071872,,,,,,,127057,127057,127057,2.2951393127441406,2.2951393127441406,2.2951393127441406
299767431168,,,,,,,127058,127058,127058,2.316004753112793,2.316004753112793,2.316004753112793
299826413568,,,,,,,127083,127083,127083,2.303311824798584,2.303311824798584,2.303311824798584
299831132160,,,,,,,127085,127085,127085,2.2950918674468994,2.2950918674468994,2.2950918674468994
299908988928,,,,,,,127118,127118,127118,2.2841436862945557,2.2841436862945557,2.2841436862945557
299920785408,,,,,,,127123,127123,127123,2.3112905025482178,2.3112905025482178,2.3112905025482178
300095373312,,,,,,,127197,127197,127197,2.2784647941589355,2.2784647941589355,2.2784647941589355
300118966272,,,,,,,127207,127207,127207,2.298595666885376,2.298595666885376,2.298595666885376
300126044160,,,,,,,127210,127210,127210,2.307757616043091,2.307757616043091,2.307757616043091
300140199936,,,,,,,127216,127216,127216,2.313645601272583,2.313645601272583,2.313645601272583
300156715008,,,,,,,127223,127223,127223,2.267092704772949,2.267092704772949,2.267092704772949
300180307968,,,,,,,127233,127233,127233,2.2935914993286133,2.2935914993286133,2.2935914993286133
300236931072,,,,,,,127257,127257,127257,2.3031177520751953,2.3031177520751953,2.3031177520751953
300279398400,,,,,,,127275,127275,127275,2.3019649982452393,2.3019649982452393,2.3019649982452393
300291194880,,,,,,,127280,127280,127280,2.2901997566223145,2.2901997566223145,2.2901997566223145
300298272768,,,,,,,127283,127283,127283,2.291506767272949,2.291506767272949,2.291506767272949
300395003904,,,,,,,127324,127324,127324,2.2858822345733643,2.2858822345733643,2.2858822345733643
300416237568,,,,,,,127333,127333,127333,2.270503520965576,2.270503520965576,2.270503520965576
300453986304,,,,,,,127349,127349,127349,2.285766839981079,2.285766839981079,2.285766839981079
300461064192,,,,,,,127352,127352,127352,2.2637839317321777,2.2637839317321777,2.2637839317321777
300465782784,,,,,,,127354,127354,127354,2.261056423187256,2.261056423187256,2.261056423187256
300512968704,,,,,,,127374,127374,127374,2.2736775875091553,2.2736775875091553,2.2736775875091553
300517687296,,,,,,,127376,127376,127376,2.2928130626678467,2.2928130626678467,2.2928130626678467
300522405888,,,,,,,127378,127378,127378,2.2804553508758545,2.2804553508758545,2.2804553508758545
300550717440,,,,,,,127390,127390,127390,2.2953906059265137,2.2953906059265137,2.2953906059265137
300588466176,,,,,,,127406,127406,127406,2.284844398498535,2.284844398498535,2.284844398498535
300595544064,,,,,,,127409,127409,127409,2.2868916988372803,2.2868916988372803,2.2868916988372803
300623855616,,,,,,,127421,127421,127421,2.314718246459961,2.314718246459961,2.314718246459961
300628574208,,,,,,,127423,127423,127423,2.2636308670043945,2.2636308670043945,2.2636308670043945
300706430976,,,,,,,127456,127456,127456,2.2948801517486572,2.2948801517486572,2.2948801517486572
300713508864,,,,,,,127459,127459,127459,2.28922176361084,2.28922176361084,2.28922176361084
300732383232,,,,,,,127467,127467,127467,2.2607228755950928,2.2607228755950928,2.2607228755950928
300751257600,,,,,,,127475,127475,127475,2.301997184753418,2.301997184753418,2.301997184753418
300755976192,,,,,,,127477,127477,127477,2.2749602794647217,2.2749602794647217,2.2749602794647217
300805521408,,,,,,,127498,127498,127498,2.275954246520996,2.275954246520996,2.275954246520996
300836192256,,,,,,,127511,127511,127511,2.293637275695801,2.293637275695801,2.293637275695801
300855066624,,,,,,,127519,127519,127519,2.305495500564575,2.305495500564575,2.305495500564575
300859785216,,,,,,,127521,127521,127521,2.2946252822875977,2.2946252822875977,2.2946252822875977
300873940992,,,,,,,127527,127527,127527,2.2539727687835693,2.2539727687835693,2.2539727687835693
300932923392,,,,,,,127552,127552,127552,2.2955219745635986,2.2955219745635986,2.2955219745635986
300977750016,,,,,,,127571,127571,127571,2.2692458629608154,2.2692458629608154,2.2692458629608154
301006061568,,,,,,,127583,127583,127583,2.298672676086426,2.298672676086426,2.298672676086426
301072121856,,,,,,,127611,127611,127611,2.2844371795654297,2.2844371795654297,2.2844371795654297
301086277632,,,,,,,127617,127617,127617,2.3009889125823975,2.3009889125823975,2.3009889125823975
301194805248,,,,,,,127663,127663,127663,2.288386583328247,2.288386583328247,2.288386583328247
301206601728,,,,,,,127668,127668,127668,2.2914693355560303,2.2914693355560303,2.2914693355560303
301232553984,,,,,,,127679,127679,127679,2.269775390625,2.269775390625,2.269775390625
301241991168,,,,,,,127683,127683,127683,2.2815101146698,2.2815101146698,2.2815101146698
301291536384,,,,,,,127704,127704,127704,2.2911734580993652,2.2911734580993652,2.2911734580993652
301305692160,,,,,,,127710,127710,127710,2.271183967590332,2.271183967590332,2.271183967590332
301315129344,,,,,,,127714,127714,127714,2.289090871810913,2.289090871810913,2.289090871810913
301364674560,,,,,,,127735,127735,127735,2.2832436561584473,2.2832436561584473,2.2832436561584473
301369393152,,,,,,,127737,127737,127737,2.3057687282562256,2.3057687282562256,2.3057687282562256
301390626816,,,,,,,127746,127746,127746,2.296837568283081,2.296837568283081,2.296837568283081
301426016256,,,,,,,127761,127761,127761,2.3069233894348145,2.3069233894348145,2.3069233894348145
301468483584,,,,,,,127779,127779,127779,2.286250352859497,2.286250352859497,2.286250352859497
301560496128,,,,,,,127818,127818,127818,2.2830090522766113,2.2830090522766113,2.2830090522766113
301577011200,,,,,,,127825,127825,127825,2.268707513809204,2.268707513809204,2.268707513809204
301643071488,,,,,,,127853,127853,127853,2.2904932498931885,2.2904932498931885,2.2904932498931885
301718568960,,,,,,,127885,127885,127885,2.302100658416748,2.302100658416748,2.302100658416748
301720928256,,,,,,,127886,127886,127886,2.2981338500976562,2.2981338500976562,2.2981338500976562
301732724736,,,,,,,127891,127891,127891,2.305982828140259,2.305982828140259,2.305982828140259
301742161920,,,,,,,127895,127895,127895,2.308793544769287,2.308793544769287,2.308793544769287
301751599104,,,,,,,127899,127899,127899,2.3192336559295654,2.3192336559295654,2.3192336559295654
301756317696,,,,,,,127901,127901,127901,2.2933530807495117,2.2933530807495117,2.2933530807495117
301758676992,,,,,,,127902,127902,127902,2.3096108436584473,2.3096108436584473,2.3096108436584473
301775192064,,,,,,,127909,127909,127909,2.2938389778137207,2.2938389778137207,2.2938389778137207
301789347840,,,,,,,127915,127915,127915,2.2842588424682617,2.2842588424682617,2.2842588424682617
301796425728,,,,,,,127918,127918,127918,2.283459424972534,2.283459424972534,2.283459424972534
301824737280,,,,,,,127930,127930,127930,2.299290657043457,2.299290657043457,2.299290657043457
301890797568,,,,,,,127958,127958,127958,2.285717248916626,2.285717248916626,2.285717248916626
301914390528,,,,,,,127968,127968,127968,2.289034366607666,2.289034366607666,2.289034366607666
301992247296,,,,,,,128001,128001,128001,2.2991065979003906,2.2991065979003906,2.2991065979003906
301996965888,,,,,,,128003,128003,128003,2.304838180541992,2.304838180541992,2.304838180541992
302025277440,,,,,,,128015,128015,128015,2.282832622528076,2.282832622528076,2.282832622528076
302034714624,,,,,,,128019,128019,128019,2.268754005432129,2.268754005432129,2.268754005432129
302131445760,,,,,,,128060,128060,128060,2.299497127532959,2.299497127532959,2.299497127532959
302176272384,,,,,,,128079,128079,128079,2.3067524433135986,2.3067524433135986,2.3067524433135986
302228176896,,,,,,,128101,128101,128101,2.29764986038208,2.29764986038208,2.29764986038208
302331985920,,,,,,,128145,128145,128145,2.315553903579712,2.315553903579712,2.315553903579712
302419279872,,,,,,,128182,128182,128182,2.283672571182251,2.283672571182251,2.283672571182251
302431076352,,,,,,,128187,128187,128187,2.283074140548706,2.283074140548706,2.283074140548706
302497136640,,,,,,,128215,128215,128215,2.3005459308624268,2.3005459308624268,2.3005459308624268
302563196928,,,,,,,128243,128243,128243,2.2762343883514404,2.2762343883514404,2.2762343883514404
302579712000,,,,,,,128250,128250,128250,2.311767816543579,2.311767816543579,2.311767816543579
302612742144,,,,,,,128264,128264,128264,2.297121047973633,2.297121047973633,2.297121047973633
302652850176,,,,,,,128281,128281,128281,2.30434513092041,2.30434513092041,2.30434513092041
302692958208,,,,,,,128298,128298,128298,2.2808620929718018,2.2808620929718018,2.2808620929718018
302728347648,,,,,,,128313,128313,128313,2.264982223510742,2.264982223510742,2.264982223510742
302730706944,,,,,,,128314,128314,128314,2.2971842288970947,2.2971842288970947,2.2971842288970947
302754299904,,,,,,,128324,128324,128324,2.3095614910125732,2.3095614910125732,2.3095614910125732
302756659200,,,,,,,128325,128325,128325,2.286944627761841,2.286944627761841,2.286944627761841
302761377792,,,,,,,128327,128327,128327,2.2908828258514404,2.2908828258514404,2.2908828258514404
302829797376,,,,,,,128356,128356,128356,2.315999746322632,2.315999746322632,2.315999746322632
302834515968,,,,,,,128358,128358,128358,2.2912516593933105,2.2912516593933105,2.2912516593933105
302872264704,,,,,,,128374,128374,128374,2.264277935028076,2.264277935028076,2.264277935028076
302876983296,,,,,,,128376,128376,128376,2.2858612537384033,2.2858612537384033,2.2858612537384033
302924169216,,,,,,,128396,128396,128396,2.276075601577759,2.276075601577759,2.276075601577759
302931247104,,,,,,,128399,128399,128399,2.296103000640869,2.296103000640869,2.296103000640869
302990229504,,,,,,,128424,128424,128424,2.290454149246216,2.290454149246216,2.290454149246216
303006744576,,,,,,,128431,128431,128431,2.2626760005950928,2.2626760005950928,2.2626760005950928
303009103872,,,,,,,128432,128432,128432,2.282166004180908,2.282166004180908,2.282166004180908
303075164160,,,,,,,128460,128460,128460,2.286688804626465,2.286688804626465,2.286688804626465
303094038528,,,,,,,128468,128468,128468,2.308960199356079,2.308960199356079,2.308960199356079
303108194304,,,,,,,128474,128474,128474,2.271757125854492,2.271757125854492,2.271757125854492
303112912896,,,,,,,128476,128476,128476,2.2903265953063965,2.2903265953063965,2.2903265953063965
303138865152,,,,,,,128487,128487,128487,2.306898355484009,2.306898355484009,2.306898355484009
303190769664,,,,,,,128509,128509,128509,2.299394130706787,2.299394130706787,2.299394130706787
303212003328,,,,,,,128518,128518,128518,2.2720611095428467,2.2720611095428467,2.2720611095428467
303221440512,,,,,,,128522,128522,128522,2.2970666885375977,2.2970666885375977,2.2970666885375977
303228518400,,,,,,,128525,128525,128525,2.3109073638916016,2.3109073638916016,2.3109073638916016
303256829952,,,,,,,128537,128537,128537,2.3125953674316406,2.3125953674316406,2.3125953674316406
303263907840,,,,,,,128540,128540,128540,2.298208236694336,2.298208236694336,2.298208236694336
303285141504,,,,,,,128549,128549,128549,2.3036599159240723,2.3036599159240723,2.3036599159240723
303329968128,,,,,,,128568,128568,128568,2.2991976737976074,2.2991976737976074,2.2991976737976074
303438495744,,,,,,,128614,128614,128614,2.2899134159088135,2.2899134159088135,2.2899134159088135
303443214336,,,,,,,128616,128616,128616,2.281778335571289,2.281778335571289,2.281778335571289
303447932928,,,,,,,128618,128618,128618,2.303189516067505,2.303189516067505,2.303189516067505
303603646464,,,,,,,128684,128684,128684,2.280545711517334,2.280545711517334,2.280545711517334
303620161536,,,,,,,128691,128691,128691,2.31872820854187,2.31872820854187,2.31872820854187
303643754496,,,,,,,128701,128701,128701,2.3073766231536865,2.3073766231536865,2.3073766231536865
303653191680,,,,,,,128705,128705,128705,2.299609899520874,2.299609899520874,2.299609899520874
303660269568,,,,,,,128708,128708,128708,2.2973215579986572,2.2973215579986572,2.2973215579986572
303674425344,,,,,,,128714,128714,128714,2.285076379776001,2.285076379776001,2.285076379776001
303700377600,,,,,,,128725,128725,128725,2.297884702682495,2.297884702682495,2.297884702682495
303707455488,,,,,,,128728,128728,128728,2.306572437286377,2.306572437286377,2.306572437286377
303766437888,,,,,,,128753,128753,128753,2.3028228282928467,2.3028228282928467,2.3028228282928467
303782952960,,,,,,,128760,128760,128760,2.2900357246398926,2.2900357246398926,2.2900357246398926
303785312256,,,,,,,128761,128761,128761,2.3120710849761963,2.3120710849761963,2.3120710849761963
303823060992,,,,,,,128777,128777,128777,2.296114683151245,2.296114683151245,2.296114683151245
303830138880,,,,,,,128780,128780,128780,2.301072597503662,2.301072597503662,2.301072597503662
303839576064,,,,,,,128784,128784,128784,2.2981691360473633,2.2981691360473633,2.2981691360473633
303841935360,,,,,,,128785,128785,128785,2.2901947498321533,2.2901947498321533,2.2901947498321533
303860809728,,,,,,,128793,128793,128793,2.2606263160705566,2.2606263160705566,2.2606263160705566
303959900160,,,,,,,128835,128835,128835,2.2699241638183594,2.2699241638183594,2.2699241638183594
303969337344,,,,,,,128839,128839,128839,2.302523612976074,2.302523612976074,2.302523612976074
304030679040,,,,,,,128865,128865,128865,2.3034310340881348,2.3034310340881348,2.3034310340881348
304063709184,,,,,,,128879,128879,128879,2.292835235595703,2.292835235595703,2.292835235595703
304108535808,,,,,,,128898,128898,128898,2.282831907272339,2.282831907272339,2.282831907272339
304122691584,,,,,,,128904,128904,128904,2.3014779090881348,2.3014779090881348,2.3014779090881348
304127410176,,,,,,,128906,128906,128906,2.301109552383423,2.301109552383423,2.301109552383423
304169877504,,,,,,,128924,128924,128924,2.306467294692993,2.306467294692993,2.306467294692993
304181673984,,,,,,,128929,128929,128929,2.265540361404419,2.265540361404419,2.265540361404419
304231219200,,,,,,,128950,128950,128950,2.272928237915039,2.272928237915039,2.272928237915039
304261890048,,,,,,,128963,128963,128963,2.2971553802490234,2.2971553802490234,2.2971553802490234
304294920192,,,,,,,128977,128977,128977,2.292210578918457,2.292210578918457,2.292210578918457
304313794560,,,,,,,128985,128985,128985,2.291949987411499,2.291949987411499,2.291949987411499
304353902592,,,,,,,129002,129002,129002,2.269031286239624,2.269031286239624,2.269031286239624
304396369920,,,,,,,129020,129020,129020,2.2782692909240723,2.2782692909240723,2.2782692909240723
304422322176,,,,,,,129031,129031,129031,2.2759459018707275,2.2759459018707275,2.2759459018707275
304452993024,,,,,,,129044,129044,129044,2.2832789421081543,2.2832789421081543,2.2832789421081543
304519053312,,,,,,,129072,129072,129072,2.2940878868103027,2.2940878868103027,2.2940878868103027
304521412608,,,,,,,129073,129073,129073,2.304075241088867,2.304075241088867,2.304075241088867
304561520640,,,,,,,129090,129090,129090,2.2867209911346436,2.2867209911346436,2.2867209911346436
304582754304,,,,,,,129099,129099,129099,2.2873902320861816,2.2873902320861816,2.2873902320861816
304613425152,,,,,,,129112,129112,129112,2.289513111114502,2.289513111114502,2.289513111114502
304622862336,,,,,,,129116,129116,129116,2.3081202507019043,2.3081202507019043,2.3081202507019043
304632299520,,,,,,,129120,129120,129120,2.290224075317383,2.290224075317383,2.290224075317383
304662970368,,,,,,,129133,129133,129133,2.2924091815948486,2.2924091815948486,2.2924091815948486
304714874880,,,,,,,129155,129155,129155,2.2933261394500732,2.2933261394500732,2.2933261394500732
304759701504,,,,,,,129174,129174,129174,2.2753217220306396,2.2753217220306396,2.2753217220306396
304764420096,,,,,,,129176,129176,129176,2.279927968978882,2.279927968978882,2.279927968978882
304780935168,,,,,,,129183,129183,129183,2.2911572456359863,2.2911572456359863,2.2911572456359863
304792731648,,,,,,,129188,129188,129188,2.3026487827301025,2.3026487827301025,2.3026487827301025
304868229120,,,,,,,129220,129220,129220,2.309711456298828,2.309711456298828,2.309711456298828
304898899968,,,,,,,129233,129233,129233,2.2794461250305176,2.2794461250305176,2.2794461250305176
304924852224,,,,,,,129244,129244,129244,2.28523588180542,2.28523588180542,2.28523588180542
304941367296,,,,,,,129251,129251,129251,2.2864058017730713,2.2864058017730713,2.2864058017730713
304948445184,,,,,,,129254,129254,129254,2.2657485008239746,2.2657485008239746,2.2657485008239746
304957882368,,,,,,,129258,129258,129258,2.2835121154785156,2.2835121154785156,2.2835121154785156
304964960256,,,,,,,129261,129261,129261,2.313793182373047,2.313793182373047,2.313793182373047
304979116032,,,,,,,129267,129267,129267,2.3075239658355713,2.3075239658355713,2.3075239658355713
305014505472,,,,,,,129282,129282,129282,2.2748444080352783,2.2748444080352783,2.2748444080352783
305019224064,,,,,,,129284,129284,129284,2.2849349975585938,2.2849349975585938,2.2849349975585938
305068769280,,,,,,,129305,129305,129305,2.289428949356079,2.289428949356079,2.289428949356079
305082925056,,,,,,,129311,129311,129311,2.2823140621185303,2.2823140621185303,2.2823140621185303
305108877312,,,,,,,129322,129322,129322,2.30010724067688,2.30010724067688,2.30010724067688
305125392384,,,,,,,129329,129329,129329,2.2844748497009277,2.2844748497009277,2.2844748497009277
305170219008,,,,,,,129348,129348,129348,2.280670166015625,2.280670166015625,2.280670166015625
305177296896,,,,,,,129351,129351,129351,2.283656358718872,2.283656358718872,2.283656358718872
305356603392,,,,,,,129427,129427,129427,2.2909719944000244,2.2909719944000244,2.2909719944000244
