run_name,step,throughput
3B-nanotron-old-nn1-fwedu-,295,15341.497534447191
3B-nanotron-old-nn1-fwedu-,296,15291.301678851738
3B-nanotron-old-nn1-fwedu-32k,297,15539.602031198838
3B-nanotron-old-nn1-fwedu-,297,15292.590233200424
3B-nanotron-old-nn1-fwedu-,298,15304.851428968495
3B-nanotron-old-nn1-fwedu-32k,299,15519.836438829878
3B-nanotron-old-nn1-fwedu-,299,15351.541525729666
3B-nanotron-old-nn1-fwedu-32k,300,15559.51197946636
3B-nanotron-old-nn1-fwedu-,300,15322.615017704087
3B-nanotron-old-nn1-fwedu-32k,301,15518.808358420358
3B-nanotron-old-nn1-fwedu-,301,15291.383341344012
3B-nanotron-old-nn1-fwedu-,303,15320.865951211856
3B-nanotron-old-nn1-fwedu-,304,15274.226177626912
3B-nanotron-old-nn1-fwedu-32k,305,15556.872529263685
3B-nanotron-old-nn1-fwedu-,305,15318.643755301677
3B-nanotron-old-nn1-fwedu-,306,15354.733861765826
3B-nanotron-old-nn1-fwedu-32k,307,15513.464535179472
3B-nanotron-old-nn1-fwedu-,307,15283.022002500338
3B-nanotron-old-nn1-fwedu-32k,308,15516.126644348642
3B-nanotron-old-nn1-fwedu-,308,15213.153294496304
3B-nanotron-old-nn1-fwedu-32k,309,15451.208570719347
3B-nanotron-old-nn1-fwedu-,309,15302.851967384546
3B-nanotron-old-nn1-fwedu-32k,311,15507.060535764898
3B-nanotron-old-nn1-fwedu-,311,15167.085687918208
3B-nanotron-old-nn1-fwedu-,312,15252.610350546363
3B-nanotron-old-nn1-fwedu-,313,15296.511677850756
3B-nanotron-old-nn1-fwedu-32k,314,15520.182278310243
3B-nanotron-old-nn1-fwedu-,314,15296.747754886894
3B-nanotron-old-nn1-fwedu-,315,15292.6900598538
3B-nanotron-old-nn1-fwedu-32k,316,15506.183431664263
3B-nanotron-old-nn1-fwedu-,316,15284.626452628863
3B-nanotron-old-nn1-fwedu-32k,318,15435.04997472394
3B-nanotron-old-nn1-fwedu-,318,15348.935588180811
3B-nanotron-old-nn1-fwedu-32k,320,15521.19184387381
3B-nanotron-old-nn1-fwedu-,320,15323.890630472595
3B-nanotron-old-nn1-fwedu-32k,321,15560.57364790447
3B-nanotron-old-nn1-fwedu-,321,15377.273431723968
3B-nanotron-old-nn1-fwedu-,322,15320.574478950844
3B-nanotron-old-nn1-fwedu-32k,323,15558.497422896704
3B-nanotron-old-nn1-fwedu-,323,15280.194639261326
3B-nanotron-old-nn1-fwedu-32k,324,15414.44277651101
3B-nanotron-old-nn1-fwedu-,324,15379.567743125244
3B-nanotron-old-nn1-fwedu-32k,327,15551.605699522826
3B-nanotron-old-nn1-fwedu-,327,15298.009982665686
3B-nanotron-old-nn1-fwedu-,332,15265.684633552655
3B-nanotron-old-nn1-fwedu-,333,15334.386046257
3B-nanotron-old-nn1-fwedu-32k,335,15425.49660420999
3B-nanotron-old-nn1-fwedu-,335,15276.65284979622
3B-nanotron-old-nn1-fwedu-,336,15274.56115739023
3B-nanotron-old-nn1-fwedu-32k,337,15548.875112077048
3B-nanotron-old-nn1-fwedu-,337,15321.348726540678
3B-nanotron-old-nn1-fwedu-,341,15285.451470546366
3B-nanotron-old-nn1-fwedu-32k,342,15521.808865267025
3B-nanotron-old-nn1-fwedu-,342,15344.703968217107
3B-nanotron-old-nn1-fwedu-32k,343,15559.333483071172
3B-nanotron-old-nn1-fwedu-,343,15308.397213458424
3B-nanotron-old-nn1-fwedu-,345,15298.936354277856
3B-nanotron-old-nn1-fwedu-32k,346,15543.426188067842
3B-nanotron-old-nn1-fwedu-,346,15336.430266023925
3B-nanotron-old-nn1-fwedu-32k,350,15518.883123311924
3B-nanotron-old-nn1-fwedu-,350,15380.045045910709
3B-nanotron-old-nn1-fwedu-,351,15237.91838870647
3B-nanotron-old-nn1-fwedu-32k,352,15454.822502680776
3B-nanotron-old-nn1-fwedu-,352,15324.546742602148
3B-nanotron-old-nn1-fwedu-32k,353,15562.180519045249
3B-nanotron-old-nn1-fwedu-,353,15280.964810818792
3B-nanotron-old-nn1-fwedu-,354,15248.025656167125
3B-nanotron-old-nn1-fwedu-32k,356,15567.351069093103
3B-nanotron-old-nn1-fwedu-,356,15323.92707967254
3B-nanotron-old-nn1-fwedu-32k,358,15588.38827178081
3B-nanotron-old-nn1-fwedu-,358,15268.723748941638
3B-nanotron-old-nn1-fwedu-32k,359,15599.806393850591
3B-nanotron-old-nn1-fwedu-,359,15321.986400964632
3B-nanotron-old-nn1-fwedu-32k,365,15500.23294194496
3B-nanotron-old-nn1-fwedu-,365,15297.001999844477
3B-nanotron-old-nn1-fwedu-,366,15312.799908253228
3B-nanotron-old-nn1-fwedu-32k,367,15575.028618501969
3B-nanotron-old-nn1-fwedu-,367,15336.092567145755
3B-nanotron-old-nn1-fwedu-,372,15199.944659275634
3B-nanotron-old-nn1-fwedu-,373,15301.107409604325
3B-nanotron-old-nn1-fwedu-32k,374,15566.64579177867
