run_name,steps,learning_rate
DeepSeek V2,25810,6.32e-05
DeepSeek V2,25811,6.32e-05
DeepSeek V2,25812,6.32e-05
DeepSeek V2,25813,6.32e-05
DeepSeek V2,25814,6.32e-05
DeepSeek V2,25815,6.32e-05
DeepSeek V2,25816,6.32e-05
DeepSeek V2,25817,6.32e-05
DeepSeek V2,25818,6.32e-05
DeepSeek V2,25819,6.32e-05
DeepSeek V2,25820,6.32e-05
DeepSeek V2,25821,6.32e-05
DeepSeek V2,25822,6.32e-05
DeepSeek V2,25823,6.32e-05
DeepSeek V2,25824,6.32e-05
DeepSeek V2,25825,6.32e-05
DeepSeek V2,25826,6.32e-05
DeepSeek V2,25827,6.32e-05
DeepSeek V2,25828,6.32e-05
DeepSeek V2,25829,6.32e-05
DeepSeek V2,25830,6.32e-05
DeepSeek V2,25831,6.32e-05
DeepSeek V2,25832,6.32e-05
DeepSeek V2,25833,6.32e-05
DeepSeek V2,25834,6.32e-05
DeepSeek V2,25835,6.32e-05
DeepSeek V2,25836,6.32e-05
DeepSeek V2,25837,6.32e-05
DeepSeek V2,25838,6.32e-05
DeepSeek V2,25839,6.32e-05
DeepSeek V2,25840,6.32e-05
DeepSeek V2,25841,6.32e-05
DeepSeek V2,25842,6.32e-05
DeepSeek V2,25843,6.32e-05
DeepSeek V2,25844,6.32e-05
DeepSeek V2,25845,6.32e-05
DeepSeek V2,25846,6.32e-05
DeepSeek V2,25847,6.32e-05
DeepSeek V2,25848,6.32e-05
DeepSeek V2,25849,6.32e-05
DeepSeek V2,25850,6.32e-05
DeepSeek V2,25851,6.32e-05
DeepSeek V2,25852,6.32e-05
DeepSeek V2,25853,6.32e-05
DeepSeek V2,25854,6.32e-05
DeepSeek V2,25855,6.32e-05
DeepSeek V2,25856,6.32e-05
DeepSeek V2,25857,6.32e-05
DeepSeek V2,25858,6.32e-05
DeepSeek V2,25859,6.32e-05
DeepSeek V2,25860,6.32e-05
DeepSeek V2,25861,6.32e-05
DeepSeek V2,25862,6.32e-05
DeepSeek V2,25863,6.32e-05
DeepSeek V2,25864,6.32e-05
DeepSeek V2,25865,6.32e-05
DeepSeek V2,25866,6.32e-05
DeepSeek V2,25867,6.32e-05
DeepSeek V2,25868,6.32e-05
DeepSeek V2,25869,6.32e-05
DeepSeek V2,25870,6.32e-05
DeepSeek V2,25871,6.32e-05
DeepSeek V2,25872,6.32e-05
DeepSeek V2,25873,6.32e-05
DeepSeek V2,25874,6.32e-05
DeepSeek V2,25875,6.32e-05
DeepSeek V2,25876,6.32e-05
DeepSeek V2,25877,6.32e-05
DeepSeek V2,25878,6.32e-05
DeepSeek V2,25879,6.32e-05
DeepSeek V2,25880,6.32e-05
DeepSeek V2,25881,6.32e-05
DeepSeek V2,25882,6.32e-05
DeepSeek V2,25883,6.32e-05
DeepSeek V2,25884,6.32e-05
DeepSeek V2,25885,6.32e-05
DeepSeek V2,25886,6.32e-05
DeepSeek V2,25887,6.32e-05
DeepSeek V2,25888,6.32e-05
DeepSeek V2,25889,6.32e-05
DeepSeek V2,25890,6.32e-05
DeepSeek V2,25891,6.32e-05
DeepSeek V2,25892,6.32e-05
DeepSeek V2,25893,6.32e-05
DeepSeek V2,25894,6.32e-05
DeepSeek V2,25895,6.32e-05
DeepSeek V2,25896,6.32e-05
DeepSeek V2,25897,6.32e-05
DeepSeek V2,25898,6.32e-05
DeepSeek V2,25899,6.32e-05
DeepSeek V2,25900,6.32e-05
DeepSeek V2,25901,6.32e-05
DeepSeek V2,25902,6.32e-05
DeepSeek V2,25903,6.32e-05
DeepSeek V2,25904,6.32e-05
DeepSeek V2,25905,6.32e-05
DeepSeek V2,25906,6.32e-05
DeepSeek V2,25907,6.32e-05
DeepSeek V2,25908,6.32e-05
DeepSeek V2,25909,6.32e-05
DeepSeek V2,25910,6.32e-05
DeepSeek V2,25911,6.32e-05
DeepSeek V2,25912,6.32e-05
DeepSeek V2,25913,6.32e-05
DeepSeek V2,25914,6.32e-05
DeepSeek V2,25915,6.32e-05
DeepSeek V2,25916,6.32e-05
DeepSeek V2,25917,6.32e-05
DeepSeek V2,25918,6.32e-05
DeepSeek V2,25919,6.32e-05
DeepSeek V2,25920,6.32e-05
DeepSeek V2,25921,6.32e-05
DeepSeek V2,25922,6.32e-05
DeepSeek V2,25923,6.32e-05
DeepSeek V2,25924,6.32e-05
DeepSeek V2,25925,6.32e-05
DeepSeek V2,25926,6.32e-05
DeepSeek V2,25927,6.32e-05
DeepSeek V2,25928,6.32e-05
DeepSeek V2,25929,6.32e-05
DeepSeek V2,25930,6.32e-05
DeepSeek V2,25931,6.32e-05
DeepSeek V2,25932,6.32e-05
DeepSeek V2,25933,6.32e-05
DeepSeek V2,25934,6.32e-05
DeepSeek V2,25935,6.32e-05
DeepSeek V2,25936,6.32e-05
DeepSeek V2,25937,6.32e-05
DeepSeek V2,25938,6.32e-05
DeepSeek V2,25939,6.32e-05
DeepSeek V2,25940,6.32e-05
DeepSeek V2,25941,6.32e-05
DeepSeek V2,25942,6.32e-05
DeepSeek V2,25943,6.32e-05
DeepSeek V2,25944,6.32e-05
DeepSeek V2,25945,6.32e-05
DeepSeek V2,25946,6.32e-05
DeepSeek V2,25947,6.32e-05
DeepSeek V2,25948,6.32e-05
DeepSeek V2,25949,6.32e-05
DeepSeek V2,25950,6.32e-05
DeepSeek V2,25951,6.32e-05
DeepSeek V2,25952,6.32e-05
DeepSeek V2,25953,6.32e-05
DeepSeek V2,25954,6.32e-05
DeepSeek V2,25955,6.32e-05
DeepSeek V2,25956,6.32e-05
DeepSeek V2,25957,6.32e-05
DeepSeek V2,25958,6.32e-05
DeepSeek V2,25959,6.32e-05
DeepSeek V2,25960,6.32e-05
DeepSeek V2,25961,6.32e-05
DeepSeek V2,25962,6.32e-05
DeepSeek V2,25963,6.32e-05
DeepSeek V2,25964,6.32e-05
DeepSeek V2,25965,6.32e-05
DeepSeek V2,25966,6.32e-05
DeepSeek V2,25967,6.32e-05
DeepSeek V2,25968,6.32e-05
DeepSeek V2,25969,6.32e-05
DeepSeek V2,25970,6.32e-05
DeepSeek V2,25971,6.32e-05
DeepSeek V2,25972,6.32e-05
DeepSeek V2,25973,6.32e-05
DeepSeek V2,25974,6.32e-05
DeepSeek V2,25975,6.32e-05
DeepSeek V2,25976,6.32e-05
DeepSeek V2,25977,6.32e-05
DeepSeek V2,25978,6.32e-05
DeepSeek V2,25979,6.32e-05
DeepSeek V2,25980,6.32e-05
DeepSeek V2,25981,6.32e-05
DeepSeek V2,25982,6.32e-05
DeepSeek V2,25983,6.32e-05
DeepSeek V2,25984,6.32e-05
DeepSeek V2,25985,6.32e-05
DeepSeek V2,25986,6.32e-05
DeepSeek V2,25987,6.32e-05
DeepSeek V2,25988,6.32e-05
DeepSeek V2,25989,6.32e-05
DeepSeek V2,25990,6.32e-05
DeepSeek V2,25991,6.32e-05
DeepSeek V2,25992,6.32e-05
DeepSeek V2,25993,6.32e-05
DeepSeek V2,25994,6.32e-05
DeepSeek V2,25995,6.32e-05
DeepSeek V2,25996,6.32e-05
DeepSeek V2,25997,6.32e-05
DeepSeek V2,25998,6.32e-05
DeepSeek V2,25999,6.32e-05
DeepSeek V2,26000,6.32e-05
DeepSeek V2,26001,6.32e-05
DeepSeek V2,26002,6.32e-05
DeepSeek V2,26003,6.32e-05
DeepSeek V2,26004,6.32e-05
DeepSeek V2,26005,6.32e-05
DeepSeek V2,26006,6.32e-05
DeepSeek V2,26007,6.32e-05
DeepSeek V2,26008,6.32e-05
DeepSeek V2,26009,6.32e-05
DeepSeek V2,26010,6.32e-05
DeepSeek V2,26011,6.32e-05
DeepSeek V2,26012,6.32e-05
DeepSeek V2,26013,6.32e-05
DeepSeek V2,26014,6.32e-05
DeepSeek V2,26015,6.32e-05
DeepSeek V2,26016,6.32e-05
DeepSeek V2,26017,6.32e-05
DeepSeek V2,26018,6.32e-05
DeepSeek V2,26019,6.32e-05
DeepSeek V2,26020,6.32e-05
DeepSeek V2,26021,6.32e-05
DeepSeek V2,26022,6.32e-05
DeepSeek V2,26023,6.32e-05
DeepSeek V2,26024,6.32e-05
DeepSeek V2,26025,6.32e-05
DeepSeek V2,26026,6.32e-05
DeepSeek V2,26027,6.32e-05
DeepSeek V2,26028,6.32e-05
DeepSeek V2,26029,6.32e-05
DeepSeek V2,26030,6.32e-05
DeepSeek V2,26031,6.32e-05
DeepSeek V2,26032,6.32e-05
DeepSeek V2,26033,6.32e-05
DeepSeek V2,26034,6.32e-05
DeepSeek V2,26035,6.32e-05
DeepSeek V2,26036,6.32e-05
DeepSeek V2,26037,6.32e-05
DeepSeek V2,26038,6.32e-05
DeepSeek V2,26039,6.32e-05
DeepSeek V2,26040,6.32e-05
DeepSeek V2,26041,6.32e-05
DeepSeek V2,26042,6.32e-05
DeepSeek V2,26043,6.32e-05
DeepSeek V2,26044,6.32e-05
DeepSeek V2,26045,6.32e-05
DeepSeek V2,26046,6.32e-05
DeepSeek V2,26047,6.32e-05
DeepSeek V2,26048,6.32e-05
DeepSeek V2,26049,6.32e-05
DeepSeek V2,26050,6.32e-05
DeepSeek V2,26051,6.32e-05
DeepSeek V2,26052,6.32e-05
DeepSeek V2,26053,6.32e-05
DeepSeek V2,26054,6.32e-05
DeepSeek V2,26055,6.32e-05
DeepSeek V2,26056,6.32e-05
DeepSeek V2,26057,6.32e-05
DeepSeek V2,26058,6.32e-05
DeepSeek V2,26059,6.32e-05
DeepSeek V2,26060,6.32e-05
DeepSeek V2,26061,6.32e-05
DeepSeek V2,26062,6.32e-05
DeepSeek V2,26063,6.32e-05
DeepSeek V2,26064,6.32e-05
DeepSeek V2,26065,6.32e-05
DeepSeek V2,26066,6.32e-05
DeepSeek V2,26067,6.32e-05
DeepSeek V2,26068,6.32e-05
DeepSeek V2,26069,6.32e-05
DeepSeek V2,26070,6.32e-05
DeepSeek V2,26071,6.32e-05
DeepSeek V2,26072,6.32e-05
DeepSeek V2,26073,6.32e-05
DeepSeek V2,26074,6.32e-05
DeepSeek V2,26075,6.32e-05
DeepSeek V2,26076,6.32e-05
DeepSeek V2,26077,6.32e-05
DeepSeek V2,26078,6.32e-05
DeepSeek V2,26079,6.32e-05
DeepSeek V2,26080,6.32e-05
DeepSeek V2,26081,6.32e-05
DeepSeek V2,26082,6.32e-05
DeepSeek V2,26083,6.32e-05
DeepSeek V2,26084,6.32e-05
DeepSeek V2,26085,6.32e-05
DeepSeek V2,26086,6.32e-05
DeepSeek V2,26087,6.32e-05
DeepSeek V2,26088,6.32e-05
DeepSeek V2,26089,6.32e-05
DeepSeek V2,26090,6.32e-05
DeepSeek V2,26091,6.32e-05
DeepSeek V2,26092,6.32e-05
DeepSeek V2,26093,6.32e-05
DeepSeek V2,26094,6.32e-05
DeepSeek V2,26095,6.32e-05
DeepSeek V2,26096,6.32e-05
DeepSeek V2,26097,6.32e-05
DeepSeek V2,26098,6.32e-05
DeepSeek V2,26099,6.32e-05
DeepSeek V2,26100,6.32e-05
DeepSeek V2,26101,6.32e-05
DeepSeek V2,26102,6.32e-05
DeepSeek V2,26103,6.32e-05
DeepSeek V2,26104,6.32e-05
DeepSeek V2,26105,6.32e-05
DeepSeek V2,26106,6.32e-05
DeepSeek V2,26107,6.32e-05
DeepSeek V2,26108,6.32e-05
DeepSeek V2,26109,6.32e-05
DeepSeek V2,26110,6.32e-05
DeepSeek V2,26111,6.32e-05
DeepSeek V2,26112,6.32e-05
DeepSeek V2,26113,6.32e-05
DeepSeek V2,26114,6.32e-05
DeepSeek V2,26115,6.32e-05
DeepSeek V2,26116,6.32e-05
DeepSeek V2,26117,6.32e-05
DeepSeek V2,26118,6.32e-05
DeepSeek V2,26119,6.32e-05
DeepSeek V2,26120,6.32e-05
DeepSeek V2,26121,6.32e-05
DeepSeek V2,26122,6.32e-05
DeepSeek V2,26123,6.32e-05
DeepSeek V2,26124,6.32e-05
DeepSeek V2,26125,6.32e-05
DeepSeek V2,26126,6.32e-05
DeepSeek V2,26127,6.32e-05
DeepSeek V2,26128,6.32e-05
DeepSeek V2,26129,6.32e-05
DeepSeek V2,26130,6.32e-05
DeepSeek V2,26131,6.32e-05
DeepSeek V2,26132,6.32e-05
DeepSeek V2,26133,6.32e-05
DeepSeek V2,26134,6.32e-05
DeepSeek V2,26135,6.32e-05
DeepSeek V2,26136,6.32e-05
DeepSeek V2,26137,6.32e-05
DeepSeek V2,26138,6.32e-05
DeepSeek V2,26139,6.32e-05
DeepSeek V2,26140,6.32e-05
DeepSeek V2,26141,6.32e-05
DeepSeek V2,26142,6.32e-05
DeepSeek V2,26143,6.32e-05
DeepSeek V2,26144,6.32e-05
DeepSeek V2,26145,6.32e-05
DeepSeek V2,26146,6.32e-05
DeepSeek V2,26147,6.32e-05
DeepSeek V2,26148,6.32e-05
DeepSeek V2,26149,6.32e-05
DeepSeek V2,26150,6.32e-05
DeepSeek V2,26151,6.32e-05
DeepSeek V2,26152,6.32e-05
DeepSeek V2,26153,6.32e-05
DeepSeek V2,26154,6.32e-05
DeepSeek V2,26155,6.32e-05
DeepSeek V2,26156,6.32e-05
DeepSeek V2,26157,6.32e-05
DeepSeek V2,26158,6.32e-05
DeepSeek V2,26159,6.32e-05
DeepSeek V2,26160,6.32e-05
DeepSeek V2,26161,6.32e-05
DeepSeek V2,26162,6.32e-05
DeepSeek V2,26163,6.32e-05
DeepSeek V2,26164,6.32e-05
DeepSeek V2,26165,6.32e-05
DeepSeek V2,26166,6.32e-05
DeepSeek V2,26167,6.32e-05
DeepSeek V2,26168,6.32e-05
DeepSeek V2,26169,6.32e-05
DeepSeek V2,26170,6.32e-05
DeepSeek V2,26171,6.32e-05
DeepSeek V2,26172,6.32e-05
DeepSeek V2,26173,6.32e-05
DeepSeek V2,26174,6.32e-05
DeepSeek V2,26175,6.32e-05
DeepSeek V2,26176,6.32e-05
DeepSeek V2,26177,6.32e-05
DeepSeek V2,26178,6.32e-05
DeepSeek V2,26179,6.32e-05
DeepSeek V2,26180,6.32e-05
DeepSeek V2,26181,6.32e-05
DeepSeek V2,26182,6.32e-05
DeepSeek V2,26183,6.32e-05
DeepSeek V2,26184,6.32e-05
DeepSeek V2,26185,6.32e-05
DeepSeek V2,26186,6.32e-05
DeepSeek V2,26187,6.32e-05
DeepSeek V2,26188,6.32e-05
DeepSeek V2,26189,6.32e-05
DeepSeek V2,26190,6.32e-05
DeepSeek V2,26191,6.32e-05
DeepSeek V2,26192,6.32e-05
DeepSeek V2,26193,6.32e-05
DeepSeek V2,26194,6.32e-05
DeepSeek V2,26195,6.32e-05
DeepSeek V2,26196,6.32e-05
DeepSeek V2,26197,6.32e-05
DeepSeek V2,26198,6.32e-05
DeepSeek V2,26199,6.32e-05
DeepSeek V2,26200,6.32e-05
DeepSeek V2,26201,6.32e-05
DeepSeek V2,26202,6.32e-05
DeepSeek V2,26203,6.32e-05
DeepSeek V2,26204,6.32e-05
DeepSeek V2,26205,6.32e-05
DeepSeek V2,26206,6.32e-05
DeepSeek V2,26207,6.32e-05
DeepSeek V2,26208,6.32e-05
DeepSeek V2,26209,6.32e-05
DeepSeek V2,26210,6.32e-05
DeepSeek V2,26211,6.32e-05
DeepSeek V2,26212,6.32e-05
DeepSeek V2,26213,6.32e-05
DeepSeek V2,26214,6.32e-05
DeepSeek V2,26215,6.32e-05
DeepSeek V2,26216,6.32e-05
DeepSeek V2,26217,6.32e-05
DeepSeek V2,26218,6.32e-05
DeepSeek V2,26219,6.32e-05
DeepSeek V2,26220,6.32e-05
DeepSeek V2,26221,6.32e-05
DeepSeek V2,26222,6.32e-05
DeepSeek V2,26223,6.32e-05
DeepSeek V2,26224,6.32e-05
DeepSeek V2,26225,6.32e-05
DeepSeek V2,26226,6.32e-05
DeepSeek V2,26227,6.32e-05
DeepSeek V2,26228,6.32e-05
DeepSeek V2,26229,6.32e-05
DeepSeek V2,26230,6.32e-05
DeepSeek V2,26231,6.32e-05
DeepSeek V2,26232,6.32e-05
DeepSeek V2,26233,6.32e-05
DeepSeek V2,26234,6.32e-05
DeepSeek V2,26235,6.32e-05
DeepSeek V2,26236,6.32e-05
DeepSeek V2,26237,6.32e-05
DeepSeek V2,26238,6.32e-05
DeepSeek V2,26239,6.32e-05
DeepSeek V2,26240,6.32e-05
DeepSeek V2,26241,6.32e-05
DeepSeek V2,26242,6.32e-05
DeepSeek V2,26243,6.32e-05
DeepSeek V2,26244,6.32e-05
DeepSeek V2,26245,6.32e-05
DeepSeek V2,26246,6.32e-05
DeepSeek V2,26247,6.32e-05
DeepSeek V2,26248,6.32e-05
DeepSeek V2,26249,6.32e-05
DeepSeek V2,26250,6.32e-05
DeepSeek V2,26251,6.32e-05
DeepSeek V2,26252,6.32e-05
DeepSeek V2,26253,6.32e-05
DeepSeek V2,26254,6.32e-05
DeepSeek V2,26255,6.32e-05
DeepSeek V2,26256,6.32e-05
DeepSeek V2,26257,6.32e-05
DeepSeek V2,26258,6.32e-05
DeepSeek V2,26259,6.32e-05
DeepSeek V2,26260,6.32e-05
DeepSeek V2,26261,6.32e-05
DeepSeek V2,26262,6.32e-05
DeepSeek V2,26263,6.32e-05
DeepSeek V2,26264,6.32e-05
DeepSeek V2,26265,6.32e-05
DeepSeek V2,26266,6.32e-05
DeepSeek V2,26267,6.32e-05
DeepSeek V2,26268,6.32e-05
DeepSeek V2,26269,6.32e-05
DeepSeek V2,26270,6.32e-05
DeepSeek V2,26271,6.32e-05
DeepSeek V2,26272,6.32e-05
DeepSeek V2,26273,6.32e-05
DeepSeek V2,26274,6.32e-05
DeepSeek V2,26275,6.32e-05
DeepSeek V2,26276,6.32e-05
DeepSeek V2,26277,6.32e-05
DeepSeek V2,26278,6.32e-05
DeepSeek V2,26279,6.32e-05
DeepSeek V2,26280,6.32e-05
DeepSeek V2,26281,6.32e-05
DeepSeek V2,26282,6.32e-05
DeepSeek V2,26283,6.32e-05
DeepSeek V2,26284,6.32e-05
DeepSeek V2,26285,6.32e-05
DeepSeek V2,26286,6.32e-05
DeepSeek V2,26287,6.32e-05
DeepSeek V2,26288,6.32e-05
DeepSeek V2,26289,6.32e-05
DeepSeek V2,26290,6.32e-05
DeepSeek V2,26291,6.32e-05
DeepSeek V2,26292,6.32e-05
DeepSeek V2,26293,6.32e-05
DeepSeek V2,26294,6.32e-05
DeepSeek V2,26295,6.32e-05
DeepSeek V2,26296,6.32e-05
DeepSeek V2,26297,6.32e-05
DeepSeek V2,26298,6.32e-05
DeepSeek V2,26299,6.32e-05
DeepSeek V2,26300,6.32e-05
DeepSeek V2,26301,6.32e-05
DeepSeek V2,26302,6.32e-05
DeepSeek V2,26303,6.32e-05
DeepSeek V2,26304,6.32e-05
DeepSeek V2,26305,6.32e-05
DeepSeek V2,26306,6.32e-05
DeepSeek V2,26307,6.32e-05
DeepSeek V2,26308,6.32e-05
DeepSeek V2,26309,6.32e-05
DeepSeek V2,26310,6.32e-05
DeepSeek V2,26311,6.32e-05
DeepSeek V2,26312,6.32e-05
DeepSeek V2,26313,6.32e-05
DeepSeek V2,26314,6.32e-05
DeepSeek V2,26315,6.32e-05
DeepSeek V2,26316,6.32e-05
DeepSeek V2,26317,6.32e-05
DeepSeek V2,26318,6.32e-05
DeepSeek V2,26319,6.32e-05
DeepSeek V2,26320,6.32e-05
DeepSeek V2,26321,6.32e-05
DeepSeek V2,26322,6.32e-05
DeepSeek V2,26323,6.32e-05
DeepSeek V2,26324,6.32e-05
DeepSeek V2,26325,6.32e-05
DeepSeek V2,26326,6.32e-05
DeepSeek V2,26327,6.32e-05
DeepSeek V2,26328,6.32e-05
DeepSeek V2,26329,6.32e-05
DeepSeek V2,26330,6.32e-05
DeepSeek V2,26331,6.32e-05
DeepSeek V2,26332,6.32e-05
DeepSeek V2,26333,6.32e-05
DeepSeek V2,26334,6.32e-05
DeepSeek V2,26335,6.32e-05
DeepSeek V2,26336,6.32e-05
DeepSeek V2,26337,6.32e-05
DeepSeek V2,26338,6.32e-05
DeepSeek V2,26339,6.32e-05
DeepSeek V2,26340,6.32e-05
DeepSeek V2,26341,6.32e-05
DeepSeek V2,26342,6.32e-05
DeepSeek V2,26343,6.32e-05
DeepSeek V2,26344,6.32e-05
DeepSeek V2,26345,6.32e-05
DeepSeek V2,26346,6.32e-05
DeepSeek V2,26347,6.32e-05
DeepSeek V2,26348,6.32e-05
DeepSeek V2,26349,6.32e-05
DeepSeek V2,26350,6.32e-05
DeepSeek V2,26351,6.32e-05
DeepSeek V2,26352,6.32e-05
DeepSeek V2,26353,6.32e-05
DeepSeek V2,26354,6.32e-05
DeepSeek V2,26355,6.32e-05
DeepSeek V2,26356,6.32e-05
DeepSeek V2,26357,6.32e-05
DeepSeek V2,26358,6.32e-05
DeepSeek V2,26359,6.32e-05
DeepSeek V2,26360,6.32e-05
DeepSeek V2,26361,6.32e-05
DeepSeek V2,26362,6.32e-05
DeepSeek V2,26363,6.32e-05
DeepSeek V2,26364,6.32e-05
DeepSeek V2,26365,6.32e-05
DeepSeek V2,26366,6.32e-05
DeepSeek V2,26367,6.32e-05
DeepSeek V2,26368,6.32e-05
DeepSeek V2,26369,6.32e-05
DeepSeek V2,26370,6.32e-05
DeepSeek V2,26371,6.32e-05
DeepSeek V2,26372,6.32e-05
DeepSeek V2,26373,6.32e-05
DeepSeek V2,26374,6.32e-05
DeepSeek V2,26375,6.32e-05
DeepSeek V2,26376,6.32e-05
DeepSeek V2,26377,6.32e-05
DeepSeek V2,26378,6.32e-05
DeepSeek V2,26379,6.32e-05
DeepSeek V2,26380,6.32e-05
DeepSeek V2,26381,6.32e-05
DeepSeek V2,26382,6.32e-05
DeepSeek V2,26383,6.32e-05
DeepSeek V2,26384,6.32e-05
DeepSeek V2,26385,6.32e-05
DeepSeek V2,26386,6.32e-05
DeepSeek V2,26387,6.32e-05
DeepSeek V2,26388,6.32e-05
DeepSeek V2,26389,6.32e-05
DeepSeek V2,26390,6.32e-05
DeepSeek V2,26391,6.32e-05
DeepSeek V2,26392,6.32e-05
DeepSeek V2,26393,6.32e-05
DeepSeek V2,26394,6.32e-05
DeepSeek V2,26395,6.32e-05
DeepSeek V2,26396,6.32e-05
DeepSeek V2,26397,6.32e-05
DeepSeek V2,26398,6.32e-05
DeepSeek V2,26399,6.32e-05
DeepSeek V2,26400,6.32e-05
DeepSeek V2,26401,6.32e-05
DeepSeek V2,26402,6.32e-05
DeepSeek V2,26403,6.32e-05
DeepSeek V2,26404,6.32e-05
DeepSeek V2,26405,6.32e-05
DeepSeek V2,26406,6.32e-05
DeepSeek V2,26407,6.32e-05
DeepSeek V2,26408,6.32e-05
DeepSeek V2,26409,6.32e-05
DeepSeek V2,26410,6.32e-05
DeepSeek V2,26411,6.32e-05
DeepSeek V2,26412,6.32e-05
DeepSeek V2,26413,6.32e-05
DeepSeek V2,26414,6.32e-05
DeepSeek V2,26415,6.32e-05
DeepSeek V2,26416,6.32e-05
DeepSeek V2,26417,6.32e-05
DeepSeek V2,26418,6.32e-05
DeepSeek V2,26419,6.32e-05
DeepSeek V2,26420,6.32e-05
DeepSeek V2,26421,6.32e-05
DeepSeek V2,26422,6.32e-05
DeepSeek V2,26423,6.32e-05
DeepSeek V2,26424,6.32e-05
DeepSeek V2,26425,6.32e-05
DeepSeek V2,26426,6.32e-05
DeepSeek V2,26427,6.32e-05
DeepSeek V2,26428,6.32e-05
DeepSeek V2,26429,6.32e-05
DeepSeek V2,26430,6.32e-05
DeepSeek V2,26431,6.32e-05
DeepSeek V2,26432,6.32e-05
DeepSeek V2,26433,6.32e-05
DeepSeek V2,26434,6.32e-05
DeepSeek V2,26435,6.32e-05
DeepSeek V2,26436,6.32e-05
DeepSeek V2,26437,6.32e-05
DeepSeek V2,26438,6.32e-05
DeepSeek V2,26439,6.32e-05
DeepSeek V2,26440,6.32e-05
DeepSeek V2,26441,6.32e-05
DeepSeek V2,26442,6.32e-05
DeepSeek V2,26443,6.32e-05
DeepSeek V2,26444,6.32e-05
DeepSeek V2,26445,6.32e-05
DeepSeek V2,26446,6.32e-05
DeepSeek V2,26447,6.32e-05
DeepSeek V2,26448,6.32e-05
DeepSeek V2,26449,6.32e-05
DeepSeek V2,26450,6.32e-05
DeepSeek V2,26451,6.32e-05
DeepSeek V2,26452,6.32e-05
DeepSeek V2,26453,6.32e-05
DeepSeek V2,26454,6.32e-05
DeepSeek V2,26455,6.32e-05
DeepSeek V2,26456,6.32e-05
DeepSeek V2,26457,6.32e-05
DeepSeek V2,26458,6.32e-05
DeepSeek V2,26459,6.32e-05
DeepSeek V2,26460,6.32e-05
DeepSeek V2,26461,6.32e-05
DeepSeek V2,26462,6.32e-05
DeepSeek V2,26463,6.32e-05
DeepSeek V2,26464,6.32e-05
DeepSeek V2,26465,6.32e-05
DeepSeek V2,26466,6.32e-05
DeepSeek V2,26467,6.32e-05
DeepSeek V2,26468,6.32e-05
DeepSeek V2,26469,6.32e-05
DeepSeek V2,26470,6.32e-05
DeepSeek V2,26471,6.32e-05
DeepSeek V2,26472,6.32e-05
DeepSeek V2,26473,6.32e-05
DeepSeek V2,26474,6.32e-05
DeepSeek V2,26475,6.32e-05
DeepSeek V2,26476,6.32e-05
DeepSeek V2,26477,6.32e-05
DeepSeek V2,26478,6.32e-05
DeepSeek V2,26479,6.32e-05
DeepSeek V2,26480,6.32e-05
DeepSeek V2,26481,6.32e-05
DeepSeek V2,26482,6.32e-05
DeepSeek V2,26483,6.32e-05
DeepSeek V2,26484,6.32e-05
DeepSeek V2,26485,6.32e-05
DeepSeek V2,26486,6.32e-05
DeepSeek V2,26487,6.32e-05
DeepSeek V2,26488,6.32e-05
DeepSeek V2,26489,6.32e-05
DeepSeek V2,26490,6.32e-05
DeepSeek V2,26491,6.32e-05
DeepSeek V2,26492,6.32e-05
DeepSeek V2,26493,6.32e-05
DeepSeek V2,26494,6.32e-05
DeepSeek V2,26495,6.32e-05
DeepSeek V2,26496,6.32e-05
DeepSeek V2,26497,6.32e-05
DeepSeek V2,26498,6.32e-05
DeepSeek V2,26499,6.32e-05
DeepSeek V2,26500,6.32e-05
DeepSeek V2,26501,6.32e-05
DeepSeek V2,26502,6.32e-05
DeepSeek V2,26503,6.32e-05
DeepSeek V2,26504,6.32e-05
DeepSeek V2,26505,6.32e-05
DeepSeek V2,26506,6.32e-05
DeepSeek V2,26507,6.32e-05
DeepSeek V2,26508,6.32e-05
DeepSeek V2,26509,6.32e-05
DeepSeek V2,26510,6.32e-05
DeepSeek V2,26511,6.32e-05
DeepSeek V2,26512,6.32e-05
DeepSeek V2,26513,6.32e-05
DeepSeek V2,26514,6.32e-05
DeepSeek V2,26515,6.32e-05
DeepSeek V2,26516,6.32e-05
DeepSeek V2,26517,6.32e-05
DeepSeek V2,26518,6.32e-05
DeepSeek V2,26519,6.32e-05
DeepSeek V2,26520,6.32e-05
DeepSeek V2,26521,6.32e-05
DeepSeek V2,26522,6.32e-05
DeepSeek V2,26523,6.32e-05
DeepSeek V2,26524,6.32e-05
DeepSeek V2,26525,6.32e-05
DeepSeek V2,26526,6.32e-05
DeepSeek V2,26527,6.32e-05
DeepSeek V2,26528,6.32e-05
DeepSeek V2,26529,6.32e-05
DeepSeek V2,26530,6.32e-05
DeepSeek V2,26531,6.32e-05
DeepSeek V2,26532,6.32e-05
DeepSeek V2,26533,6.32e-05
DeepSeek V2,26534,6.32e-05
DeepSeek V2,26535,6.32e-05
DeepSeek V2,26536,6.32e-05
DeepSeek V2,26537,6.32e-05
DeepSeek V2,26538,6.32e-05
DeepSeek V2,26539,6.32e-05
DeepSeek V2,26540,6.32e-05
DeepSeek V2,26541,6.32e-05
DeepSeek V2,26542,6.32e-05
DeepSeek V2,26543,6.32e-05
DeepSeek V2,26544,6.32e-05
DeepSeek V2,26545,6.32e-05
